word,J-SUM,RJ-SUM,C-SUM,RC-SUM,LNC1-SUM,LNC2-SUM,RLNC2-SUM,None
reddish,4.863449337133549,3.6583669886279075,13.63893175125122,11.827810525894165,14.649100707832273,14.649100707832273,12.317750396631881,
chestnut,2.9960066112033354,1.3876442509982883,12.310633361339569,10.27927178144455,14.65626700439296,14.65626700439296,12.201923151715993,
pick,3.623321798420046,1.4644905911794255,12.364720463752747,8.65652745962143,14.287135190925452,14.287135190925452,11.86541791141015,
envoy,2.8790929244701218,1.0903074296511623,12.73494666814804,8.102832525968552,14.033418293230639,14.033418293230639,11.408704748053255,
beef,5.513598834409829,3.2819636905144645,12.582768142223358,10.259821683168411,14.71833613925347,14.71833613925347,10.286021787989723,
grave,1.446205064729982,0.1879794470979881,11.649263739585876,5.9551684111356735,13.312900871927873,13.312900871927873,10.290019215116567,
outpost,2.0073293786085786,0.7493972556084358,11.151866286993027,7.450684458017349,13.341960323629628,13.341960323629628,9.389253028523816,
blade,4.174183157266192,2.2387717387175714,12.845846474170685,9.996283024549484,14.379116784094046,14.379116784094046,11.91571647355329,
turban,3.309062373946186,1.720597197426729,13.228556215763092,10.315982520580292,14.663596379126872,14.663596379126872,11.759924363884567,
conventional,0.952141699614278,0.21025584146702156,7.939391255378723,5.409019956365228,12.553773162093016,12.553773162093016,9.441533776425818,
sixth,6.087644767545165,4.537841183943661,11.167913317680359,11.019259095191956,14.569700979827715,14.569700979827715,9.134797656635893,
better,5.977779852586355,2.362825248674291,11.328101992607117,9.47202917933464,14.392539521860781,14.392539521860781,10.0380153971927,
sprinkle,1.6844087284109903,1.0431563986961445,12.617614686489105,9.547470062971115,14.373151603099144,14.373151603099144,11.629970488041907,
vein,3.517045132189772,1.1687991421492303,12.922054827213287,9.318482786417007,14.296257917527669,14.296257917527669,11.050116163300657,
utility,1.2694491929204745,0.49839160470389715,9.598696202039719,6.103455573320389,13.133060639157428,13.133060639157428,10.589239095017954,
oppressor,3.0854762198449226,0.9821538221994147,12.462648570537567,10.314002990722656,14.37421698752677,14.37421698752677,11.198960493086718,
worldly,1.517344239863763,1.060902748538551,11.633156180381775,8.410862147808075,13.974729873760488,13.974729873760488,11.033758602898944,
decision,3.324506460927586,0.4558365899551311,12.287509024143219,7.968397945165634,14.426416209215585,14.426416209215585,11.575567945423918,
furnace,3.4302067656973767,1.6420575623283464,13.00634479522705,8.053685486316681,14.271587374912105,14.271587374912105,11.326953254192228,
wand,1.2686839185866572,0.720594881309167,12.86314058303833,7.088732644915581,13.94875694125646,13.94875694125646,11.491526306112695,
fuss,1.286815193340928,0.8331961302344578,10.202027887105942,7.615845665335655,13.443230186546462,13.443230186546462,10.215803505213284,
attachment,1.7815153231188683,0.1649659863945578,10.322956413030624,8.606231361627579,12.652116836454868,12.652116836454868,8.646390257281418,
consumption,3.5918219878723807,1.9549410133033827,12.641819953918457,8.631849884986877,14.153616235262888,14.153616235262888,11.16868903125198,
healthy,2.461882203552775,0.8556135521001419,12.512181639671326,6.554370194673538,13.726023211045211,13.726023211045211,10.929599113850287,
vindictive,2.146130535524288,0.9513200471261942,12.089615166187286,8.896338194608688,14.311079416472955,14.311079416472955,11.003651207403818,
shrill,4.675445766434599,2.418197520483611,13.651519000530243,10.995458960533142,14.755930246989655,14.755930246989655,11.622027920592158,
require,4.121675575398695,0.723057878717321,12.798062562942505,7.917248427867889,14.487535090697074,14.487535090697074,12.032802459284753,
happiness,4.016225128158407,0.6844733568916235,12.130967497825623,6.40713169798255,14.30862689364152,14.30862689364152,10.493631303396285,
lovely,3.1601471525493774,1.9626816422353996,12.779185056686401,7.81611555814743,14.193324310380934,14.193324310380934,11.512958674967635,
bidding,1.1615269974547255,0.7578490616104598,9.361882239580154,5.1758861765265465,10.111430730461885,10.111430730461885,6.346123247608901,
oil,1.693823240895213,0.7871241774538986,10.62834119796753,6.852151438593864,13.068294890589804,13.068294890589804,9.420932859991423,
hypocrite,2.850696140701994,1.264398737896739,11.804643034934998,9.672796308994293,14.469222054115692,14.469222054115694,11.812768198096482,
shall,3.769803657858201,1.7186800764253232,11.387567400932312,5.724651917815208,14.179981870422573,14.179981870422573,9.756899850736001,
perceptible,2.759882836750042,0.38641791339359727,12.263116478919983,7.732077598571777,14.019629674729323,14.019629674729323,10.16171878582896,
revenue,4.121870477857321,2.143683466304102,11.974119007587433,9.716685742139816,14.396899835593764,14.396899835593764,11.122953128300923,
assertion,2.5788591716546363,0.9359827934514222,12.523637771606445,9.36487790942192,14.617485901932113,14.617485901932113,11.86511623352913,
pallet,3.8422273553453374,2.957398323560251,12.042856991291046,9.03023937344551,14.486117569696608,14.486117569696608,11.580162267848324,
hammock,2.9750405014021375,1.3848353903038177,12.096633553504944,8.27249813079834,14.445569599839239,14.445569599839239,11.999365589968999,
redeem,2.3674584517638597,0.47167375486061897,11.877125978469849,8.00539681315422,13.803316080459977,13.803316080459977,10.346303813093108,
perform,3.1646050095756677,0.16326530612244897,12.558834552764893,5.842636540532112,13.832605549504706,13.832605549504706,10.64419954806156,
mint,0.9288265446373172,0.594954648526077,9.528499856591225,4.938707407563925,11.873040493825634,11.873040493825634,8.690145968705961,
bugle,4.0678808167643865,2.0248342109210693,12.599446892738342,10.155923515558243,14.431377046206455,14.431377046206455,11.0568954373264,
true,3.473481052261631,1.1780294448954418,12.75428968667984,6.5370291620492935,14.34998089175255,14.34998089175255,11.802723518717734,
