word,LNC1F-SUM,LNC1F-MIN,LNC1F-MAX,LNC2F-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2F-SUM,RLNC2F-MIN,RLNC2F-MAX,None
piece,13.743777409802039,0.8397943360013868,0.97949536241802,13.23439467640953,0.7482578764584592,0.9702872928162072,7.189343637227349,0.20882153324384467,0.7334742561298667,
date,13.560704512973002,0.8041761265448388,0.9698221254511342,12.979450632209298,0.7063181476523188,0.9698221254511342,6.564900795406517,0.1511592057805109,0.7641130253142852,
victim,13.524054290343997,0.8008781845661758,0.9765119563764778,13.169935642254444,0.7525325598580509,0.9669878649204944,6.002949816492878,0.06922850262376024,0.6605749880676918,
cleanse,13.932297989206731,0.8686063024843673,0.9740661330321604,13.769151061777622,0.8146317183314542,0.9740661330321604,6.581102761433193,0.15391013928946728,0.7278225085276616,
initial,9.586404233338452,0.10866883525399418,0.9599665029706035,9.371818628850486,0.13385562878682267,0.9458501985838809,4.5736414586714975,-0.21711402576544514,0.7924756632987656,
derogatory,12.946184904660397,0.7357666882200472,0.9636235553441898,12.74752828968336,0.7125463522063068,0.9636235553441898,8.543404090942065,0.2754127189243496,0.7641433623842401,
pertain,13.84304570099958,0.8414685763724626,0.9795139326639215,13.58427111541217,0.7921340871480115,0.9764283076387261,6.628715949781702,0.016032845481639968,0.6307620617093255,
stockholder,12.925877235751225,0.7712505536642581,0.9515294611997249,11.227721418707198,0.6070003658009628,0.9240619694622141,5.786254657407812,0.18047691476852268,0.6073450149331671,
mystery,13.543280190100296,0.8025005642485695,0.9662376476443575,13.300905707841572,0.7843805217051393,0.9574630742647026,6.217947074527867,0.031226909971730943,0.7124886661761918,
vocabulary,14.168122060928978,0.8669847250900701,0.9805007566655084,13.860772380502821,0.8220159830311136,0.9805007566655084,7.213333422272924,0.24470928307181938,0.624878855392102,
ottoman,12.564430546629081,0.6936274471209507,0.9678323725370999,12.131702614040355,0.6427467246672697,0.9416263088703068,7.617855758526731,0.23880151979235653,0.6949116398287466,
intent,13.368594390658375,0.7936046608393353,0.9494162032077962,13.211832249732758,0.7771236016086202,0.9494162032077962,4.660382815163476,0.04295625036926687,0.6037730025232632,
propose,13.565698312394487,0.7903380952205245,0.9744732268122204,13.086025622821493,0.7180073483007916,0.9705132946889505,6.9555459532052675,0.19039955543952525,0.6838465385077293,
lieu,9.11408391900253,-0.016009535737430802,0.9504912932477347,9.104319304816581,0.005006256120319574,0.9417601956964737,5.492828294936579,-0.06157104702660865,0.6710140714681941,
clank,13.707739540005276,0.7110158218983816,0.9903663704812401,13.531909029724844,0.6924116635886168,0.9903663704812401,8.36911504292912,0.3658100050097024,0.7124359100865728,
ivory,14.389157955654712,0.9219925303026167,0.9816794775075355,14.201794492611231,0.8900690729850794,0.9816794775075355,8.567603259347951,0.3164494567890259,0.7646303618318365,
condition,13.601333802064046,0.7299274434675594,0.9786880325885523,13.01098133081282,0.6058391867800527,0.9786880325885523,6.170936878274101,0.09919045976240293,0.674471650879784,
heal,13.963497914309626,0.8457576538421071,0.9808035767905102,13.72191328571135,0.8199023897365514,0.9710304635125694,5.68741977058045,-0.0008532588706435806,0.6191341540769633,
manhood,13.41766456789721,0.7113513362856883,0.9798858062197896,12.96772275355476,0.6586942529832299,0.9798858062197896,5.429018303532594,0.026548009156563745,0.7027477901745816,
redemption,12.881069961803176,0.6643184630841208,0.9825721508114655,12.526734583170915,0.6347496569281015,0.9722792157708905,6.710812045726547,0.14391289026230303,0.703380424236293,
masculine,13.769622017002773,0.7904306829239138,0.9680837892703297,13.439606068025979,0.7648197295890748,0.9680837892703297,7.39131288542453,0.29888000143412796,0.670580794851752,
pattern,11.434628580247425,0.47207496106226055,0.9582360301056895,10.903816613017637,0.44991290417761487,0.9337175998616528,4.620577085810277,-0.23074425909237917,0.5836280499425371,
spring,13.109960026763332,0.6782826919453391,0.9774110973245489,12.952456839530786,0.6437256170163268,0.9774110973245489,6.314849391138408,0.034940609513470444,0.7340519472876297,
slide,14.176624442924684,0.861797737535727,0.9908794747375502,13.92043883960823,0.8105223739678055,0.9908794747375502,8.51445496892474,0.39420551488729083,0.6689755686387896,
delicious,13.903086676268561,0.8011223330603364,0.9897589111972368,13.632374754004827,0.7512776788177694,0.9897589111972368,7.096410674550481,0.0883955826334254,0.6657095015761662,
crumb,14.024078235535574,0.8862502513760293,0.9902417745903112,13.500661035783896,0.8065569388209457,0.9902417745903112,7.671912219088529,0.013320077656570284,0.7894278060159727,
rotation,11.72503558664432,0.45740143652522036,0.9469400424169103,10.834950519170228,0.40105578469104475,0.9362019027098614,5.392660898973816,-0.10855381710656409,0.6121211316913889,
glance,13.932473481505866,0.854314844488688,0.9805639743806915,13.77624630307659,0.8366012840498114,0.9726220975620748,6.864141475217763,0.1330113544626388,0.720892967292271,
reserve,11.896834265118018,0.5650175528261332,0.916351129418701,10.924347417118861,0.5031345386310854,0.8992404984377856,4.4841386493792,-0.10736407375713664,0.746550360518925,
library,13.059777030767592,0.735823059047342,0.9628993655169911,12.227535167811098,0.6382196219540238,0.9628993655169911,5.914997504812763,0.1163712383261103,0.6947663057620488,
syrup,14.197490734518006,0.8726680595079674,0.9813596130839694,13.689465728757977,0.8192377421363257,0.9813596130839694,8.759163248715076,0.29173890603178787,0.8177018503493105,
spasm,14.378066551945208,0.8891344322663732,0.9936496819044109,14.304828870224076,0.8605727623052153,0.9936496819044109,6.572495136661511,0.22813624505629582,0.6006623972266962,
sarcophagus,14.06709469452867,0.8808038305155098,0.9759991744594371,13.883587689304635,0.8535556707990777,0.9652374065043753,9.624718427645613,0.5327385570177923,0.8435787172087928,
leisurely,13.293643066005028,0.708760643622234,0.9790408845992471,13.011723558124622,0.681815865314591,0.9695807448557158,6.574309146405755,0.2848670817304708,0.6137425322849424,
alleged,13.957986093413682,0.8731544605027388,0.9800665108814147,13.608297497719313,0.8273239849972649,0.96970246375871,7.612070442253736,0.192126245088742,0.729672095050811,
speed,12.679092735072743,0.6164101115594853,0.9861503090147601,11.7992972276482,0.5438747623955351,0.9755462159446194,5.099293052356445,0.060884835581938246,0.6322771915312846,
balm,12.532605243918246,0.5165734670787657,0.9664996814289296,12.136914956728669,0.461056679265479,0.9664996814289296,7.770959253678577,0.3310610056443797,0.730069067044615,
raft,13.781454408589589,0.8385754060796691,0.9746888537477247,13.44226469109169,0.7542132369533174,0.9746888537477247,7.630100056662647,0.15568604275692177,0.7111655891095566,
deliberation,13.648271441952371,0.8380287447018285,0.9722546306584638,13.232221356626061,0.7746309704550368,0.9722546306584638,5.737976513863316,0.08779413760806432,0.6980671588452011,
unkind,14.204170493261554,0.8778159989946027,0.9884003136719088,14.131238108239403,0.869780556242676,0.9884003136719088,5.983215894152263,0.12894610081573243,0.6332933699279251,
roll,14.11334277437727,0.8728450373993845,0.9889008547529665,13.923680768879136,0.8387734249535693,0.9889008547529665,7.853702647622693,0.19225147579319157,0.7445247945621571,
oil,12.730776107684898,0.7115816782627689,0.9647884698804413,11.391890503348666,0.5893706417254879,0.9569364585153461,5.125913705932712,-0.052940205675226615,0.639600402650443,
version,12.956403329518194,0.7160926246766007,0.9714824257276115,12.118290900766501,0.5862252230915665,0.9714824257276115,7.20576614567922,0.29757134726983003,0.7055506183494643,
attach,12.359775076609541,0.4347339452005947,0.9741075163981283,12.003945084026405,0.4084262715263358,0.9648153027008903,5.024311363282301,-0.0605288443175338,0.5425752954497435,
scene,12.041288040902268,0.5959369492847073,0.9368474547763657,11.128897034255209,0.5205382816834984,0.9368474547763657,5.183363281792619,0.17309197927139286,0.6540111498513599,
loon,11.901704265162012,0.5943487484186198,0.966359021679909,11.685117684142634,0.5706936327655532,0.9536588981390329,8.935508101665034,0.4409119785635681,0.7333540244594805,
preclude,14.142933097822796,0.9089046166104576,0.9708676080055633,14.066209825767412,0.8900466886010537,0.9708676080055633,8.430631960447084,0.35303261969838784,0.793727657789929,
blaze,14.451260503883384,0.9227387222010458,0.9895978165186119,14.314003576541106,0.8911225787875237,0.9895978165186119,7.5620707162241105,0.17053458836661017,0.691443209186922,
coffin,13.650556890730465,0.8258019755733013,0.971186232208108,13.226573089842269,0.7642652029615401,0.9627323872915275,7.80779744606863,0.29574843173426457,0.7817781796754601,
pond,14.045535490593725,0.8838061815792776,0.9816638795795881,13.689981462757872,0.8070307314044673,0.9816638795795881,8.525773609367867,0.3979319071434604,0.7566441469562576,
monthly,13.07406941278176,0.6977363747570301,0.9779081164436628,12.41856980610021,0.6456286164721122,0.9678951590237334,5.134315026239159,-0.16005262143748533,0.7081016149900985,
word,14.211612026268298,0.8863556941624664,0.9864736526271725,14.009388928105107,0.8615893951210452,0.9864736526271725,6.933303381402035,0.26910588684747494,0.6879897246459965,
administer,13.116823674079871,0.7657521485200837,0.9589401755276119,11.946598752378481,0.5708549929005913,0.9494998617547243,7.19309563209678,0.24999778810201634,0.6707789519016426,
greedy,13.662671295514263,0.796768554442036,0.981509826278833,13.60006459966875,0.7767769412775196,0.981509826278833,6.858312238505219,0.29642546996119434,0.6862263006016419,
hedge,14.000486253267086,0.8513677558208184,0.9790316263233976,13.501383708385639,0.7855699619621698,0.9790316263233976,6.259888232797613,0.0020875565249236505,0.6856631167350224,
circulate,12.163505461611742,0.5250751781579968,0.9576327555770581,11.430808839743579,0.46497690199911623,0.9463218293640902,5.59439724103641,0.03226037093431222,0.5840691243830165,
recollection,14.07157654318021,0.8795131545022928,0.9750544818029617,13.932354716686762,0.8530140227470177,0.9750544818029617,5.350783998408758,0.011364643675401798,0.63026867266617,
overboard,13.75808964769106,0.8507866646497084,0.9724549743577529,13.040860723453568,0.7866133061560564,0.9349758091118768,7.199453657355212,0.26017008868099334,0.6346540387731201,
colonial,13.047402116853293,0.7121863668406646,0.9820032447784822,12.326509760044239,0.6032097718039898,0.9665684219559126,6.0794291990925835,0.06638549942798311,0.6856887680213128,
overpower,13.312069367125018,0.6561020360165589,0.9898955674359209,13.229030976038889,0.6451119299030782,0.9898955674359209,6.626317594793566,0.32810110494005196,0.5819172449526113,
bet,13.188038989402516,0.7196451321098194,0.9814987537470166,12.507078951616775,0.6622829128653966,0.9814987537470166,8.035547405865149,0.24950164315022771,0.715245590304907,
complain,13.672694548524479,0.7716847746808365,0.9848467069393181,13.615363655175491,0.7539009495444855,0.9848467069393181,6.1560353767775196,0.19284707005924673,0.6343904065458055,
denounce,13.728520595545003,0.8382089512059275,0.9758731299150881,13.291475285766722,0.7423997608966084,0.9758731299150881,7.661957965065496,0.3167225378019656,0.7529051802596055,
retire,11.323193530897624,0.43038464344201666,0.9655881689934873,10.864606594139493,0.39326174867785135,0.959489131055108,5.392308850596414,0.044045585251851205,0.6347568898209098,
prominence,12.403749714804077,0.5671963682098967,0.9481674426637339,12.222697834104613,0.5624111735039512,0.9481674426637339,6.712881393749534,0.2522298934966123,0.7372369563746722,
degradation,13.366689715253544,0.7371001527624402,0.9916161305997508,13.01028420810134,0.6151926172508028,0.9916161305997508,7.372763572768482,0.289450503448466,0.7247776689086854,
station,11.104262473565097,0.3644085527588887,0.9530500413088782,9.490363268821124,0.27099959286149544,0.8996411352326219,5.365228411709726,0.05355771321113845,0.6374663286230977,
ladle,14.470364312454482,0.9286391515764754,0.9894610980294467,14.185595770002521,0.8890317610651627,0.9818494872843244,8.336722345338293,0.23099973782794514,0.8106361073021793,
consecrate,13.897997214870903,0.7942075984780725,0.9841114313236623,13.615320301902349,0.723190763991799,0.9781356390174427,6.249974626477503,0.04922719915946905,0.78589336749784,
maniac,13.533434044522734,0.8271185353406466,0.9772414670889084,13.197016024515435,0.7519555442060697,0.9772414670889084,6.982499185344675,0.15619867810917676,0.6928219250148983,
whistling,14.368530256801677,0.905925408019356,0.9915342783791344,14.32232299114061,0.8974006835331066,0.9915342783791344,8.081738318418108,0.31643915213789464,0.7333969581039883,
bugle,13.801854600976817,0.8501602905836628,0.9859187965229137,13.427313478591064,0.7762926142051869,0.9859187965229137,7.655690656531671,0.31173734595766267,0.7081640129843476,
quota,12.474425401801913,0.6831149382450472,0.9513735709183951,11.88782742374815,0.6249573667376813,0.9313145562153512,5.624896826844899,0.10680750486659463,0.6028898699366415,
brother,13.868269023514708,0.8918553359338904,0.967888717747669,13.528305308022729,0.8649519919699071,0.967888717747669,8.979395308883255,0.35082348835819777,0.731089285886891,
