word,LNC1-SUM,LNC1-MIN,LNC1-MAX,LNC2-SUM,LNC2-MIN,LNC2-MAX,RandLNC2-SUM,RandLNC2-MIN,RandLNC2-MAX,JAC-SUM,JAC-MIN,JAC-MAX,C-SUM,C-MIN,C-MAX,RandJAC-SUM,RandJAC-MIN,RandJAC-MAX,RandC-SUM,RandC-MIN,RandC-MAX,None
funny,13.327810984115056,0.7219284265074268,0.9879413286848475,12.897620877365574,0.6663756164079055,0.9879413286848475,8.033142357660836,0.37327814620791644,0.7046703538231395,1.9336599084727444,0.02040816326530612,0.3888888888888889,12.319594860076904,0.6567003130912781,0.9514520168304443,0.9559053287578462,0.02040816326530612,0.28205128205128205,10.144576013088226,0.5340376496315002,0.8938916325569153,
inferiority,13.916824840616234,0.8466428308262971,0.9849868428446266,13.415179213754763,0.7775256149976475,0.9849868428446266,8.046201135251078,0.35649481965251284,0.7248588363125275,1.0547810094433898,0.0,0.28205128205128205,11.656432151794434,0.6447123289108276,0.9312222003936768,0.21201079876909132,0.0,0.08695652173913043,8.57244798541069,0.41259387135505676,0.7962713241577148,
favorite,12.70316219427389,0.6818759479258384,0.9533807972681694,12.319871876990714,0.6301585334751741,0.9533807972681694,7.2990659047299955,0.25049830590993116,0.7623978354243927,0.9877266209439108,0.02040816326530612,0.16279069767441862,11.941544353961945,0.5434862971305847,0.9488618969917297,0.31388406426400345,0.0,0.06382978723404255,6.469828680157661,0.22973348200321198,0.575758695602417,
furnish,13.676816375110345,0.7482720494935584,0.9929070248515792,13.493559898606897,0.6938012640078812,0.9929070248515792,5.763247963961685,-0.07958603093883965,0.645920766948299,3.4338697231656092,0.02040816326530612,0.6666666666666666,12.204959571361542,0.6061182022094727,0.9582616090774536,0.748401168233995,0.02040816326530612,0.28205128205128205,6.7307020500302315,0.09692645817995071,0.7809641361236572,
liberation,12.292617394114426,0.6020878185151053,0.9551033038041078,11.324694098447273,0.5359626908907209,0.9366302729706663,6.375401493230091,0.1712811228857849,0.6470634222738711,0.6451173747328103,0.0,0.19047619047619047,9.55265998840332,0.3969555199146271,0.8494630455970764,0.2891699232884643,0.0,0.06382978723404255,7.3842165023088455,0.24248461425304413,0.75517338514328,
controversy,13.839013780404649,0.8149942383199082,0.9836885789647277,13.315462143933916,0.7590264007536609,0.9836885789647277,7.087448864736442,0.293979742957056,0.6027241776047926,2.3727225828777643,0.041666666666666664,0.42857142857142855,12.201798677444458,0.6907660961151123,0.9367704391479492,0.4611061816030761,0.0,0.08695652173913043,7.680103093385696,0.34576696157455444,0.6820513010025024,
untie,14.548454537521893,0.9348335350987299,0.9879666032248927,14.34940500791089,0.9017649656742118,0.9879666032248927,8.174791058273694,0.21295120946283563,0.7599516030841484,2.8453565276474415,0.02040816326530612,0.42857142857142855,13.003425121307373,0.797150731086731,0.9437159895896912,1.0533703622517196,0.02040816326530612,0.16279069767441862,9.471647888422012,0.352428674697876,0.759593665599823,
bird,14.381852201219615,0.9151750236132936,0.991172961787042,14.276122884958758,0.8918607900143751,0.991172961787042,8.840165429161493,0.44771972995621834,0.8090075326022984,2.78462448818855,0.06382978723404255,0.42857142857142855,13.626953899860382,0.8463096022605896,0.9511839747428894,1.5544440191676907,0.02040816326530612,0.25,11.343552052974701,0.6228704452514648,0.8813731670379639,
correspondent,12.724959212917783,0.6698747689107154,0.9624562967836143,11.3421747283896,0.5233463138821303,0.9422640946725652,6.197490670094931,0.08110007457491664,0.7643288141395131,1.288753036605554,0.0,0.25,10.43512624502182,0.3986491858959198,0.8981152176856995,0.5665273696481726,0.0,0.16279069767441862,6.681711181998253,0.15632854402065277,0.7310725450515747,
connoisseur,13.126588596866691,0.745051081356935,0.9542039647993513,12.719376424524965,0.7189832979706761,0.9417041378243012,8.281202709560961,0.3526278941908254,0.6926319834555564,0.8273969348655639,0.0,0.16279069767441862,11.812358975410461,0.5695633888244629,0.9156113266944885,0.3243430834616245,0.0,0.13636363636363635,6.073809713125229,0.07304868847131729,0.7679388523101807,
obviously,13.112847681810138,0.6285297275045638,0.9782732240754534,13.001765241750444,0.6193751357041722,0.9782732240754534,6.230650658921668,0.17223029517716826,0.6954328521379405,1.1369560110712789,0.0,0.16279069767441862,10.534549981355667,0.4568566381931305,0.9151318073272705,0.310374149659864,0.0,0.041666666666666664,7.707152903079987,0.30809104442596436,0.8559147119522095,
standard,13.71071386181988,0.8217541320295337,0.98684944063446,12.974591558452328,0.7176050401338319,0.9754667631846984,6.178922172244074,0.08490254652257223,0.675134012110859,1.7034496029558834,0.02040816326530612,0.25,11.421276092529297,0.5664353966712952,0.9391471147537231,0.12505427702996091,0.0,0.06382978723404255,6.4814357459545135,0.12011080980300903,0.6860460638999939,
faithful,13.665852704971527,0.7530715861055739,0.990123178827107,13.48260611412055,0.7349115708263941,0.9825578170892484,6.719062160356115,0.3461348260652448,0.5942673721547281,2.221373084405201,0.02040816326530612,0.3888888888888889,11.477447748184204,0.5840376019477844,0.9293555617332458,0.770015940625165,0.0,0.28205128205128205,8.157706588506699,0.2717074453830719,0.7116930484771729,
enthusiast,11.162303994883382,0.44543212355862394,0.9570897002341959,10.86935436818945,0.44116287683583955,0.9487078278445781,6.260033311719446,0.07460170988837234,0.6136517344161636,0.5593673429341461,0.0,0.13636363636363635,9.090182334184647,0.3613450527191162,0.8590469360351562,0.18367346938775508,0.0,0.02040816326530612,5.339690797030926,0.1057450994849205,0.6309870481491089,
characterize,13.722659390814709,0.7727977609141438,0.9721206385497083,13.335052609337822,0.7300437067692692,0.9721206385497083,9.122570955055712,0.3742322567674643,0.774819651838856,1.5560505251763344,0.041666666666666664,0.28205128205128205,12.923673629760742,0.7351000308990479,0.9522960782051086,0.2696121001592126,0.0,0.06382978723404255,8.652728825807571,0.4629359543323517,0.7581659555435181,
aghast,13.533161799392904,0.7314042744574498,0.992544033875807,13.287572719481359,0.6992610651533787,0.992544033875807,7.600184640419801,0.3392877667538551,0.7067859814213916,1.8903501117713168,0.02040816326530612,0.25,11.376936972141266,0.5924525260925293,0.9028193354606628,1.2064056403576844,0.02040816326530612,0.19047619047619047,8.998975217342377,0.3600355088710785,0.8180644512176514,
deliberation,13.888911220427755,0.8525027625915751,0.9860492340965069,13.588644706722437,0.8026735313620611,0.9860492340965069,6.658189003323001,0.030642486859073226,0.7078308414194228,2.552970890039445,0.06382978723404255,0.3888888888888889,12.72162663936615,0.7852112054824829,0.9399681091308594,0.538603029864428,0.0,0.19047619047619047,7.3579460978508,0.3294956684112549,0.6474742889404297,
undisputed,12.046292499266112,0.5010729016312944,0.9845708993968619,11.484480443244891,0.4807389750406871,0.9704700732172924,7.971675175517239,0.3130556198165695,0.7713751721281271,1.021390729523282,0.0,0.35135135135135137,10.367059230804443,0.42085856199264526,0.8482495546340942,0.1641156462585034,0.0,0.041666666666666664,5.569086000323296,0.1863493025302887,0.7432378530502319,
peril,14.275933355079458,0.84811284233982,0.9946436058949814,14.173885768493069,0.8255091403126231,0.9946436058949814,6.490352069819005,0.12260762574950002,0.6941952751628371,3.519965952429244,0.06382978723404255,0.5625,12.0405632853508,0.6061763763427734,0.9192231893539429,0.5481169803721674,0.0,0.08695652173913043,10.948783278465271,0.5925474762916565,0.9015668630599976,
solicit,13.480377810591506,0.7702239220801462,0.9952718806234149,13.010740499673728,0.7346559419822853,0.9952718806234149,5.717402331956306,-0.04573645547007121,0.6692970393531135,1.886568217821041,0.041666666666666664,0.3888888888888889,11.372463524341583,0.5935028195381165,0.9152403473854065,0.7737738513429165,0.02040816326530612,0.16279069767441862,7.447868376970291,0.283774733543396,0.6778289079666138,
magnitude,12.95804295300156,0.6769703211484217,0.9883296400051325,12.277832034609478,0.5838788694979592,0.9883296400051325,7.193696873346715,-0.025552932469878442,0.7659058071978899,1.3474428146695345,0.0,0.3157894736842105,11.54121083021164,0.5744752287864685,0.9300363063812256,0.5010389391088479,0.0,0.13636363636363635,7.2908266223967075,0.03481416776776314,0.7765629887580872,
leader,13.775825415227045,0.8258171888792442,0.9785228325527314,12.973495723091826,0.7271158005205016,0.9677999993290258,5.96319337055818,0.10801180692291001,0.6267294003349901,2.1069178615259303,0.0,0.28205128205128205,13.035160541534424,0.760542631149292,0.9449224472045898,0.8368875610682137,0.02040816326530612,0.1111111111111111,10.470621824264526,0.5222451686859131,0.8242015838623047,
yelp,14.61291607645437,0.9315604684385141,0.9986950843307527,14.547732896068837,0.9240822777309834,0.9986950843307527,8.388837571166059,0.3822587513010125,0.7660077078304437,3.960252979759594,0.08695652173913043,0.5151515151515151,12.545801937580109,0.7033600807189941,0.9233916997909546,2.043263080713802,0.02040816326530612,0.25,10.823021829128265,0.5872555375099182,0.850867748260498,
outer,14.061882966181916,0.8873748698951938,0.9923060096384541,13.734336720365608,0.8127235097966184,0.9849066910279893,6.736778298804461,0.11603893902381412,0.6888667319030026,1.9349852366072593,0.02040816326530612,0.35135135135135137,12.064797222614288,0.6765118837356567,0.931044340133667,0.5531388570902249,0.0,0.13636363636363635,7.558769762516022,0.2849634885787964,0.7663665413856506,
nigger,13.203275540169075,0.7374043642960008,0.9645118340855102,12.274473442727793,0.6123904054130384,0.953379157640536,8.846969501299528,0.44616259347650955,0.750784462377115,0.7576800314264335,0.0,0.21951219512195122,11.995037615299225,0.7057276964187622,0.929909348487854,0.705545801422635,0.0,0.1111111111111111,10.600324213504791,0.6049097180366516,0.8128033876419067,
lecturer,13.580288798984013,0.7401674807742996,0.9746796299223286,13.092598306549784,0.6631237559708517,0.9746796299223286,8.121189234818901,0.32107224980249693,0.7312154952876948,1.5999931439954058,0.0,0.28205128205128205,12.02853137254715,0.6683222651481628,0.9336031675338745,0.745251367723946,0.0,0.13636363636363635,8.098371505737305,0.35576507449150085,0.8380701541900635,
believe,14.763940768523177,0.9631666029789048,0.9973826252569624,14.733729912929634,0.9561952508964983,0.9973826252569624,7.7888427517709395,0.2534578489491086,0.6931525899161601,6.258760814185561,0.19047619047619047,0.6666666666666666,12.753341913223267,0.7348121404647827,0.9527394771575928,1.4883214745280293,0.02040816326530612,0.42857142857142855,8.37320590019226,0.29926931858062744,0.8118619322776794,
blood,13.711765069718755,0.8188217973308255,0.987494988380842,13.383262399017056,0.7708111638883305,0.987494988380842,7.483024568860253,0.30489911187322805,0.6166073745492092,2.84977251845286,0.06382978723404255,0.3888888888888889,13.048149108886719,0.7964168787002563,0.9759150743484497,1.0542050106163323,0.0,0.3157894736842105,8.515800714492798,0.409461110830307,0.894260585308075,
cold,14.68361209449932,0.948861991272601,0.9950005263199987,14.618918295155698,0.9356590895285698,0.9950005263199987,6.842436705194672,0.0440731697185166,0.7338264937389706,5.647261676673443,0.28205128205128205,0.47058823529411764,13.445972383022308,0.8086544275283813,0.961326003074646,1.2812064120547786,0.0,0.3157894736842105,9.88620376586914,0.4280530512332916,0.890056848526001,
product,13.904614366615334,0.7848355621115495,0.9908632530823966,13.285808981328003,0.6974352761752401,0.9908632530823966,7.233386122411259,0.0045292977977706705,0.7222363913379838,2.923187712673568,0.06382978723404255,0.3888888888888889,13.353044986724854,0.7657771110534668,0.9616912007331848,0.9586781770275887,0.02040816326530612,0.28205128205128205,9.924841433763504,0.48730042576789856,0.7928298115730286,
unable,14.51478386790812,0.9244265850789511,0.993567323721451,14.341297403303178,0.9127234616390854,0.993567323721451,6.335953832797377,0.14046422880274823,0.6214559681217617,4.7383018937797114,0.16279069767441862,0.5625,13.439254343509674,0.8389857411384583,0.9608559608459473,0.9392879047299557,0.02040816326530612,0.28205128205128205,9.168896436691284,0.44080492854118347,0.875187337398529,
oblique,12.847003180998133,0.6298730556533321,0.9824728008844891,12.172268240101076,0.5511158353839717,0.9748486814769246,8.002556995765172,0.3354458134400635,0.668928847920257,0.9844237540357721,0.0,0.25,10.844037771224976,0.5154734253883362,0.9005141258239746,0.647464993341827,0.0,0.13636363636363635,8.536500185728073,0.39696836471557617,0.8575677871704102,
skull,14.229058403876712,0.9083639816285366,0.9867699954896924,13.753836664999596,0.8206394559909128,0.9867699954896924,8.476344187942814,0.4008385592706738,0.8478365255896309,2.4479820292602357,0.08695652173913043,0.25,13.007072448730469,0.8005179166793823,0.9316028952598572,0.6293293020153224,0.0,0.16279069767441862,9.171373724937439,0.3871912360191345,0.8276267051696777,
gory,10.846176681561817,0.4959668859569848,0.9622736449216408,10.83919595121842,0.526632408828996,0.9622736449216408,8.605824545008824,0.2581237320840637,0.773872332646229,0.3900411017993944,0.0,0.13636363636363635,7.82606141269207,0.17812436819076538,0.8936212062835693,0.6685681859747032,0.02040816326530612,0.16279069767441862,3.8589771122206002,-0.0031595274340361357,0.9071226119995117,
occasionally,13.751555102446986,0.8414056122384393,0.9703104396354699,13.53972155566677,0.7944357331263681,0.9703104396354699,5.868054601266271,-0.030379145700426102,0.7001223354643553,2.983692377982475,0.06382978723404255,0.35135135135135137,12.948296070098877,0.7567580342292786,0.9436047673225403,1.1537765483885665,0.0,0.35135135135135137,6.299194931983948,0.2131296694278717,0.6365325450897217,
grammar,14.199150701285546,0.880234704705252,0.9872364297254368,13.965167402017771,0.8389973702450838,0.9861668573585647,8.04124506841819,0.3168222184099352,0.6848953207503609,3.4244574601502964,0.1111111111111111,0.47058823529411764,13.126677572727203,0.8172022700309753,0.932512640953064,0.8961353250160065,0.0,0.16279069767441862,9.697209566831589,0.4644676148891449,0.8805005550384521,
tusk,14.469839601603882,0.9173978556370471,0.9901621507370083,14.344525170210757,0.8958129072148318,0.9901621507370083,9.561372225706629,0.4109160343329479,0.8076530638490335,2.88508379384274,0.06382978723404255,0.3888888888888889,12.442341029644012,0.6863113045692444,0.8987661004066467,0.926561127919689,0.0,0.25,8.432032495737076,0.3023187220096588,0.7904221415519714,
commanding,11.881309590365602,0.6320308339253967,0.903044390294645,10.388041172975832,0.5359200762553216,0.8851759897510368,9.216417643671678,0.49048342775547016,0.8198654613096799,0.8508945028160194,0.0,0.16279069767441862,11.399449586868286,0.5771956443786621,0.8901622891426086,0.04081632653061224,0.0,0.02040816326530612,7.259948760271072,0.29220855236053467,0.6226701140403748,
reason,14.54044718902237,0.8923985597199442,0.9977344710761422,14.408578480537585,0.8595372394201863,0.993338344720188,7.912149158057376,0.36091696141374185,0.7940961819037339,3.0307304430941997,0.02040816326530612,0.3888888888888889,12.57715654373169,0.6626462340354919,0.9632676839828491,0.7472124680893018,0.02040816326530612,0.1111111111111111,9.112487554550171,0.34701985120773315,0.9158908128738403,
vomit,13.760300374733976,0.8167520811007819,0.9938657487765432,13.664705743246163,0.7909129311101266,0.9938657487765432,7.875971997416952,0.12318723190956926,0.7890748319391844,1.3835236958917445,0.0,0.35135135135135137,10.900306820869446,0.506473958492279,0.9421941041946411,0.3760721679976339,0.0,0.08695652173913043,7.648322269320488,0.24718831479549408,0.7353004217147827,
demand,13.9586271501442,0.845886311046023,0.9792959690099201,13.708221824989062,0.8153007770478885,0.9792959690099201,7.138349107957422,0.21472052853055024,0.6816406623019212,1.1497482483749542,0.0,0.21951219512195122,12.55391138792038,0.7671961784362793,0.9279054999351501,0.28092145949288805,0.0,0.13636363636363635,5.338712453842163,0.07844048738479614,0.8321483731269836,
rumor,12.887014317771786,0.6808458841620818,0.9687309788972149,12.22090538086467,0.6345069026775153,0.9575259038096184,5.925630544425103,0.11244825662150715,0.6644275989179746,1.486426307082332,0.02040816326530612,0.25,12.98307490348816,0.7694726586341858,0.9452014565467834,0.02040816326530612,0.0,0.02040816326530612,5.525285050272942,0.18190214037895203,0.5528337359428406,
neighboring,13.717103421363044,0.795840955750136,0.9741766969958473,12.956295658409843,0.7322792100509934,0.9663816815947054,7.077672584307185,0.26757740984595924,0.6637322907932224,1.9220377010360137,0.02040816326530612,0.28205128205128205,12.795804917812347,0.7967601418495178,0.9390281438827515,1.0678348933271622,0.02040816326530612,0.13636363636363635,8.210883498191833,0.3035069406032562,0.7163891196250916,
mass,12.87507056245245,0.6952879535346732,0.9779769103706574,12.180691914062304,0.5951547905855782,0.9668478226723167,6.217498264390504,0.05194891276544378,0.6188293864405461,0.8570996643548514,0.0,0.19047619047619047,11.05520510673523,0.5212159752845764,0.9398048520088196,0.10289115646258502,0.0,0.041666666666666664,7.46683643758297,0.20226426422595978,0.8691145777702332,
component,13.429485480814972,0.7995385085630285,0.9574598225369607,12.472816726410102,0.7005402008208869,0.9478377530535778,7.128050113243333,0.22929926740796258,0.6989523638841857,0.7186643950883411,0.0,0.13636363636363635,12.42304801940918,0.7375534772872925,0.9375197887420654,0.31218338399189466,0.0,0.06382978723404255,10.08923590183258,0.46224451065063477,0.8339771628379822,
restoration,13.388491179339233,0.7352782993995142,0.9824005450505233,12.853512994786358,0.6568385336556157,0.9758640536648411,6.725796914274677,0.19875789651281173,0.6638360766142803,1.2911488654306305,0.0,0.25,11.392418086528778,0.5708050727844238,0.8960708975791931,0.4107400535971965,0.0,0.13636363636363635,6.6666707545518875,0.16344691812992096,0.7460618615150452,
index,11.667428345975043,0.5101644973079881,0.9504471068411579,10.420561744002132,0.4620972388460671,0.9203278069688123,6.009510257148685,0.15420972452099702,0.6331359853906535,0.6098947165869482,0.0,0.16279069767441862,10.37144884467125,0.3722017705440521,0.904135525226593,0.061224489795918366,0.0,0.02040816326530612,6.303549107746221,-0.0015265544643625617,0.725620687007904,
auspicious,13.443799238925239,0.7640594655119499,0.9843725700153625,13.190818546388401,0.7073141146251529,0.9843725700153625,6.244247546144004,0.16164572025323487,0.6174213590944113,2.206703225034053,0.02040816326530612,0.28205128205128205,10.667397677898407,0.5175657868385315,0.8756047487258911,0.7661724450696454,0.0,0.16279069767441862,6.030901063233614,0.05878231301903725,0.6934332847595215,
blend,12.717971852988008,0.6776757695949479,0.9735826316648694,12.451078707329154,0.6352338198885443,0.9735826316648694,7.748374839332737,0.18656964331066228,0.7727158681426909,1.3493761854906363,0.02040816326530612,0.21951219512195122,11.434160113334656,0.5643049478530884,0.9396642446517944,0.288265306122449,0.0,0.041666666666666664,8.029241979122162,0.08830567449331284,0.9464651942253113,
flesh,14.223891810691677,0.8980862280312095,0.9858464800413566,14.012767637192226,0.8644479555387007,0.9736117914709262,7.318508902713116,0.16417779236290997,0.703061961639026,2.085260283898207,0.06382978723404255,0.25,12.811011850833893,0.7337250113487244,0.9693766832351685,0.8325026215787448,0.0,0.21951219512195122,7.934345602989197,0.18353389203548431,0.956528902053833,
fruitful,12.969100767789056,0.6908034702155834,0.9825930639050628,12.579422624572798,0.5907241483475296,0.9825930639050628,6.8705727348454815,0.07074244750886416,0.7823173119042013,0.9608014276725819,0.0,0.28205128205128205,10.952870160341263,0.49582913517951965,0.9213894605636597,0.1481810115350488,0.0,0.08695652173913043,5.835442826151848,0.18113429844379425,0.6513176560401917,
