word,LNC1-SUM,LNC1-MIN,LNC1-MAX,LNC2-SUM,LNC2-MIN,LNC2-MAX,RandLNC2-SUM,RandLNC2-MIN,RandLNC2-MAX,JAC-SUM,JAC-MIN,JAC-MAX,C-SUM,C-MIN,C-MAX,RandJAC-SUM,RandJAC-MIN,RandJAC-MAX,RandC-SUM,RandC-MIN,RandC-MAX,None
funny,13.621251729802765,0.798961456002678,0.9820195218607783,13.251494303005392,0.7417954768575954,0.9820195218607783,6.2749338981127245,0.09550347025936534,0.5483836593260899,2.36029565230893,0.0,0.35135135135135137,10.866454601287842,0.49138981103897095,0.93076491355896,0.6766811720062678,0.02040816326530612,0.08695652173913043,6.9167332500219345,0.21051613986492157,0.6534161567687988,
inferiority,13.548804784782273,0.7925856606566799,0.9822688119057744,13.084662251225039,0.7364055673057593,0.9822688119057744,6.278571892895427,0.17617933498321403,0.7366884394437043,1.4696242869803438,0.041666666666666664,0.21951219512195122,10.660831868648529,0.625191330909729,0.8769750595092773,0.37510855405992194,0.0,0.06382978723404255,7.575071394443512,0.350502610206604,0.7984423637390137,
favorite,12.594363996962457,0.6642901801021867,0.9438939627165733,12.204520679158007,0.5823502305395967,0.9292685472759484,6.73693637992419,0.11959014908195409,0.5894115943624938,1.2049355105875865,0.02040816326530612,0.21951219512195122,11.143491744995117,0.5514862537384033,0.897392749786377,0.2312925170068027,0.0,0.19047619047619047,3.923878386616707,0.1677699089050293,0.4253956973552704,
furnish,13.236323053622886,0.6687668994528196,0.9919382204855764,13.007279929441912,0.6017098138418464,0.9919382204855764,4.5896933401459545,-0.05993391369586876,0.519961571605793,3.0074367521380094,0.0,0.5625,11.082639276981354,0.5118427276611328,0.9280242323875427,0.9833778562303739,0.02040816326530612,0.25,4.951833873055875,-0.00989104900509119,0.8533203601837158,
liberation,12.39509377426143,0.6139310856653806,0.9600773789663645,11.271679642541278,0.5012948390517492,0.9600773789663645,4.751565347452459,-0.03192054408438261,0.4541723564186544,0.8576109385379902,0.0,0.28205128205128205,8.58098778128624,0.3438396453857422,0.8044558763504028,0.6122747344551855,0.0,0.3157894736842105,5.765241041779518,0.14875875413417816,0.6275338530540466,
controversy,13.90231823965789,0.8414779358372522,0.9874997068302529,13.49322619819292,0.7572179076303618,0.9874997068302529,6.491563067284254,0.010004415934921962,0.6462591560534608,3.0456556799267798,0.08695652173913043,0.47058823529411764,11.923309326171875,0.6119747161865234,0.9113184809684753,1.1140115757698685,0.0,0.28205128205128205,6.882303938269615,0.151531383395195,0.8341270685195923,
untie,14.487043596126261,0.9341322375114208,0.9893364398105914,14.277270831165993,0.9048381611912064,0.9893364398105914,7.386898453876999,0.17611603033396783,0.7086166734304029,3.2647523679231902,0.08695652173913043,0.42857142857142855,12.359365701675415,0.7457330226898193,0.8952531218528748,1.776785740783179,0.02040816326530612,0.3157894736842105,8.626726776361465,0.4958575665950775,0.692730724811554,
bird,14.13970915109703,0.8558728736670514,0.9875714794758864,13.951115491220785,0.8028587836607181,0.9875714794758864,7.267691049390822,0.300033258414667,0.6342358101550397,3.146505722725235,0.041666666666666664,0.42857142857142855,13.135458886623383,0.8000776767730713,0.9277327060699463,2.073091314982814,0.02040816326530612,0.3157894736842105,10.351390063762665,0.5113746523857117,0.788760244846344,
correspondent,12.494231500498667,0.6623643836055823,0.9706137138341789,10.85750362882944,0.40875209638686916,0.9625921887567445,6.132398535074711,0.234310690111162,0.6539681578099927,1.6136229641785529,0.0,0.35135135135135137,9.741761654615402,0.34662294387817383,0.8496704697608948,0.40450026164311886,0.0,0.28205128205128205,6.422645524144173,0.1445249617099762,0.7320699095726013,
connoisseur,13.276965488412973,0.795345007385053,0.9578214205729899,12.773418614527344,0.763402050015849,0.9410037244584948,6.818376431426484,0.30242882564030493,0.5750729681090896,1.0255212883235878,0.0,0.19047619047619047,10.996665120124817,0.5905244946479797,0.8270837664604187,0.40954464789868517,0.0,0.13636363636363635,6.216341033577919,0.15367959439754486,0.6809989809989929,
