word,LNC1F-SUM,LNC1F-MIN,LNC1F-MAX,LNC2F-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2F-SUM,RLNC2F-MIN,RLNC2F-MAX,None
ache,14.370349377517874,0.8994796508714159,0.9956775357966883,14.312756137867273,0.8889014004084536,0.9956775357966883,6.187771097858745,0.1667151491607709,0.6585885041630025,
liberation,12.292163938161377,0.6139310856653807,0.9507325832667572,11.139486240641267,0.5012948390517492,0.9464740866507209,6.034870045711679,0.1894589082425342,0.6033551094309563,
paradoxical,13.66634130942904,0.8112976460934808,0.9858540414757362,13.295100113309907,0.7449689519933383,0.9783333574875007,8.071645661231873,0.27388653216908176,0.6975707796362235,
invert,13.940645390310934,0.8632581686749322,0.9841266863288157,13.72396045035866,0.8048954625621053,0.9773506351201384,7.368800075335433,0.18757184543475902,0.7012712057214686,
milk,13.998944917790453,0.8851014948145272,0.9714762722233512,13.329638824945032,0.8177260065695136,0.9680908190787787,6.6247844245139484,0.07855786373998341,0.8044277272925906,
bravery,14.027722706715085,0.7964055026128167,0.9948756818986886,13.979409874797785,0.7895300306219525,0.991674159307864,4.781014354864666,0.07598717381544917,0.7029137077111373,
bushy,14.222487974653465,0.8964712834735431,0.9950485138601756,13.91801992110699,0.8046524252001556,0.9950485138601756,7.281815619133762,0.21342984703423618,0.6708174118627348,
philosopher,14.122484186723236,0.8600708265239974,0.9897062191082716,13.734073341622672,0.7619073873951232,0.9897062191082716,7.019457836741,0.2745701537947792,0.6989631260391285,
engraving,13.604960819488038,0.765096002501573,0.9738856661569969,13.126494394053156,0.7051348815276782,0.9604765721511032,8.665242895505347,0.4715431478594305,0.7095663228844494,
reach,13.409967617146433,0.7210366027071922,0.9853322078208638,13.270486911967081,0.7086739299190113,0.9844021073378871,5.240807912635848,-0.03118569494349699,0.651495642814016,
upset,9.616634928265922,0.12931997603122736,0.9872287002408707,9.625513383898635,0.1547472002497683,0.9872287002408707,4.900060547448144,0.08110033171363851,0.5740556966052177,
oily,13.993297351262266,0.8613586169062672,0.992321701888237,13.872872956853497,0.8301231984183933,0.992321701888237,6.799040265145065,0.2941691501361994,0.6899229825935794,
awkward,13.72704219050204,0.8107967551477001,0.9803705774676387,13.664029697226312,0.7864754807942985,0.9803705774676387,5.163429677004661,0.08818739557736543,0.5766095543658554,
skirmish,12.985362588927478,0.6941537253013935,0.9683890384894331,12.276636409210026,0.6000868951901634,0.9583226824275363,5.368826873878374,0.1486598534587158,0.5779099753023178,
fluctuation,13.10853749301355,0.7422603314232831,0.9484221174907583,12.089799274031712,0.5730058945953636,0.9484221174907583,6.163422104058046,0.00556675310811916,0.7248921901717453,
bode,12.284027075450211,0.6490437937255453,0.9507537989701547,12.047232441131236,0.6153531710384287,0.9507537989701547,3.91317044109101,-0.1247271014172866,0.6146340561167846,
exclusion,14.04899490452274,0.8582014177897269,0.9805401740749866,13.613473159906148,0.7884300870383228,0.9805401740749866,7.133776726874693,0.11430378404124564,0.7525599406943131,
bawl,13.611995251765904,0.7546253316279192,0.992439265832632,13.457718444202458,0.723720500696999,0.992439265832632,6.868268947502016,0.23831283270214088,0.5975771649561465,
puppy,13.788924712868415,0.834048049359146,0.977686546949965,13.52993542512171,0.8031219156948806,0.977686546949965,5.869283466243983,0.1659456068368963,0.5871143674802657,
motto,11.730905316002065,0.5424240026311751,0.9215521012793098,11.462039437223995,0.5033732709948524,0.9064793562188421,6.441709151957522,0.07516763216365563,0.6573516955421461,
rye,13.953255039330974,0.8620429944530595,0.969151470529523,13.693833531254688,0.8279019273846947,0.969151470529523,6.861048491175319,0.19237514241369824,0.7142014534973082,
