word,sum,min,max
impressive,248.93523063214312,32.889107406348266,52.88194623498711
motive,772.3985408670324,28.296480002931702,287.7503653865424
hip,342.62229698217664,11.186012801481162,159.18702821321412
postulate,36.19868997097654,3.324449836410009,8.751312878243466
esteemed,51.08211631352465,3.0899536763188613,17.716395045367513
revolution,901.5579364964029,75.14802886024485,244.53138893828915
horrid,146.0355266543005,5.221777850001627,52.2464388917526
transplant,87.96519912221243,6.6069741209094355,24.89471737962844
wink,209.86712269337437,23.358559072554616,39.66696630006083
concur,85.69193775815324,5.8757718038874565,35.99700649345374
limit,1257.7954468244475,180.8346085433258,234.7140235309836
bush,910.1678229702757,77.86186357518206,402.41305577939755
hallucination,37.28776640691896,3.1596118552247794,7.711792287733885
communion,157.54652500188288,12.234206832254353,49.53820015870279
music,2097.634411796493,274.66054484346836,487.84368529644547
refuge,260.6010974377816,25.435906887881227,68.94724441222644
divorce,431.612811594871,12.864133981986601,118.98437902872101
peasant,324.9571236235192,25.04934295341495,75.08838649200875
hood,219.12003509211456,14.669626470686476,54.78031763010966
clam,76.55590961168146,5.529320746643364,20.88551227386184
peck,97.90149105743907,10.071127804655797,23.809932194729587
revulsion,41.480891664832335,4.948018361168385,8.621777308782823
guy,1406.7452408731651,28.88787981919798,724.2661876160223
suspect,890.5422871391272,119.80478928751747,173.32727891518792
dedicate,132.8357059312842,17.45657779479663,27.523352133999143
following,378.3562883238062,29.765422953903567,118.59828785147297
boyish,96.84729137336366,8.968283279617697,27.364365191843365
fed,90.60639796472793,7.843665022661999,28.74395307246266
ajar,35.607328578290506,3.949514819030974,7.342378160311421
buzzard,29.384943232481888,2.3193836067976803,7.784690097679578
excavate,33.61725079208048,3.949514819030974,8.040529836898624
automaton,18.910144699917325,1.8131173090283426,5.165633818624191
sap,103.36956246467855,10.746477378162586,27.31468242222144
comic,159.4559125538429,14.0475509599996,38.849060208113954
antidote,38.355628576121305,3.918965638258068,10.494425090568019
fearless,119.69436582800901,6.4546976201409,42.767603326078266
share,2038.3582394980463,267.4385748886688,442.0745154556379
foremost,153.1459114461894,13.452424919426546,37.237158893967184
butterfly,155.81626685773966,13.202663823617828,37.183690201416475
intention,738.1004907412824,56.206396071397116,211.01693461679776
moist,124.35195795943883,16.47511895938635,23.263933600422614
tardy,36.499605010871335,2.0790411810191665,13.654036945792797
excel,113.03941380448506,7.0089193145769295,35.094260249103804
artery,88.09537026177968,8.964188597327999,24.198902297589132
galley,73.80201671041115,9.586785574763745,15.120999592861443
seat,2501.6696370726245,371.42312447881943,464.9442065094047
life,13165.000408785378,1755.545876491989,2671.1807646912875
initiation,30.794234511284916,3.3852984163122635,6.478872517594612
enchant,59.192605698213164,7.035463607286298,13.992566787424023
acknowledge,725.5224991575569,51.29825534181394,227.94342669835908
terrestrial,47.325604068351126,5.627232711344918,9.591678846218079
waist,337.3847683055576,32.04749167442276,81.7196157461716
lean,1562.2869271218813,155.9494137114516,344.273840035669
attic,113.23797404418266,10.15589524893679,33.78568787235288
comedian,49.29730152387347,2.3784213265607788,13.586292368985715
gather,1470.4500005369623,188.6608997287625,310.12384328358905
closet,321.24022795454357,38.70524522650355,78.5497914835481
insufferable,19.945502340751048,2.1032160784728773,5.416477466099622
urgency,76.56777237445269,5.574424984126825,22.458479734497736
develop,1533.1570120369465,65.6747892764579,385.9038880535925
desperate,522.5925521510683,62.90308317455664,124.12760859811632
invention,407.8084359959207,28.992295084971005,134.2835038470531
proof,746.0548041059452,63.31917246557667,227.1535237345529
narration,45.692511006328736,2.1647580330111684,17.152178642648803
induce,551.9983643317984,29.14692065875752,209.7756585308166
disdainful,19.398323712924075,2.3966963936909362,4.069269823787052
attest,82.55826104140273,7.808591476218857,25.164051561254492
sword,808.177475276276,63.89425397015879,297.9062606354792
apologize,181.32018064161986,15.346686153948928,44.57851090464352
pro,390.9960242293611,25.41937792761832,122.23151607823775
imaginative,97.1419256727509,10.043051968393048,23.206632980582683
tragic,170.01578355866585,12.074231018180408,44.992740116155126
voter,356.9432920199988,10.381581810024276,96.8204643021135
strap,213.59639669789917,15.346686153948928,67.33943738402598
bring,7841.575834860921,939.1184223923808,1581.943387728462
envious,52.83038897926646,4.406828852915592,15.798059276123896
prance,36.76690143954489,4.513731221749684,7.460328010276262
drawer,290.65352154968315,18.61914128971745,66.56630951509344
invent,309.8887317843656,49.01777702708855,55.26746412928044
kindle,209.27801687674895,3.7110137708762885,88.6948185073813
wide,1927.1148294847897,230.08744902869017,368.9856877867596
midnight,542.6621694682668,66.52931779261333,128.641339819866
educational,313.68633399121194,3.1596118552247794,81.85620277826625
wax,213.16107726956398,30.974901487001272,41.06493071640094
coloring,61.433027294651545,5.100903362733071,19.634730814611128
variable,121.58458114165893,6.206380429905817,45.073354758768254
ruler,280.2054858812099,21.570267543218428,69.3986175344014
anecdote,134.42217828842732,9.12290885340421,52.359282172296346
midday,47.903173962967685,3.4981416968560057,11.67423082088166
botanical,34.360996594755264,3.1653184001315164,9.12290885340421
shape,1435.0778226134048,175.13277140388777,323.3993875744899
tight,608.9240666365072,24.48699187799204,190.65333247876933
occur,1443.3131759187436,186.4784419865335,262.47347054474415
invader,92.53709184967272,11.596918033988402,22.004439706029714
plumage,44.223517190636336,2.087445246117912,15.008156312317702
hall,1833.4225190831667,215.6435091190912,381.87305555872365
voluminous,39.73360615789771,4.641580311112557,8.801775882411885
mimic,71.12725632932825,7.991102335118053,19.096258362634238
contract,989.3315863736732,118.14064683026118,248.80407488017886
integrity,235.46498523749807,25.281281314094716,72.1068562674512
folly,383.17700755706124,9.818723935443513,155.7237271503641
bristle,90.83186090144571,10.268738529480531,18.112655289641456
cue,99.87903446715166,4.942656819259118,37.39856636089128
measure,2241.0363520127466,234.25774428656572,553.0449179448801
startling,175.820553577513,17.08612590340958,41.399396215448554
resemble,474.7488872324034,57.025974351575734,124.80466828137878
gag,74.23017179077156,3.1596118552247794,19.75089121968208
squadron,133.26172004194734,13.916301640786083,29.209986916824562
persecute,88.55800567228557,4.097577705342569,33.852984163122635
clan,136.79980200558447,12.074231018180408,35.87313311847079
goal,512.2769914659916,11.735701176549181,205.96126428363402
badger,61.44063611859,5.30363418555588,18.252739282059313
mathematical,111.86606263176805,12.524671476707475,22.223374270052275
proverb,67.29850478099553,2.9378859019437282,23.358559072554616
tap,398.07003619060197,21.77875314494223,120.7625731272659
pristine,33.62321377779466,1.507294476253103,15.230619017971435
performance,743.8950636817241,86.54570241170289,193.20465444624676
darkness,1007.42184573258,134.2923108335857,198.6353436010525
different,3615.379137117932,507.7823874750662,708.7686450952443
interpretation,284.07493618673465,35.094260249103804,60.72734240372262
pencil,305.4581013242996,43.7590373815829,59.01057874530898
meek,101.62579203928176,5.1799567218481535,35.31994681019128
faggot,17.80224782595593,1.179498499648421,5.190790905012138
swell,539.1420660592563,54.196263612172466,140.26419771587146
twice,904.1367468602117,115.43867599624818,176.96896919866302
batter,197.34000913060805,14.33109662905525,54.041638038385955
dewy,49.89270264671592,1.8614671039357653,17.152178642648803
naked,449.5251085423745,42.99272031218494,94.69307332618692
wish,3889.2331864884263,328.5020315094448,909.0654680603865
congratulate,150.8232196562919,12.60198426360073,36.828367728464556
couple,1338.6247274152688,60.822528213077,444.8577757837951
friendly,691.8209955326728,94.35462476183496,130.12817197371206
severe,597.9493755099919,61.23172721945876,161.2530478970075
whine,125.47671122444578,9.704522126761821,30.92511475730241
recitation,57.66757370018213,3.2471370495167524,15.598867657850368
similar,1331.1213822654965,202.86875280790377,263.7147466307253
mandate,108.10771352262539,8.287311809735213,29.688110167010308
ambiguity,39.905890129308304,2.5654092367353156,13.006094830096645
parliamentary,129.05369412566452,6.880838033499786,31.142454244655198
establish,1733.7160190603822,165.68130231224762,411.8779739846587
supper,584.5125313300887,33.01256000342032,158.20023626534447
inattention,18.569996382415415,1.4570513270446663,6.319223710449559
recorder,66.29373240662942,4.739417782837169,24.996843967137416
precipitate,113.10818896184064,5.953084590780713,30.46768574681037
entertaining,77.7727657075658,8.654613288428623,16.18861690767458
spirituality,33.12348313651245,2.210698565171218,11.287666886415376
presumption,98.16498563974308,4.484141639808849,39.607991470853484
chemical,400.7835674540738,12.412760859811634,112.87259621137777
response,680.2788989793019,20.65032033950481,230.08285379432988
constrain,87.566610597703,5.3760169653027345,28.436506697023013
commentary,97.16855370256468,9.294982603560802,25.61542468342946
contrary,694.9450863714816,32.70330885584729,227.94342669835908
resource,719.1941849314496,97.94901938184748,144.8076357477303
arm,5270.578059513489,798.8730269680144,992.2309658211244
curry,64.63085098893697,4.865431311049737,18.24581770680842
flag,601.4538092602984,74.36372187832606,130.6294588360626
insertion,31.003141570257057,2.852637899537926,9.327871140105554
illegitimate,32.14343100682112,3.949514819030974,7.131594748844814
significance,280.9263435400493,7.786186357518206,76.62080254286607
rhetoric,102.2410619594409,8.692064813059561,30.315321406953892
hear,9603.622878746504,1334.496014564492,1870.264531731982
consequence,1249.749150985789,83.88437377918278,503.619561066721
attire,137.2428923871409,9.37986021203996,43.55484054264426
retailer,67.34828007828173,2.22976999365073,23.580400002443085
morning,4541.602354992315,652.6855346650044,913.4331255902284
flare,151.85196623145504,6.770596832624527,39.2147779571849
hardly,1639.273097622724,157.87271083602877,355.6111511540639
sincerely,146.3175989737101,7.808591476218857,43.78319285097194
sinner,183.679549788344,9.258985724771403,71.54263986473251
parting,186.65405180660426,6.416961312140249,70.9784234620138
lease,161.75864251555197,5.30363418555588,55.49355830071841
learner,43.291765251525774,2.5121574604218386,12.44735868981422
cadence,53.91156508740961,4.747977600197275,13.202663823617828
agricultural,304.43786856314836,34.404190167498925,79.76099936839337
virtual,88.26142507620335,5.190790905012138,36.723573774296604
inconvenient,55.42229724445603,5.173428055094204,17.03933536210506
lasting,65.17160941212857,7.083244953937392,18.280611448086223
remote,463.15104780286646,59.66364691575933,102.80022857534907
refreshing,62.70974167621292,5.551867987532263,16.983414784973057
throat,789.7061976978464,88.1306021046626,175.34540067390463
bald,158.38803302972573,16.813648801017578,32.32183789561192
proper,1362.8986294059323,94.63085115734536,411.08807102085257
unforeseen,34.43752751313877,3.324449836410009,7.899029638061948
foam,190.462991344621,19.218004572227066,49.76388671979028
virtuous,159.45807826883572,4.2522032791290805,78.53892325844451
invincible,58.80800382431655,4.641580311112557,17.60355176482377
abhor,56.24922785553153,3.2471370495167524,18.16776816754248
inclined,257.4954527813666,13.37511213253329,67.8221706402097
thong,39.489611307983836,5.677475860553355,7.5604997964307215
animate,203.13935556722274,13.99271705454964,78.42607997790078
disability,90.45085775933745,3.4981416968560057,37.80595279080219
usefulness,135.87261589706043,5.566520656314433,49.31251359761531
heal,207.10925265628856,21.60455415962781,50.40793705440292
finger,1908.8566355839694,171.7474729875755,462.7943423430305
distinguish,676.5269771188717,41.59427934857174,241.25893380252066
ceremony,469.6977954819164,50.949126562655714,114.98730287407322
infectious,42.71689311124362,2.5270726594708273,14.689429509718641
logic,218.23546453538822,20.87600690059229,50.40466119098793
ascertain,422.92003730269585,6.880838033499786,207.40594963939802
tropical,152.6113850845161,10.494425090568019,33.33632949979779
position,2591.335710150455,263.6019033501816,538.2641403145569
repulse,72.36184152489098,4.020264918449312,26.682914257353737
hazardous,84.84321082301167,9.377013072204946,21.440223303311004
plunge,474.98904958936197,47.6246767262457,102.97821087343621
specify,136.10988405809113,16.54493639515679,28.35715471320328
wad,65.89470850802186,3.567631989841168,17.47268983787586
seduction,32.637731066020315,2.2410471493319997,8.576089321324401
mature,264.09795062696213,38.41391205394716,54.164774660996216
assurance,340.71694267496133,16.158372460690508,89.59756475173124
grade,517.6397676776077,15.233842873405186,177.8967226413821
design,1777.6832921077316,162.38745593909636,399.78442102502686
apply,1373.5184800546278,161.8929757544781,315.2841258392155
churchyard,34.861785119021995,2.5513219674774485,9.62517380592565
intend,1404.6749460784745,122.38614165202428,365.9507588033557
vouch,29.718628786978908,3.0151986888369846,8.01187291860569
lavish,134.72953589234925,15.849121313117484,32.83739463822895
digest,114.51229146772945,12.119347083887526,24.54377838832136
hire,554.5041366880687,39.49514819030974,153.2339436224334
rebuild,100.90532944280842,5.529320746643364,29.688110167010308
leave,12469.25163196332,1904.1599728390192,2308.7781770924207
engine,687.2047485922316,54.95467762480241,157.87271083602877
detection,78.88283033334997,9.082138447292841,20.424633778417324
assert,579.8246969610162,32.54868328206078,135.19838728168926
