word,J-SUM,J-MIN,J-MAX,RJ-SUM,RJ-MIN,RJ-MAX,LNC1-SUM,LNC1F-MIN,LNC1F-MAX,LNC2-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2-SUM,RLNC2F-MIN,RLNC2F-MAX,C-SUM,C-MIN,C-MAX,RC-SUM,R-CMIN,R-CMAX
attic,2.569543226620114,0.020408163265306117,0.35135135135135137,0.7344215150809574,0.0,0.13636363636363635,13.706682057116033,0.7737119729113109,0.9870484799063504,13.009080335026026,0.7143683376293363,0.9787632922255068,6.304014801349554,-0.0847609482122027,0.6724737746445489,10.339024037122726,0.4067663848400116,0.9000869393348694,7.5297030210494995,0.2279324233531952,0.7993522882461548
attire,2.8757514302808134,0.06382978723404255,0.3888888888888889,1.2630715503578394,0.020408163265306117,0.16279069767441862,14.353481007135926,0.9005234198485559,0.9883416582301364,13.094333078348164,0.7412703744425504,0.9780646310563568,6.384851394786852,0.15213686694808892,0.6626344429826793,12.632459461688994,0.7277806997299194,0.9207401871681212,9.83356475830078,0.5207673907279968,0.8377344608306885
attitude,1.096753904096903,0.0,0.3157894736842105,0.3805456965394854,0.0,0.08695652173913042,11.413977408880482,0.31868560472935714,0.9772505382688034,10.299850085725618,0.2690660184043908,0.947610996138792,6.745733121975106,0.0688298649684963,0.7828773592578859,8.98328411579132,0.19501790404319766,0.9071411490440368,4.514560633338989,-0.008662006817758083,0.5369056463241577
attorney,2.5396661944497687,0.06382978723404255,0.25,0.8560087836954801,0.0,0.16279069767441862,14.012226519104829,0.8980695726228156,0.9664955595915752,11.963921462643404,0.6856870782038689,0.8895855349724333,8.040211774980097,0.3067226218939927,0.7567428200645858,12.024418413639069,0.6868816018104553,0.8955271244049072,7.175100892782211,0.3562152683734894,0.6285856366157532
attract,2.6357318227370583,0.04166666666666666,0.3888888888888889,0.7539940218511648,0.0,0.19047619047619047,12.700969440351294,0.6450912010228232,0.970963824178708,11.413876366432225,0.5262855608453785,0.952508004455862,6.091505519572251,0.010386022388123141,0.8033234284575718,11.521183907985687,0.6324766278266907,0.9042969346046448,4.509005643427372,-0.12058494985103607,0.6954029202461243
attraction,1.7593312137258406,0.0,0.25,0.25367746543575803,0.0,0.08695652173913042,12.742793274906544,0.6419754397669425,0.9776034227580152,11.112737602892599,0.5134501264239596,0.9412735136701404,6.788228376600527,0.221887983290908,0.7476020038339474,11.134330570697783,0.5226068496704102,0.9164832830429076,3.774030111264437,0.004613212775439024,0.6991018652915955
attractive,2.4203005413285075,0.020408163265306117,0.3888888888888889,1.2258729650033997,0.020408163265306117,0.35135135135135137,13.728935167030684,0.7361015539444468,0.9875464760852108,12.855306785982275,0.5942831341561329,0.9794500591574556,6.97946792375537,0.13138836331795,0.8162423602557991,11.594281911849976,0.6193605065345764,0.9114977121353148,7.7609980404376975,0.3963014781475067,0.8054496049880981
attributable,2.093936351773702,0.020408163265306117,0.25,0.4640565446036571,0.0,0.1111111111111111,14.172755652378054,0.8795997621318171,0.9856205363857546,13.18374009130499,0.7634690692801649,0.9799833905426648,8.024764387866298,0.3518661730548229,0.7650226624487908,10.331653773784636,0.5678558349609375,0.8068967461585999,6.965486079454423,0.33646705746650696,0.6302877068519592
attribute,3.2460857077986973,0.1111111111111111,0.35135135135135137,0.787738006087418,0.020408163265306117,0.1111111111111111,14.479636429245524,0.9312843879275032,0.991364666128738,13.67591648332738,0.7842313228922987,0.9849909618870744,9.270423012780775,0.37076914059539456,0.744608804560764,12.066139042377472,0.6761201024055481,0.9025516510009766,8.154881119728088,0.409868448972702,0.6897443532943726
auction,3.584274625673855,0.13636363636363635,0.42857142857142855,1.943584621921942,0.020408163265306117,0.3157894736842105,13.981819453041014,0.8454304785196523,0.990516585686097,12.389726556539113,0.7196278093398134,0.9525343607910268,7.560798882302384,0.2809168418148329,0.6901347328691257,10.887952744960783,0.5282522439956665,0.8560082316398621,8.200920462608337,0.3026202619075775,0.8483711481094359
auctioneer,0.9910702527498604,0.020408163265306117,0.3157894736842105,0.5630337241279489,0.0,0.25,11.046689555807722,0.284753249432913,0.9672042312474322,10.196146730639352,0.3697475381334935,0.9193911825648704,5.305587458228402,0.15282818406905074,0.6588220457806911,8.454647690057755,0.3153529763221741,0.6906890273094177,2.094252023845911,-0.2463398426771164,0.5391082167625427
audacious,1.1077230737636632,0.0,0.25,0.349069464500298,0.0,0.16279069767441862,13.05226781199758,0.6954580615712606,0.9746762678911796,12.975576573430665,0.6843335202948193,0.9746762678911796,6.075820596263143,0.04218306107000158,0.6841733695208144,9.226484090089796,0.3836243450641632,0.8071895241737366,5.894901484251022,0.11219793558120728,0.6200092434883118
audacity,2.4767368214968957,0.020408163265306117,0.3888888888888889,0.630680018482318,0.0,0.13636363636363635,14.246049340035185,0.9139170242414092,0.989854714962796,13.987973546997072,0.8467399363649267,0.989854714962796,6.488427505428135,-0.13889396624290873,0.7244191294154099,10.677293241024016,0.5180303454399109,0.8512892723083496,7.424803704023361,0.3611425757408142,0.6549414992332458
audible,3.043223786198094,0.04166666666666666,0.3888888888888889,2.4717721462428357,0.06382978723404255,0.3157894736842105,14.238574757855561,0.8347752778411387,0.9937018679560092,13.283022958769688,0.7417504964779176,0.9915796606288609,8.162660295383535,0.2220503298736034,0.7131596899042767,12.78335565328598,0.7962129712104797,0.906577169895172,8.870571434497831,0.3431809842586517,0.7791646718978882
audience,3.284911297457197,0.13636363636363635,0.3888888888888889,0.5591577551357011,0.0,0.16279069767441862,13.579360621518113,0.74179099515206,0.9803760408224286,12.21897038157832,0.6000473716185183,0.9528486024468854,7.21802993251079,0.1594370589482792,0.616205513144583,12.387406468391418,0.6493828296661377,0.9237966537475586,5.593627884984016,0.2318219393491745,0.6387057304382324
auditor,0.5368480725623582,0.0,0.19047619047619047,0.32088744588744594,0.0,0.13636363636363635,8.72060655436894,-0.13710910410402266,0.9626852811365916,7.268070261015914,-0.006621354753930221,0.901208833393158,5.008348818948545,-0.0762079430177609,0.7446001574844657,6.91274043917656,0.14102451503276825,0.7262902259826659,1.1242915850598365,-0.20971667766571045,0.4321425259113312
augment,2.6250865661681666,0.0,0.3888888888888889,0.96335002520943,0.0,0.25,13.452535466583061,0.7291780810431344,0.9808281761044078,12.337542426793856,0.472469595631472,0.9778156466274756,5.789512209100028,0.06933165206734737,0.6676308820955966,9.39165449142456,0.31084173917770386,0.8983980417251587,7.002472281455994,0.1814467161893845,0.7468488216400146
auspicious,1.9430999751343532,0.0,0.35135135135135137,0.30308458006026395,0.0,0.13636363636363635,13.577194717203891,0.7454057419578757,0.9817246301430974,12.744677980999816,0.6639329539966324,0.9817246301430974,5.515544795374648,-0.011132721376198251,0.6900885831833038,9.84910061955452,0.4074108302593231,0.8189431428909302,4.850697739049792,0.024103956297039986,0.8606035113334656
austere,1.3376807637247703,0.020408163265306117,0.19047619047619047,0.6780845800602641,0.020408163265306117,0.19047619047619047,13.405713136515384,0.7093712402303394,0.9777104622258821,13.162061505684585,0.698473957157996,0.9743533465223448,5.257629257123055,0.06862612119794109,0.6453524926862809,10.645784765481947,0.4601817131042481,0.8750533461570741,5.837526058778168,0.016548654064536098,0.7375536561012268
authentic,1.5343710825955406,0.020408163265306117,0.3157894736842105,0.2908706035605732,0.0,0.06382978723404255,13.001254368670649,0.6171057182325677,0.9914125009528301,11.777300409617705,0.4644458798929804,0.9578226929586454,6.063909869128082,0.06052452985889922,0.6362178017488557,9.453888475894928,0.3542819619178772,0.8464275598526001,6.821921527385713,0.26807528734207153,0.7724606394767761
authenticity,1.7216444591205455,0.0,0.3157894736842105,0.9795866518927332,0.020408163265306117,0.19047619047619047,13.571791745439556,0.7852138119952689,0.9868910027828324,12.394563651478805,0.6053461184075454,0.9628653430289982,6.926423997852951,0.12797974345791352,0.6526616024095508,9.570439040660856,0.4139191508293152,0.8371044397354126,8.121534049510956,0.3224877119064331,0.7307544946670532
author,3.7421327465234633,0.06382978723404255,0.5625,2.6056689018292785,0.020408163265306117,0.3888888888888889,14.328462148033081,0.8704706524583309,0.9956714547482092,12.979138182790024,0.6164385898694735,0.9819642691112764,7.565326613818804,0.0315219234412607,0.7411816806500343,11.734733819961548,0.5896850824356079,0.9246553778648376,8.508362114429474,0.4158259630203247,0.7340446710586548
authoritative,1.3875750245467593,0.0,0.25,0.1649659863945578,0.0,0.04166666666666666,13.791367085867806,0.8172591749492643,0.9789464229750934,12.878422541319038,0.6921943090715702,0.9653262336459641,7.583038647272731,0.21919181827100231,0.6970977771264264,10.626124739646912,0.5046589970588684,0.814164400100708,5.317589461803436,0.15429162979125974,0.5118460059165955
authority,2.7021968529048563,0.08695652173913042,0.4705882352941176,1.0035736904330952,0.0,0.19047619047619047,14.401141641614911,0.8990370552989784,0.9897460546484366,13.757546423471945,0.7840485330508089,0.9897460546484366,8.561693673604248,0.4464987919151231,0.7408893481531776,12.22220093011856,0.7122149467468262,0.9054368138313292,7.208833739161491,0.2109420746564865,0.6340429782867432
authorize,2.6054627450497128,0.04166666666666666,0.3888888888888889,1.178923614086162,0.020408163265306117,0.28205128205128205,14.120145863946094,0.8707647217234081,0.9887122501218096,13.136529825317785,0.7002223262963289,0.9815080322623668,7.525972168922122,0.3155592646524332,0.6259704505613082,11.722488462924955,0.6423375010490417,0.8866779208183289,7.345577478408813,0.2916504144668579,0.6094835996627808
autobiography,3.528728531798241,0.08695652173913042,0.42857142857142855,2.010901950743254,0.04166666666666666,0.28205128205128205,14.317663669609196,0.8882478789132907,0.9925241604867264,13.503705461703653,0.7602218928011879,0.9818767767156864,6.8678321191443885,-0.03226993402707934,0.7380444455299328,11.498489320278168,0.5578284859657288,0.8732012510299683,9.473669052124023,0.5179660320281982,0.7847932577133179
automaton,0.6603102233801321,0.020408163265306117,0.1111111111111111,0.06207482993197279,0.0,0.04166666666666666,11.604047968476891,0.4035830922879456,0.9400651641462991,10.837151730536561,0.4592305805885633,0.9150940992774608,5.627104023473893,0.13856717516906925,0.5678643672185806,7.6839587688446045,0.26619422435760504,0.677140474319458,3.535065334290266,-0.05596807971596718,0.45195364952087397
autumn,5.2361848069958015,0.2195121951219512,0.5151515151515151,1.7038625129603873,0.020408163265306117,0.3157894736842105,14.451155041583664,0.9183386015163912,0.9891377318622228,13.94240422964969,0.8479657966751152,0.9891377318622228,8.740536761528219,0.4247625787410269,0.7127842745416477,12.791467189788818,0.7746584415435791,0.9171796441078186,7.819650948047638,0.3196404278278351,0.7456033229827881
auxiliary,0.3915864713030191,0.0,0.16279069767441862,0.4205116829340433,0.0,0.08695652173913042,12.02719853974936,0.6321023434677486,0.961063826276774,9.926072802395472,0.490615836272045,0.8961456051103769,6.402155489146674,0.21930133212864836,0.6820052623897229,8.536232441663742,0.41976198554039,0.7904545664787292,4.250899165868758,0.020298521965742108,0.5011339783668518
avail,2.178811773536121,0.0,0.42857142857142855,0.3104284266898249,0.0,0.06382978723404255,13.594001227589176,0.7959981237639839,0.9822902353341844,13.166024427713854,0.7040527585165086,0.9822902353341844,6.893690918918661,0.0849640061998298,0.6966976484808001,10.103949129581453,0.4321152567863464,0.8533786535263062,5.0022829473018655,0.13417120277881622,0.5186185836791992
available,2.7272990213012833,0.020408163265306117,0.42857142857142855,1.0760928559217335,0.020408163265306117,0.16279069767441862,13.817664025100465,0.7481182828201489,0.9830279025045904,12.082656296198873,0.4956034022291016,0.9830279025045904,6.503027923878852,0.2491419912450331,0.6967282428574284,9.85842388868332,0.3828869163990021,0.8780357837677002,6.930963218212128,0.3178531229496002,0.5814434289932251
avenge,2.518187232244771,0.06382978723404255,0.28205128205128205,0.7545278055718122,0.0,0.1111111111111111,14.222177863164834,0.8945844182833899,0.9862618636761648,13.398904266309572,0.8269265676661471,0.945857409908748,8.300568123095285,0.17355509446192408,0.7337380058560252,11.777668476104735,0.6601253151893616,0.8863888382911682,8.203766345977781,0.3617196381092072,0.73869389295578
average,1.4287091917881092,0.0,0.2195121951219512,0.32434308346162444,0.0,0.13636363636363635,14.074237914445266,0.8296523806025969,0.9907509049308214,9.301213216097528,0.2369361905427432,0.9665309461266154,7.057145887317778,0.17241800627958748,0.7535816697789879,11.85579228401184,0.6697219014167786,0.9144192934036256,7.645979344844817,0.32716840505599976,0.7918401956558228
aversion,2.922085000140746,0.020408163265306117,0.4705882352941176,1.39491887117632,0.0,0.25,14.378487694718324,0.9094890018387596,0.9888927391229368,13.434434095910385,0.7270712273759303,0.9888927391229368,9.195201765182029,0.3719951041505853,0.8674172116525279,10.716440737247467,0.5010839700698853,0.8599395155906677,8.849759280681608,0.4279365837574005,0.9189821481704712
