word,neighbor,year,cosine,score
pregnant,retrospective,2000,-0.09769506752490997,6.672805245473954
pregnant,unborn,1840,0.23346474766731262,6.672805245473954
pregnant,unborn,2000,0.6892033815383911,6.672805245473954
pregnant,miscarry,1840,0.26754137873649597,6.672805245473954
pregnant,miscarry,2000,0.7888274788856506,6.672805245473954
pregnant,childbirth,1840,0.0724203959107399,6.672805245473954
pregnant,childbirth,2000,0.7110673785209656,6.672805245473954
pregnant,relapse,1840,0.3103833496570587,6.672805245473954
pregnant,relapse,2000,0.6562726497650146,6.672805245473954
pregnant,married,1840,-0.18596751987934113,6.672805245473954
pregnant,married,2000,0.7258425951004028,6.672805245473954
removable,appoint,1840,0.7348312139511108,6.306753921508896
removable,appoint,2000,-0.166823610663414,6.306753921508896
removable,controller,1840,0.6837500929832458,6.306753921508896
removable,controller,2000,0.40119102597236633,6.306753921508896
removable,administrator,1840,0.6775969862937927,6.306753921508896
removable,administrator,2000,-0.13760943710803986,6.306753921508896
removable,legislative,1840,0.7122210264205933,6.306753921508896
removable,legislative,2000,0.0631595179438591,6.306753921508896
removable,supervise,1840,0.7479982972145081,6.306753921508896
removable,supervise,2000,0.0673571452498436,6.306753921508896
removable,nozzle,1840,-0.00024166599905584008,6.306753921508896
removable,nozzle,2000,0.7762397527694702,6.306753921508896
removable,insulation,1840,0.029560469090938568,6.306753921508896
removable,insulation,2000,0.7596337199211121,6.306753921508896
removable,electrode,1840,0.09517606347799301,6.306753921508896
removable,electrode,2000,0.8140696287155151,6.306753921508896
removable,trus,1840,-0.029161415994167328,6.306753921508896
removable,trus,2000,0.754844605922699,6.306753921508896
removable,insulated,1840,-0.08213173598051071,6.306753921508896
removable,insulated,2000,0.7584228515625,6.306753921508896
bumper,drink,1840,0.8118484616279602,7.816511692601909
bumper,drink,2000,-0.05756045877933502,7.816511692601909
bumper,mug,1840,0.7988725304603577,7.816511692601909
bumper,mug,2000,0.16735173761844635,7.816511692601909
bumper,drank,1840,0.8377952575683594,7.816511692601909
bumper,drank,2000,-0.0006867505144327879,7.816511692601909
bumper,champagne,1840,0.8605876564979553,7.816511692601909
bumper,champagne,2000,0.010796603746712208,7.816511692601909
bumper,brandy,1840,0.8841807246208191,7.816511692601909
bumper,brandy,2000,-0.08513833582401276,7.816511692601909
bumper,wiper,1840,0.13941356539726257,7.816511692601909
bumper,wiper,2000,0.7163431644439697,7.816511692601909
bumper,truck,1840,0.14159426093101501,7.816511692601909
bumper,truck,2000,0.7287718653678894,7.816511692601909
bumper,corolla,1840,0.009910463355481625,7.816511692601909
bumper,corolla,2000,0.7649677395820618,7.816511692601909
bumper,dodge,1840,-0.04087483882904053,7.816511692601909
bumper,dodge,2000,0.7580804824829102,7.816511692601909
bumper,bronco,1840,0.20974348485469818,7.816511692601909
bumper,bronco,2000,0.7097525596618652,7.816511692601909
hone,workin,1840,0.728676438331604,7.463550765063366
hone,workin,2000,-0.09578155726194382,7.463550765063366
hone,putty,1840,0.7394303679466248,7.463550765063366
hone,putty,2000,0.12505684792995453,7.463550765063366
hone,gim,1840,0.7481165528297424,7.463550765063366
hone,gim,2000,-0.059128567576408386,7.463550765063366
hone,drinkin,1840,0.7162041068077087,7.463550765063366
hone,drinkin,2000,-0.150264710187912,7.463550765063366
hone,precision,1840,-0.09255360811948776,7.463550765063366
hone,precision,2000,0.6024618744850159,7.463550765063366
hone,ingenuity,1840,-0.034210219979286194,7.463550765063366
