word,neighbor,year,cosine,score
wrist,tighten,1840,0.7903740406036377,13.840607228955404
wrist,tighten,2000,0.6546815633773804,13.840607228955404
wrist,locket,1840,0.7625134587287903,13.840607228955404
wrist,locket,2000,0.6776475310325623,13.840607228955404
wrist,tightly,1840,0.84797602891922,13.840607228955404
wrist,tightly,2000,0.6904329657554626,13.840607228955404
wrist,tightening,1840,0.7355398535728455,13.840607228955404
wrist,tightening,2000,0.5869407653808594,13.840607228955404
wrist,spine,1840,0.5712375640869141,13.840607228955404
wrist,spine,2000,0.773136556148529,13.840607228955404
wrist,cuff,1840,0.631099283695221,13.840607228955404
wrist,cuff,2000,0.819317102432251,13.840607228955404
wrist,thigh,1840,0.7064733505249023,13.840607228955404
wrist,thigh,2000,0.7772741913795471,13.840607228955404
wrist,tenderly,1840,0.5118237137794495,13.840607228955404
wrist,tenderly,2000,0.7562313675880432,13.840607228955404
wrist,elbow,1840,0.6069462299346924,13.840607228955404
wrist,elbow,2000,0.7675107717514038,13.840607228955404
year,lifetime,1840,0.6707024574279785,11.393695106719944
year,lifetime,2000,0.6245023608207703,11.393695106719944
year,fourteen,1840,0.6655951142311096,11.393695106719944
year,fourteen,2000,0.5849894881248474,11.393695106719944
year,period,1840,0.7249924540519714,11.393695106719944
year,period,2000,0.563304603099823,11.393695106719944
year,seventeen,1840,0.6849143505096436,11.393695106719944
year,seventeen,2000,0.6708506941795349,11.393695106719944
year,seventy,1840,0.6293221712112427,11.393695106719944
year,seventy,2000,0.49447500705718994,11.393695106719944
year,month,1840,0.8470463752746582,11.393695106719944
year,month,2000,0.8789595365524292,11.393695106719944
year,week,1840,0.7129569053649902,11.393695106719944
year,week,2000,0.7343562841415405,11.393695106719944
year,fortnight,1840,0.6594483852386475,11.393695106719944
year,fortnight,2000,0.6787105798721313,11.393695106719944
year,seventeen,1840,0.6849143505096436,11.393695106719944
year,seventeen,2000,0.6708506941795349,11.393695106719944
year,nineteen,1840,0.6795923709869385,11.393695106719944
year,nineteen,2000,0.6514458656311035,11.393695106719944
death,survive,1840,0.6870152354240417,13.989610043276125
death,survive,2000,0.5566142201423645,13.989610043276125
death,terrible,1840,0.672274649143219,13.989610043276125
death,terrible,2000,0.6102084517478943,13.989610043276125
death,die,1840,0.7855038642883301,13.989610043276125
death,die,2000,0.7506718039512634,13.989610043276125
death,avenger,1840,0.673408031463623,13.989610043276125
death,avenger,2000,0.43031734228134155,13.989610043276125
death,agony,1840,0.7340766191482544,13.989610043276125
death,agony,2000,0.5843608975410461,13.989610043276125
death,killing,1840,0.3231956660747528,13.989610043276125
death,killing,2000,0.6482477784156799,13.989610043276125
death,avenge,1840,0.6484290361404419,13.989610043276125
death,avenge,2000,0.6575891971588135,13.989610043276125
death,murderer,1840,0.6176192760467529,13.989610043276125
death,murderer,2000,0.6400132179260254,13.989610043276125
death,tragically,1840,0.4707739055156708,13.989610043276125
death,tragically,2000,0.689926028251648,13.989610043276125
death,die,1840,0.7855038642883301,13.989610043276125
death,die,2000,0.7506718039512634,13.989610043276125
conclusion,axiom,1840,0.6553863286972046,13.6555236521506
conclusion,axiom,2000,0.5440863966941833,13.6555236521506
conclusion,reasoning,1840,0.7242398262023926,13.6555236521506
conclusion,reasoning,2000,0.6908803582191467,13.6555236521506
conclusion,proposition,1840,0.7269589900970459,13.6555236521506
conclusion,proposition,2000,0.595429003238678,13.6555236521506
conclusion,explanation,1840,0.7536798119544983,13.6555236521506
conclusion,explanation,2000,0.7242524027824402,13.6555236521506
conclusion,doctrine,1840,0.670116662979126,13.6555236521506
conclusion,doctrine,2000,0.5497120022773743,13.6555236521506
conclusion,ramification,1840,0.09954878687858582,13.6555236521506
conclusion,ramification,2000,0.6411697268486023,13.6555236521506
conclusion,reasoning,1840,0.7242398262023926,13.6555236521506
conclusion,reasoning,2000,0.6908803582191467,13.6555236521506
conclusion,precedent,1840,0.5764017701148987,13.6555236521506
conclusion,precedent,2000,0.6427443027496338,13.6555236521506
conclusion,possibility,1840,0.641489565372467,13.6555236521506
conclusion,possibility,2000,0.694747805595398,13.6555236521506
conclusion,inconsistency,1840,0.5595505237579346,13.6555236521506
conclusion,inconsistency,2000,0.693709135055542,13.6555236521506
hand,tightly,1840,0.7763072848320007,13.61857622655752
hand,tightly,2000,0.6769629120826721,13.61857622655752
hand,outstretched,1840,0.7681699991226196,13.61857622655752
hand,outstretched,2000,0.8248539566993713,13.61857622655752
hand,clasp,1840,0.7336366772651672,13.61857622655752
hand,clasp,2000,0.7896182537078857,13.61857622655752
hand,knee,1840,0.7282412052154541,13.61857622655752
hand,knee,2000,0.6827978491783142,13.61857622655752
hand,gloved,1840,0.7441241145133972,13.61857622655752
hand,gloved,2000,0.8092635273933411,13.61857622655752
hand,chin,1840,0.6093127727508545,13.61857622655752
hand,chin,2000,0.7551509141921997,13.61857622655752
hand,outstretched,1840,0.7681699991226196,13.61857622655752
hand,outstretched,2000,0.8248539566993713,13.61857622655752
hand,foreleg,1840,0.4267134964466095,13.61857622655752
hand,foreleg,2000,0.7569268941879272,13.61857622655752
hand,elbow,1840,0.6627727150917053,13.61857622655752
hand,elbow,2000,0.7854374051094055,13.61857622655752
hand,tenderly,1840,0.6108336448669434,13.61857622655752
hand,tenderly,2000,0.8113895058631897,13.61857622655752
shrub,cactus,1840,0.8700054883956909,13.619298896696405
shrub,cactus,2000,0.780728280544281,13.619298896696405
shrub,larch,1840,0.8588248491287231,13.619298896696405
shrub,larch,2000,0.18940097093582153,13.619298896696405
shrub,oleander,1840,0.8164955377578735,13.619298896696405
shrub,oleander,2000,0.7768593430519104,13.619298896696405
shrub,clump,1840,0.8306136131286621,13.619298896696405
shrub,clump,2000,0.7354810237884521,13.619298896696405
shrub,fern,1840,0.8479756712913513,13.619298896696405
shrub,fern,2000,0.8787124156951904,13.619298896696405
shrub,dandelion,1840,0.701304018497467,13.619298896696405
shrub,dandelion,2000,0.8455826640129089,13.619298896696405
shrub,rhododendron,1840,0.600854754447937,13.619298896696405
shrub,rhododendron,2000,0.8293563723564148,13.619298896696405
shrub,banyan,1840,0.7327452898025513,13.619298896696405
shrub,banyan,2000,0.8146622776985168,13.619298896696405
shrub,greenery,1840,0.7466217875480652,13.619298896696405
shrub,greenery,2000,0.8575310111045837,13.619298896696405
shrub,fern,1840,0.8479756712913513,13.619298896696405
shrub,fern,2000,0.8787124156951904,13.619298896696405
wealthy,thriving,1840,0.6576793193817139,13.09422663454396
wealthy,thriving,2000,0.5418366193771362,13.09422663454396
wealthy,landed,1840,0.6584334969520569,13.09422663454396
wealthy,landed,2000,0.4306250810623169,13.09422663454396
wealthy,favored,1840,0.6846851110458374,13.09422663454396
wealthy,favored,2000,0.2911050319671631,13.09422663454396
wealthy,gentry,1840,0.7059640288352966,13.09422663454396
wealthy,gentry,2000,0.6821532249450684,13.09422663454396
wealthy,respectable,1840,0.7358983755111694,13.09422663454396
wealthy,respectable,2000,0.6859053373336792,13.09422663454396
wealthy,loyal,1840,0.3300327956676483,13.09422663454396
wealthy,loyal,2000,0.6349374055862427,13.09422663454396
wealthy,financially,1840,0.4301433265209198,13.09422663454396
wealthy,financially,2000,0.6377472281455994,13.09422663454396
wealthy,gentry,1840,0.7059640288352966,13.09422663454396
wealthy,gentry,2000,0.6821532249450684,13.09422663454396
wealthy,rich,1840,0.6302171349525452,13.09422663454396
wealthy,rich,2000,0.6493715047836304,13.09422663454396
wealthy,respectable,1840,0.7358983755111694,13.09422663454396
wealthy,respectable,2000,0.6859053373336792,13.09422663454396
expression,seriousness,1840,0.7711248397827148,13.224965970219019
expression,seriousness,2000,0.5855869054794312,13.224965970219019
expression,beholder,1840,0.7086173295974731,13.224965970219019
expression,beholder,2000,0.31633514165878296,13.224965970219019
expression,countenance,1840,0.8147085309028625,13.224965970219019
expression,countenance,2000,0.7179930210113525,13.224965970219019
expression,frankness,1840,0.694004237651825,13.224965970219019
expression,frankness,2000,0.6006725430488586,13.224965970219019
expression,gesture,1840,0.6845183968544006,13.224965970219019
expression,gesture,2000,0.6811269521713257,13.224965970219019
expression,expressionless,1840,0.4666188955307007,13.224965970219019
expression,expressionless,2000,0.6948700547218323,13.224965970219019
expression,politeness,1840,0.5009831786155701,13.224965970219019
expression,politeness,2000,0.7425782084465027,13.224965970219019
expression,distaste,1840,0.570442259311676,13.224965970219019
expression,distaste,2000,0.6705131530761719,13.224965970219019
expression,vaguely,1840,0.5197100043296814,13.224965970219019
expression,vaguely,2000,0.6951674818992615,13.224965970219019
expression,pained,1840,0.5892785787582397,13.224965970219019
expression,pained,2000,0.7104446887969971,13.224965970219019
embroider,frill,1840,0.8195225596427917,13.346118103597547
embroider,frill,2000,0.35052764415740967,13.346118103597547
embroider,plaid,1840,0.8373032212257385,13.346118103597547
embroider,plaid,2000,0.7304581999778748,13.346118103597547
embroider,brocade,1840,0.8974835872650146,13.346118103597547
embroider,brocade,2000,0.837678849697113,13.346118103597547
embroider,ribbon,1840,0.8324794769287109,13.346118103597547
embroider,ribbon,2000,0.7332680821418762,13.346118103597547
