"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,13.8914486859992,8.23821811528689,14.3550748699904,12.6882861256599,2.51007748281352,10.1699500083923,1.15214670274008
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,12.7478584559398,6.82976219976436,13.3529835288336,11.3951306343079,2.13294985348039,6.2948083281517,0.352945433492546
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,13.1394932431793,7.0993703147488,13.5787978982007,11.9306671619415,2.0129972244336,6.05627605319023,0.423116980372167
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,12.1662180644094,6.33999784520808,14.5911186981572,12.137638092041,1.61094552527288,10.951145529747,1.46296310118107
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,13.361164328346,8.21147844157884,14.1589124801004,10.3819096684456,1.5757467561067,6.97698982432485,0.550533559652101
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,10.7273467417766,4.57358670869148,11.7960730903999,7.28139698505402,0.645045754774052,5.21685983566567,0.339906884739711
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,13.851455644252,7.63828530527219,14.513172928422,12.0570192337036,1.56719978926869,9.15102437138557,0.635647618170414
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,11.9273570145571,6.32772622618731,13.602063452527,11.0230269432068,2.13588577627352,7.4158937484026,0.423116980372167
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.5771727067862,7.73303594692974,14.0329893318808,10.3035963773727,1.95699706625036,8.40633681416512,0.905245153874069
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,11.7796653331128,5.20620331755404,12.9661436366797,10.451653778553,1.62071395420207,3.45284237805754,0.372670807453416
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,8.58895476991899,5.60726511955731,12.254193761554,9.56661754846573,0.853806857870556,4.89419012889266,0.235260770975057
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.7635005621706,7.55284224913023,14.5358043044339,11.9808931946754,4.00650810593799,9.52329275012016,2.64211839768574
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,12.7981516883422,6.19007722921265,14.4985028445806,12.2384226918221,4.36141557771853,10.7948966622353,2.06611039752765
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,10.9071951870629,6.28880352022216,13.870379902121,13.1477221250534,2.01176621906821,9.24850901961327,1.00060138394738
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,13.2628075575235,6.22722109474543,14.114993465733,12.4525334835052,2.45919857167466,9.45196017622948,0.530446851044858
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,11.4444559090584,7.78015810916902,13.0426252017844,11.0656234622002,1.01231734571765,5.66757468879223,0.206632653061224
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,10.1616388633571,5.69881443921471,13.0710238210537,10.717183470726,1.78711834148329,4.76684170216322,0.233560090702948
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,9.72946684710889,7.21653417036081,12.8360971101525,10.1057014465332,1.34143482933824,6.38920983672142,0.436446317657498
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,11.3474865419517,5.77546772793022,13.6060397975109,11.9462628960609,2.34524073035812,8.71973490715027,1.39302595532332
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,10.3755053056728,5.88602371214223,13.1784785962529,12.3812088370323,1.08010156141385,9.11901354789734,0.521421334491243
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,11.8360136353007,7.38467376840308,14.1361743997643,10.9290528893471,1.21634329439871,8.22733926773071,0.437296657793552
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,12.8755141919785,5.69124399631448,13.4357029926345,9.76959055662155,3.07964683271654,6.40528270602226,0.475824421802368
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,11.052129190361,6.21553896457795,12.769285138136,10.7274048924446,0.950441019342169,6.83626867830753,0.378731742465719
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,8.49286925542636,4.66356149620108,8.1235643562948,6.10988124832511,0.399806425951545,2.57244046777487,0.268761760023158
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,7.42582831092397,2.36119411141099,7.94678965099555,6.58303021267056,0.189847678201715,1.93874443881214,0.0204081632653061
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,3.92011533389689,1.86439547316526,4.21920312875455,3.50845911866054,0.56130453470879,1.90322177484632,0.172335600907029
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,12.2955895167316,6.61649539393488,13.6644393455918,10.8426028192043,1.9442032444747,6.00120696984231,0.683630276599749
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,9.0303342878384,5.28493006610762,11.2822901400324,10.6277227401733,0.826902648009298,4.13557308167219,0.218846629560915
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,11.3323570906534,3.72508500927416,12.3753939647285,8.85385909676552,1.07527440246353,5.45888907182962,0.642141124663921
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,12.9085877173462,7.73828725767528,13.995276427484,11.7499142885208,1.75739892019385,8.2360911667347,0.55757034866525
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,12.6839649966994,6.63465149596417,14.0644712789898,11.8558931946754,1.85660039350466,9.01217266917229,1.71380044764401
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,11.4663157866365,6.21686286344996,13.0530890346046,11.2116888165474,1.50605032891185,5.20185085386038,0.638652377386354
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,11.6256419522668,3.4319337435646,12.1926041534497,8.78426283597946,0.711812295212601,4.39210513513535,0.251922508133688
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,12.1503094134453,7.72585498843693,14.162557322263,11.9454109072685,2.32859009567469,9.57418769598007,0.85506774402638
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,12.5191761307998,7.23894628661305,13.8098842606397,11.3981946110725,1.18393704761686,8.09629943966866,0.28055062604752
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.2885835133099,6.95673516735606,13.9486026425067,11.2305983901024,1.11189208479155,8.90509206056595,0.534598924928646
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,12.6000691014298,5.64657650816391,13.6236492070506,10.8433548510075,0.943871292333566,8.77488204836845,0.571792063053461
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,12.7394691251806,7.33305343198904,13.8979731253318,11.9551659226418,1.7010806158586,8.22448739409447,0.392061079751049
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.506883608494,5.90775175768794,14.4009067731399,11.5623205304146,3.36531746258737,8.87250635027885,1.79486657776725
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,11.8840968241341,5.05990605207313,13.5177248720296,12.5856397747993,2.95632518480034,7.97245636582375,0.916751982511662
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,10.1270781375687,4.82931478315379,10.5030587710821,6.05813002586365,0.188829787234043,3.65615747962147,0.123299319727891
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,10.2638582503059,6.53970852772059,12.3125243231365,11.2395580410957,0.880996574897725,5.71836117655039,0.123299319727891
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,9.4225917955657,6.41781864718949,12.2567608627418,9.83854779601097,0.442620526471458,6.52092399448156,0.164965986394558
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,11.7875542032805,6.69258884793155,13.7039058055332,11.4798038005829,1.40385368819689,5.53967517614365,0.713345424653092
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,9.70955554493468,6.22160553069706,13.1231888679068,11.3464761972427,1.32019212992057,7.49765104055405,0.569666272306024
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,10.0872254876847,5.69881000738864,12.674690520853,8.00415861606598,0.601936086664384,4.35994609072804,0.267006802721088
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,11.9943406714029,5.22743934142816,12.2622855095153,9.37872634828091,0.918538722168169,6.66755060106516,0.289115646258503
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,13.6127676042347,7.7194183831174,14.2003971784811,12.2653757929802,2.25029939187534,8.67508843541145,0.589670373237176
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.7113938070981,6.83206972323989,14.1223606843647,12.8082718253136,2.5053052148127,9.06993627548218,0.852536186316432
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.3897533103642,5.98150153422496,13.899511852433,11.8803547620773,1.56033348653984,8.58250868320465,0.546539537800936
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,11.0467954053168,7.50906734299658,13.3504422717259,11.7479269504547,1.29344220700969,7.21347866952419,0.363662131519274
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,12.5934207154932,7.19488299062828,13.2415276052039,9.28776109218597,1.79005092955009,5.70461954176426,0.415187814256137
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,10.8119516643116,4.12042766854658,11.9962376489863,9.38187265396118,1.01567583966548,5.94527371227741,0.187129106961934
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,11.985270633838,6.98789082596028,13.6819825083487,11.872220993042,1.78388144976662,7.26400369405746,0.820622425237861
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,10.0273711886774,6.45254595393731,12.5438503547144,10.5915482342243,1.29593405214523,6.73930168151855,0.259662956091528
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,13.0807854507938,6.0801168208248,13.3497856857933,9.81521981954575,1.20889288493689,7.65742182731628,0.479867941626234
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,12.6579941896964,6.70441633051535,13.0815769935474,10.8069224655628,1.36516766753244,6.96598482131958,0.434578086553771
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,14.2573702141686,6.82454408718799,14.5426224904745,12.6151488423347,3.29582993138685,9.40924870967865,1.67629993166788
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.6747908945902,5.61076199329111,13.7925169546792,10.3940574526787,1.34350156399846,9.20117324590683,0.650281034399576
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,9.32219766699082,5.41347564752158,12.9094332319349,12.0209506750107,1.37160764858333,6.41787288337946,0.423240218073045
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,12.9023107550686,6.4059532112926,14.1059136380281,11.7989618778229,1.59723895474331,8.03728258609772,0.488938236410815
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,10.8178433118387,5.84288699860714,13.0524394666689,11.2474927902222,1.19325908873532,6.08023221790791,0.211106181603076
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,8.84143512277079,6.2325375288784,11.8593077274567,9.53644707798958,1.13316527183386,5.69882805645466,0.102040816326531
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,10.9487085705381,6.08697826828364,13.456828134154,11.7932168245316,1.84184678468326,8.38531813025475,0.316043083900227
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,12.8500309392018,7.42843228257047,14.2274515585743,12.4497282505035,2.94491642501613,7.27946612238884,0.879281330170057
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,12.4143671183038,7.77481598286809,13.6741282386656,10.6946175694466,1.669504373899,7.93468326330185,0.416888494528246
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.4418256845526,4.9922855241419,12.3907038996098,10.2479720115662,0.869632938534088,5.91045611468144,0.0816326530612245
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,12.0770256052964,6.10382001473225,13.2811467827028,12.6301746368408,2.02062312744791,7.49413841962814,0.227040816326531
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,12.2737471500372,5.94706810374207,13.0032652337369,11.2906579971313,1.00038191768732,6.17333252727985,0.741420296148061
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,11.5020751508119,5.72395802702702,12.3742212990659,10.9020517170429,1.32687207840835,5.08099974226207,0.363219678115149
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.3885910129567,7.03536849870283,13.8913458795146,12.0145454406738,1.94702273026761,7.49286019802094,0.480605007960631
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,10.9244560305524,5.52243736057363,12.5255892806442,9.37128746509552,0.926876729675612,6.67850445210934,0.317743764172336
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,12.1409086047511,6.13569932154481,13.2058454745712,11.3697202205658,0.792625560862643,7.40961301326752,0.3537957736286
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.2130050807214,6.14952880834714,13.4779300228037,10.3738845288754,2.02343157902564,7.26793499290943,0.759426444588992
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,12.4978818242463,5.34833887755147,13.9024807462357,11.0223569273949,2.81190777669048,9.30083164572716,1.2888245711267
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,12.0369760419548,6.86981248638858,13.630698061581,11.5239966511726,2.35423649094974,5.70476500876248,0.677546195783278
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,12.330499941341,6.84770498224397,13.9057993085337,11.3581265211105,2.38451615636732,7.58160845935345,0.353741496598639
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,8.80492909532676,6.67734849149896,12.5447066673095,11.000463694334,1.12575669471586,6.59019722044468,0.437350934823513
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,12.1788114053034,7.61670920266738,14.0165529563088,12.2924744486809,1.40948536452768,9.61304375529289,0.660369220151829
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,9.52339419613767,6.47832607289119,11.7573847366317,9.53005230426788,0.626215988739461,5.70018438994884,0.626976785163649
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,10.9343440464756,6.52923749979637,12.4736533853717,9.82847157120705,0.645341441549204,6.21188859455287,0.226190476190476
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.8692051612737,6.39819797663482,13.2704746881491,9.71719315648079,1.59288554529119,6.67086881399155,1.08563904344967
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,10.3521845299164,5.06924377883848,12.7235852584747,10.7188915014267,1.03740762416592,5.32221628353,0.164115646258503
