"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"accommodate",9.9,1.86,109,106,"Verb",76,11,174.320599937226,12.6118536351191,5.33844718586728,13.2611291336641,10.2596712708473,2.70586211887899,5.09808196127415,0.818050535189443
"accommodation",9.58,2.96,48,45,"Noun",76,13,168.188055631489,13.0073196632156,5.55255573222255,13.8065659849087,10.0462770164013,3.63299837168059,5.78271743655205,1.61017662435386
"accompaniment",11.18,2.26,15,13,"Noun",86,13,74.5340500273876,13.5326635207608,4.14671641554594,13.9309570016623,10.1796346902847,2.48142961980608,7.65926615148783,1.29766706596217
"accompany",10.75,3.07,242,213,"Verb",72,9,933.242708849837,13.6926298077784,5.21618226422776,13.8991627016173,10.278426617384,3.48815949188524,4.95200301706791,0.686914334321528
"accomplice",9.78,3.34,216,147,"Noun",71,10,47.9619345239505,13.8698382172868,6.6090409875358,14.3228085106523,10.9577286839485,3.35757935874404,8.05494719743729,1.2409923252232
"accomplish",7.84,2.33,298,263,"Verb",70,10,771.15708714932,13.5882540745596,6.70126100023753,14.2509862447254,11.7437089681625,4.62219961580473,5.64359112083912,1.02518356458161
"accomplishment",9,2.5,96,87,"Noun",94,14,238.808749488672,12.8759191486964,7.11880525321402,13.2612491140325,9.6790463924408,2.37571244274273,6.05844257771969,1.09213616389051
"accord",9.65,1.57,83,66,"Noun",47,6,2203.82203029632,12.4794033682021,7.76118303920112,12.8443843711493,9.67129528522491,1.59118038949266,5.52903762459755,0.890681854137004
"accordance",11.7527,1.54,81,66,"Preposition",74,10,178.403320281955,12.5488933456062,7.8795937210366,13.9049293164064,9.83049947023392,1.69852900869156,7.2402064204216,0.602633656134398
"account",8.26,3.08,2280,1386,"Noun",52,7,2537.75152094991,11.8842810406629,6.95407187494246,13.0571346544733,10.6240738630295,1.66012459615344,4.78443736582994,0.382300653841555
"accountability",12.16,1.55,24,17,"Noun",99,14,36.3395020371296,10.3939708510991,6.67982516899943,12.236804247555,7.38671267032623,1.22164139519371,4.88012692332268,0.391586471303019
"accountable",11.7,2.21,72,65,"Adjective",68,11,47.7077769449787,11.852536401216,6.44468623382943,13.3022097574076,8.67525362968445,1.38641762679429,6.38152615725994,0.165816326530612
"accrue",14.11,1.61,4,4,"Verb",52,6,49.8896560530766,13.0020091246657,5.16397011012689,14.0053676319343,10.0061502754688,1.64388234255006,6.18777301907539,0.553138857090225
"accumulate",12.3,3,29,27,"Verb",62,10,251.046556401963,12.6874025614191,7.62821863677721,13.8448702529018,11.3030886650085,2.11977387811987,5.58168100565672,0.506228485843921
"accumulation",10.5,2.97,13,13,"Noun",67,12,122.110825628829,12.4383478660981,6.36968026180469,13.6209478112306,10.7045876383781,1.22360498563474,5.6943983733654,1.30040635766154
"accuracy",9.71,1.85,76,65,"Noun",72,8,201.100393780471,12.3449515931419,6.77239765100628,13.8227115108527,11.1099578142166,3.28036868107668,7.44651389122009,1.24185490542238
"accurate",9.44,1.9,400,344,"Adjective",53,8,277.018455677816,13.2881287843647,8.13064961167239,14.05944358975,11.2873664498329,3.80295099448615,5.67108669877052,1.08611950479985
"accusation",10.17,2.38,143,128,"Noun",55,10,159.644021875298,14.0061276653565,7.70808467203074,14.5002162792611,12.1342552900314,3.75973386884812,7.74915233254433,1.55741189084792
"accuse",9.1,2.25,290,233,"Verb",40,6,506.711226264413,14.0506413754939,7.99451720760478,14.5093110236349,12.3836475610733,2.86338472734115,8.46812805533409,1.95429221814753
"accuser",11.72,3.44,15,12,"Noun",48,7,45.4826602963469,13.7907792942883,6.34425962513958,14.4179561331704,11.0089744329453,3.82649886699244,9.35882085561752,1.13196036733636
"accustom",12,1.48,6,5,"Verb",60,8,305.472074327077,13.4991503688937,5.72091765009993,13.7717203092061,8.88290061056614,2.50417274539811,5.18249328434467,0.415924880590534
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,13.9176632813058,7.26464861838774,14.2527868246892,11.5965311527252,3.62167748079173,7.79331609606743,0.699026527046218
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,13.0114033481559,6.53919992778539,13.3964661271083,10.4995367527008,3.18787012135395,7.09876751899719,1.19080657239769
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,12.981674673588,6.37107628085574,13.4215624076905,11.3858299851418,2.39957606164175,6.01163646578789,0.978672535927723
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,11.9883166230758,4.68492191296687,14.5290547214495,10.9633148908615,1.97413056379622,8.41446995735168,1.0284838913873
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,13.8070054699764,6.98548466920531,14.1100175746024,9.88411390781403,2.40366625433403,4.42957435362041,0.465633987174888
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,11.5506589435842,4.76154147324975,12.2400071106823,5.45906837284565,1.30497339420494,4.39984219521284,0.227891156462585
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,14.1188287415107,6.07013812640511,14.5032148205405,11.1027103066444,2.74434455702287,8.15626016259193,1.00388929218902
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,13.0770413858182,6.61797072484014,13.7978938212415,10.853501200676,3.39392985887913,4.2937778159976,0.978527479771628
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.4844531807803,6.93493441181903,13.8851996137808,8.9611539542675,2.31922453584314,7.18145281076431,0.585760996855222
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,12.609578553818,5.50816625720482,13.5658196782267,10.4855929017067,2.51816371729919,5.90087098674849,0.50022182786158
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,9.56604794494521,5.18748502385029,11.8358112286452,8.4437318444252,1.52230787526218,3.65131035074592,0.460477669328601
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.6378900998213,5.37282952180819,14.4247615371136,10.8465550541878,4.3580710882309,8.83277362585068,2.52702589018155
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,13.2112022826788,6.45460933801778,14.5650363111798,11.2135467529297,5.12755202383685,9.24017217755318,2.94584127298843
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,11.6053033936816,6.63745495651129,14.0028208768195,12.6969483494759,2.46720172038955,5.92943501472473,0.934114562347695
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,12.8897971173708,7.16961846843306,14.1386097326792,12.3749459981918,2.37119893995973,5.6523249745369,0.628925061180248
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,12.1865989294134,6.15427747005075,13.1256800173467,10.6558683514595,1.3021243254201,5.86241793632507,0.269612100159213
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,12.2074379332241,6.1190421136626,13.2746861342971,10.8760108947754,2.2768440002068,3.7865297049284,0.895989518462097
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,10.2766876266687,6.77535689946435,12.8701082192605,10.0777862370014,1.8143398408649,5.15062606334686,0.36085833052466
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,11.4172976329431,5.78185289678624,13.8019404352908,11.929739356041,3.1410901759739,8.51914048194885,1.58830992144247
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,10.5073609414742,5.90509687057873,13.4575093095635,11.7913908362389,1.38507184051948,8.68425679206848,1.11643648563889
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,12.0392962900693,6.81842796468502,14.0381286260084,10.8846621513367,1.2420363637364,8.75665146112442,0.313146997929607
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,13.2470964694491,4.82228239084117,13.3593610291898,9.72459691762924,3.21814992848746,5.48204320296645,1.32423125619432
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,11.4318245112138,5.00944983447655,12.2172230770575,9.80672970414162,1.27468065743698,6.01928995549679,0.665013557870701
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,9.91447764121562,4.7931040086481,11.2508789877206,8.76890042424202,1.92887135548744,5.1552348844707,0.515837164905488
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,9.23600088319755,3.58059891179726,9.81413368047277,6.19817644357681,0.668723496743188,4.08057538792491,0.0842379504993487
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,4.77474740070103,1.55210688984693,4.75653365685993,4.19314326345921,0.689082947370924,1.59071332216263,0.341295609152752
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,12.5548881591748,6.64648785594443,13.5763109486022,10.8652083277702,2.61725660835844,5.47115254402161,1.04130061227856
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,9.82388577391572,5.61698669317477,11.2865690386909,10.8013021945953,1.17042601560099,4.00253489054739,0.192743764172336
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,11.5749189288625,4.06577512177222,12.2505566752725,7.57057230174541,1.54481004692049,6.09077639877796,1.01776573639177
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,13.387168313213,6.80022467308761,14.0333549744934,10.5030418038368,2.30491771243636,5.9886359423399,0.792857066024138
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,13.0666439239662,7.46587635165566,13.9589505972525,11.0116766095161,2.38137023569739,7.04383985698223,1.39095904216218
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,12.001108947419,6.23012208648352,13.1221637119834,10.8477521538734,2.49549852991403,4.5827470747754,0.618211740684319
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,12.0614848314186,3.88164480509464,12.3951722668103,7.36221140623093,1.25085752383138,5.83931963890791,0.435482703719786
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,13.2126408068796,7.72748033972435,14.0973167432215,10.5822069644928,3.43462356468226,6.22913473844528,1.02365533338377
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,13.4674289456931,6.99251226383651,14.0006934728493,10.6321100592613,2.8705197939667,6.07112839818001,0.996430682839462
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.8176686137464,7.29662064753816,14.1216537535697,10.3726522922516,2.57410791741203,7.56764182448387,1.21190202284097
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,13.0202052427826,5.18091459932303,13.5401523021465,10.1252814531326,1.58727509524115,6.75172764062881,0.71198980994344
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,13.2027981793222,6.93331470524835,13.7665942599455,10.3995361328125,2.71466084902955,7.49017938971519,0.768739734561725
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.5812811001384,5.6329515764175,14.3429511176406,10.3689761757851,3.76527826187497,10.2006561160088,2.89840435417392
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,12.4621979114169,4.84045457325029,13.9557760188964,11.0280089378357,4.40102732990902,5.50602124631405,2.20012365331163
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,9.93604156615283,4.19197301864246,10.0376313601854,5.00758272409439,0.260142462782214,2.49565455317497,0.0638297872340425
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,10.1771602376432,6.58901271181157,12.0560441734837,10.1044430732727,1.14066807512876,3.40070835500956,0.249203936893906
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,10.3204171967068,6.56344790808598,12.1414829347764,8.52515837550163,0.749080699193029,5.38416704535484,0.0824829931972789
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,12.0323458715955,5.7245487466319,13.7503098018063,10.6401301026344,1.43196092860294,6.09153693122789,0.302713746614896
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,10.4892467810315,6.34418199625549,13.2027202731347,10.2329570949078,2.12336751728153,7.47236059606075,0.392061079751049
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,9.83803227177053,5.29526260739667,11.8295725068788,6.68828355520964,0.874272675696622,3.89863171707839,0.54185526563946
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,12.3506764216665,4.38412590963276,12.4506713305579,8.42522935569286,1.24571326311978,5.53525175899267,0.500162831089883
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,13.9387438786121,6.65718241427618,14.2014696615606,11.1728913486004,2.71827373976934,5.72608026862144,0.918470716156736
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.7378453203838,7.06171546451325,14.0476392121339,11.7326059341431,2.59840218763373,5.44330133497715,0.504022530998215
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.6468305254591,5.70270191814029,13.8257814714156,9.92504578828812,1.83570031195776,5.15179350972176,0.484065365276545
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,12.6328210879801,6.39489779938556,13.6930345130503,10.3794637918472,1.86449036660081,5.67506776750088,0.339002267573696
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,13.2838590812074,5.1360565842806,13.4571035772501,9.39028498530388,2.87247152056298,4.13643105886877,0.565806572397692
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,9.76292467598382,3.7360308385783,10.2418137254632,7.39834232628345,1.32754958634621,3.38795487582684,0.953981302385558
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,12.9763342422312,6.92091588822105,13.853534131974,11.322727560997,2.5741633740671,4.81398139894009,0.596125406684413
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,10.3078648960362,6.15636989132388,12.0784500279911,9.41367390751839,1.57445029973814,5.64204808697104,0.584405501330967
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,13.4099378908524,6.45770383288087,13.5409330713646,9.43366956710815,2.02632251545295,5.94980975240469,0.701056003796868
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,12.9624321656904,6.67529239701882,13.3280612115919,9.84187239408493,1.84590752825053,5.08301793783903,0.642545365498995
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,14.2984067346336,6.48653823335948,14.5230444029215,11.7219550609589,3.66897619647866,9.06775006651878,1.58038251452128
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.4732211076169,4.38715402841173,13.5067852537355,8.78613671660423,1.35075400416264,7.87041693925858,0.709426549472142
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,10.4233852169532,5.95709524997973,13.0008219499877,11.073915541172,2.13699841058873,4.98947828263044,0.495352781125085
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,13.3664833807452,6.24651829912712,14.1443578044618,11.0092468857765,2.40616761261466,5.87238505482674,0.577649715452015
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,11.3608054950778,5.7655075622784,13.1712056483869,11.0823924541473,1.83216232021156,3.60796720162034,0.500062821169472
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,8.90817657394635,4.36793432341957,11.8801408409104,8.97146528959274,0.995046678168157,5.72971650213003,0.0816326530612245
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,11.5288133800849,5.62563460491694,13.5049159096484,10.5652921795845,2.13986795561784,5.68996135890484,0.271312780431322
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,13.3766761537349,6.55456876939093,14.0895735835119,11.9146835803986,3.8418200395011,5.28158364444971,0.722615550343114
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,13.0554831541582,5.82674936548607,13.9276663065687,9.57178807258606,2.41756368736243,5.9285563826561,0.572976162641816
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.9989766762895,5.36398994395057,12.4106612549944,9.00146421790123,1.14598876301004,4.02474591508508,0.231292517006803
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,12.7703667952686,6.6764370583653,13.4487657062619,12.0669466257095,3.19001436567002,5.61780225485563,0.8209826483785
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,13.1733183480704,5.01967584391537,13.4495349895769,9.91266649961472,1.43709711760128,5.61282765120268,0.29624874926844
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,12.3294200264481,5.10479639958439,12.6261599208399,10.1334303021431,2.02625571771726,4.4132956340909,0.33253727022724
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.4260660122686,6.91965697344279,13.7848310957343,10.7237457633018,3.05249837482688,6.54406625032425,1.34728758349414
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,11.4793712863935,6.02842855346725,12.1955209548945,8.31439566612244,1.27816534374423,4.05941468477249,0.456320875703077
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,11.9682940656771,6.53794985074733,12.9355282637488,10.0291659235954,0.966952408706076,3.83166578412056,0.32524770062764
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.087156458399,5.33824292829293,13.1184856088103,9.48408365249634,2.49508951946811,7.32295425236225,1.11942965592034
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,12.504804995097,4.79942163608471,13.8260342845605,10.547402203083,3.34596888986575,6.34547852911055,1.47074192739121
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,12.9198899967218,6.22726401776172,13.9176851981685,11.6244911551476,3.17913870467571,5.81814639270306,0.96042834985682
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,13.4750562225337,6.40954732149807,14.1644631838041,11.174057662487,3.95185434871386,4.83225663728081,0.767384119852073
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,9.6854312837907,6.31615336118323,12.9684922940088,9.77142801880836,1.44434245593425,3.93066813051701,0.545452686162347
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,12.6473191436313,7.39851398250985,14.0821365505755,11.089128613472,2.16422150209083,7.43833474814892,0.947136842016614
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,9.81176091296767,3.99633859365808,11.2836483727049,8.19179458916187,0.954375129354463,4.3103995770216,0.290870603560573
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,12.0927728089037,5.64504121757455,12.7875315078842,8.70958605408669,1.05953713272058,5.53718610480428,0.338879029872819
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.8838906363424,5.44352136164935,13.3632499753685,8.70907899737358,2.06397590923145,5.9106606990099,1.01456649335136
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,11.5654574371953,5.13011028925736,12.7390216587218,10.318236798048,1.80043372823261,3.63893622905016,0.348639455782313
"affect",9.6,1.93,568,482,"Verb",49,6,1081.0725863829,12.3078621791084,7.52119220663873,13.2558561226889,10.411351621151,2.00127644830741,4.43014904111624,0.102891156462585
"affectation",13.82,1.96,7,7,"Noun",68,11,70.177366024737,13.7384603495156,4.64945452863608,13.9458106266309,10.5394681692123,1.56236245070912,7.02357508987188,0.576631824484342
"affection",8.53,2.22,431,334,"Noun",50,9,927.694978445389,13.8210814660165,6.42601132541064,14.319393985857,11.6299629211426,3.52710559179081,6.57794338464737,1.60381866035547
