"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"abolition",13.28,2.43,10,8,"Noun",55,9,110.714328956434,12.993403739625,7.46587017556132,14.1980075640827,11.249400138855,2.11608298680454,6.03945787250996,1.07350382756753
"abolitionist",12.6,3.28,11,7,"Noun",75,12,44.5571941829354,12.1073739792898,6.21255368674054,13.4153082028669,9.89751216769218,1.71144906936832,6.56043669581413,0.590471036899608
"abomination",11.17,2.23,58,47,"Noun",55,11,33.6809160728565,13.7272879016372,6.86216667757576,14.0058950313875,9.54177170991898,2.1707520446933,6.4670427441597,1.3760950547245
"aboriginal",14.75,3.12,9,9,"Adjective",68,10,37.6927110916067,11.2786977254878,8.14273287264796,14.1396819678735,11.3077906966209,1.70847495815689,7.99038031697273,0.910794509128078
"abortion",13.21,3.41,369,155,"Noun",49,8,126.703539600691,8.57280385736964,4.53916134188161,9.1627863273079,5.15736839920282,0.416720943696628,2.37052941694856,0.144557823129252
"abound",11.65,2.27,18,16,"Verb",37,6,170.630099481519,12.7704408732273,7.62307134775213,13.5377524906335,11.2549728751183,1.70760976869663,5.09318076074123,0.421539537800936
"abreast",13.06,2.23,26,25,"Adjective",52,7,51.9917661759001,12.7006336627567,7.17909070298161,13.8783011034064,10.6295930743217,1.76046817694302,5.67857307195663,0.166720943696628
"abroad",10.15415,2.72,250,203,"Adverb",51,6,621.181382655217,11.8387140379442,6.478387507568,13.2572677301439,11.1949612498283,2.18325544576947,6.86666283011436,0.658589578100484
"abrupt",10.95,2.27,58,56,"Adjective",54,6,120.718764417596,12.8264618057437,5.46725140791087,13.2935862922198,11.1826483607292,2.71751485497972,4.77820842713118,0.308673469387755
"absence",7.7,2.31,322,285,"Noun",54,7,658.838499041474,13.2569377301062,7.45312660724875,13.7492289462445,11.7208954691887,2.09510545067291,4.46753239631653,0.209405501330967
"absent",6.5,2.7,131,111,"Adjective",39,6,309.886296075877,11.1084644907014,5.97498307817343,11.6449534067117,9.32786726951599,1.21114718431733,4.63159066950902,0.125054277029961
"absentee",11,3.29,18,18,"Noun",55,8,25.0391303683438,10.8412787844355,5.84343747527409,12.2969301991206,8.44497933983803,1.05699731573977,5.01337715983391,0.763265155671673
"absolute",8.53,1.81,577,491,"Adjective",53,8,523.989907861246,12.8867611135178,9.0306642179145,14.0058021529939,12.1242845654488,1.67646213738987,6.41338536143303,0.165816326530612
"absolutely",7.084934,1.97,5769,3291,"Adverb",73,10,651.299895577308,13.0783322149464,6.47569150479757,13.5283494039944,11.1517058610916,3.9403620204211,6.98198589682579,1.09617157121852
"absolution",11.71,1.78,48,43,"Noun",54,10,20.6448847274908,13.815516820918,7.92865759905306,14.4111180496733,11.7922542095184,3.50126022551911,7.8333752155304,1.39717279786729
"absolve",12.9,1.85,29,25,"Verb",51,7,33.9864669011706,13.6057544277477,7.74584195537546,14.1727978556742,11.2751539945602,1.41735912045335,7.47875320911407,0.289169923288464
"absorb",8.83,3.11,101,92,"Verb",52,6,469.161508818875,12.8598394410806,7.49185238089393,13.5281742423632,11.2118049860001,2.14700613096188,4.29348490014672,0.460477669328601
"abstain",12.95,2.38,26,19,"Verb",52,7,59.325102805997,11.4677238722222,7.14412686622061,12.7909904086943,9.31403958797455,0.811368310537746,4.19455077499151,0.102040816326531
"abstinence",12.74,1.72,45,28,"Noun",73,10,43.5859368632559,12.2804964394217,7.4491250692891,13.3793987847733,10.404637336731,0.954376163607034,4.6033584177494,0.376700680272109
"abstract",11.47,1.45,111,82,"Adjective",53,8,276.535254153133,12.1878721196498,8.27486363322162,14.3071564600154,11.2806829810143,1.76658535507415,8.78176099061966,0.689131660008494
"abstraction",13.65,1.57,15,11,"Noun",55,11,100.329554941038,12.1534727081568,6.97689505245218,13.4927691993694,10.0525643527508,1.35270036741604,5.46310425922275,0.705725768568297
"absurd",10.5,1.64,495,397,"Adjective",53,6,308.811761172097,13.8031911065268,7.19541085035177,14.3267366015033,11.7615840435028,2.47670794286999,8.86710715293884,1.29900707773764
"absurdity",13.21,1.25,32,31,"Noun",72,9,124.178137465906,13.6022359406462,8.20199217178824,14.3146726453908,11.0976973176003,2.47371325887151,7.77042344212532,0.510621850287504
"abundance",10.45,2.21,45,41,"Noun",68,9,206.395876507815,12.450400609685,8.12986400710961,14.1060752716961,11.6150559186935,2.90943674924038,6.60601209104061,0.677768023644857
"abundant",12.84,2.83,29,26,"Adjective",62,8,250.661843491632,12.3364304765813,8.08342220765896,13.9804371045957,12.0042369365692,2.97286826705725,6.63049894571304,0.982742002135421
"abuse",8.61,2.71,523,409,"Noun",35,5,525.860872348073,12.6857039217351,8.82178113694542,14.1234644987469,11.1897380948067,1.94383053966207,7.93928378820419,0.447271569744148
"abusive",9.58,2.55,83,81,"Adjective",56,7,25.4656522104064,12.4384475879539,6.42433281013183,13.1109559999015,9.27470675110817,1.53030073332042,7.52605795860291,0.329986249819077
"abyss",11,3.07,90,67,"Noun",40,5,92.372177832932,13.7702812911821,8.14167628694971,14.3239326043769,12.2240550518036,3.18820699244425,7.1575942337513,1.35758469069287
"academic",9.74,2.11,238,181,"Adjective",51,8,261.930797130214,12.1322468923852,6.53221306808028,14.0087772393053,10.495935857296,2.07513255698714,7.33469280600548,1.3421340887761
"accelerate",10.74,3.48,65,53,"Verb",61,10,103.4695356319,12.5460847907009,7.56128024545247,13.9305124059115,12.4420549869537,3.85938863037558,7.13674042373896,0.941369948399025
"accent",8.6,3.26,621,447,"Noun",37,6,329.717830828074,12.8727512930926,6.6195914822823,13.4515249425101,11.5797269940376,3.12538301768413,7.8691344410181,1.48085455606063
"accept",6.74,3.03,2692,1861,"Verb",44,6,1809.12683461098,14.2741561365316,8.87797027021716,14.3786809104951,12.2609495520592,4.96316604775999,6.68342319130898,1.30788181485287
"acceptable",9.84,1.93,269,243,"Adjective",66,10,174.609622977341,12.8322279590474,7.27078587144785,13.4148702254951,9.58340531587601,2.15190424113579,4.47655992954969,0.451631824484342
"acceptance",8.56,2.21,161,140,"Noun",71,10,228.444637440018,13.2332681582847,8.80121591953875,13.7642938630469,10.8325583040714,2.47922570394772,6.42426452040672,0.572642403189516
"access",9.1,2.71,1615,923,"Noun",40,6,391.420457462776,11.680886285387,7.43389506300953,13.6177617740734,11.0579872131348,2.43659131335546,5.30823288857937,0.444852331176373
"accessible",9.94,1.8,56,50,"Adjective",74,10,111.066107916846,12.1661015217546,8.05658273581055,13.6704087699427,11.153075158596,2.46274177758308,4.3029770553112,0.701017995850823
"accessory",11.15,4.1,147,125,"Noun",63,9,83.5875930413054,9.57121175528831,5.08292627540663,10.3831604933697,7.91797957196832,0.998191848801605,3.67116899043322,0.29738987793699
"accident",5.3,3.26,4146,2180,"Noun",51,8,745.456423399443,13.1216394735108,7.85257844072321,14.0251714672654,12.0723316073418,3.68144641754965,6.8458327203989,0.611096427470155
"accidental",6.75,2.17,153,134,"Adjective",59,10,133.37950516524,13.0021392450486,7.52386377880283,13.7845155816054,11.1611953377724,2.53151613530101,6.5582641735673,0.648067737733391
"accommodate",9.9,1.86,109,106,"Verb",76,11,174.320599937226,12.7232728086967,6.79954168850878,13.7198091686274,11.0451384782791,2.73377922618145,3.86268195509911,0.410335991263043
"accommodation",9.58,2.96,48,45,"Noun",76,13,168.188055631489,12.5722341393832,6.86543307779981,13.4894122070305,11.2359197735786,2.23553073043058,4.32478184998035,0.290020263424519
"accompaniment",11.18,2.26,15,13,"Noun",86,13,74.5340500273876,12.8140711783037,6.10638222789429,14.1376786619599,11.572830915451,1.59968909600919,8.40133687853813,1.10334851850644
"accompany",10.75,3.07,242,213,"Verb",72,9,933.242708849837,13.6738556143512,6.56875696824968,13.9479048883859,11.7841618061066,3.27084124107965,2.84874098561704,0.23055073093067
"accomplice",9.78,3.34,216,147,"Noun",71,10,47.9619345239505,13.6852337679574,7.23030929446018,14.393164922553,11.8293398618698,2.21517854537936,8.87432992458344,1.67364974222897
"accomplish",7.84,2.33,298,263,"Verb",70,10,771.15708714932,13.2123064265861,8.20241472977562,14.1046813606584,12.1370471715927,3.27995168075729,5.74570535123348,0.423240218073045
"accomplishment",9,2.5,96,87,"Noun",94,14,238.808749488672,13.2959165413331,7.78634803618482,13.9441744712408,10.2232372760773,2.70687902717897,7.86485493183136,0.838421356658439
"accord",9.65,1.57,83,66,"Noun",47,6,2203.82203029632,12.453517623537,9.22787214928391,13.4592967114499,11.0781554579735,1.73766857381282,4.28171690925956,0.616842866520946
"accordance",11.7527,1.54,81,66,"Preposition",74,10,178.403320281955,12.6456186938103,7.56440466417322,14.2302351318309,11.1179279088974,2.25480070425809,8.00637039542198,0.736114935508886
"account",8.26,3.08,2280,1386,"Noun",52,7,2537.75152094991,12.5340844321838,6.79096767083522,13.5685382674755,11.3984490633011,1.38072890413687,4.67148915119469,0.148181011535049
"accountability",12.16,1.55,24,17,"Noun",99,14,36.3395020371296,12.4622891582171,7.67820570735293,13.8558242652142,9.42633458971977,1.31733789452702,7.19362419843674,0.465688264204849
"accountable",11.7,2.21,72,65,"Adjective",68,11,47.7077769449787,12.4384151631957,8.16377409550181,13.4384312336846,10.3064767420292,1.59626695126233,5.36543194949627,0.542679837892604
"accrue",14.11,1.61,4,4,"Verb",52,6,49.8896560530766,12.0493615770102,8.91074824284152,14.2868187430572,11.656728386879,1.99402671631213,7.86567342281342,0.676681172006268
"accumulate",12.3,3,29,27,"Verb",62,10,251.046556401963,13.3664374404679,8.85768944949287,14.2426015964019,12.0296493172646,3.48359609476277,5.1813249476254,0.544326241134752
"accumulation",10.5,2.97,13,13,"Noun",67,12,122.110825628829,12.3493963605164,8.98817920934519,14.1719603986823,11.4735572934151,1.38399480706077,5.94814342260361,0.376013171225937
"accuracy",9.71,1.85,76,65,"Noun",72,8,201.100393780471,11.4939167070941,8.43172312198198,13.9372500823257,12.2785137295723,2.86211349530534,7.23751047253609,1.06367004743699
"accurate",9.44,1.9,400,344,"Adjective",53,8,277.018455677816,13.314602167258,8.17555624791417,14.3210011978805,12.1234720349312,4.11681375141949,6.58750215172768,0.658318754575527
"accusation",10.17,2.38,143,128,"Noun",55,10,159.644021875298,13.8250560400614,7.96499466119372,14.5376324513585,12.480153799057,3.74020171240818,8.44103467464447,0.892162291990493
"accuse",9.1,2.25,290,233,"Verb",40,6,506.711226264413,14.0149387236078,8.65706375348972,14.5215653386632,12.6954188346863,3.61377632581072,10.032563149929,1.57683942105512
"accuser",11.72,3.44,15,12,"Noun",48,7,45.4826602963469,13.6781995762779,7.82026105258547,14.4497429406751,11.4568728804588,3.58407157669032,9.12221744656563,1.27617772545949
"accustom",12,1.48,6,5,"Verb",60,8,305.472074327077,12.7171935709527,6.01961332617041,13.1675548728848,10.1276285350323,2.23572409917188,5.74702400714159,0.210255841467022
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,13.8755844077451,8.09180771437893,14.489940869036,12.5818527340889,3.70355538038465,8.86714074015617,1.1772638322049
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,13.0004986226422,8.69018089919067,13.7881285488389,11.6453688144684,2.7093514421244,5.48701378703117,0.747221012228812
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,13.0862261277332,7.21015304402794,14.0087764901871,12.1290567517281,2.80243462101385,6.78444863855839,0.543643451830316
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,10.7429835029485,7.8083220411434,14.6102420176534,12.4377776384354,1.82128695654632,10.8617084026337,1.15086531963347
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,14.169237207513,9.23402758916296,14.4837168330342,11.6154202818871,3.73650546076435,6.73612949252129,0.765515888748345
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,11.7895970071138,6.96379393495054,12.3087382805499,6.62588205933571,0.707196029062558,2.72873356752098,0.0620748299319728
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,13.3559134630159,8.58058407606578,14.6582690928542,12.3633897304535,1.70732471929645,9.50011914968491,1.46066352703725
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,12.9451238103955,7.09478363433549,13.6159560543203,11.8447183966637,3.15096789792017,6.56477493047714,0.290870603560573
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.9192670994773,7.93692201429528,14.2700849697667,10.7464759945869,3.46922958892428,7.4104817211628,1.16434121654156
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,13.2646597975913,8.21830236179494,14.0700322689511,11.9035199284554,4.00209134308018,6.4816487133503,0.355442176870748
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,10.0746701033248,7.57772339926398,13.2081284868428,9.89608711004257,1.1628769681789,4.71341298124753,0.458609438224874
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.2292442480491,7.74693684190439,14.4156594048908,11.8742157816887,4.13862264968821,9.46358004212379,2.3436444300808
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,12.9298879173011,6.67396090553044,14.3640328978984,11.3238721489906,3.78259595204396,9.47020447254181,2.03695724465569
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,10.9336002020755,8.91097759734072,13.8447120658752,13.1944485902786,2.35259395758933,7.77878804504871,0.496130336192448
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,13.1029170164201,8.68434899050674,14.1124683672667,12.7957846522331,2.47138580845436,5.9410387724638,1.25158222162849
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,12.0907095456106,9.21678480639979,13.7726954075214,11.8896991610527,1.86137220855329,4.79956477880478,0.0842379504993487
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,11.8928947114032,7.49355992579163,13.6396797785096,11.3783852458,2.27800980222396,5.81395117938519,0.285239677266255
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,10.5541719871862,8.34710122047671,13.3855161763973,11.1364897489548,1.83172120422951,5.26750147342682,0.641150448113508
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,11.4676886367804,5.85763204919725,13.8937025673564,12.2842439413071,3.0070700883483,7.68123662471771,1.06094478550538
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,11.4209486469244,7.0673250275187,13.6845475698085,11.9406151175499,1.5914382740734,7.14122453331947,0.623067408781695
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,12.8078053286399,8.85327998659791,14.1727580210446,11.547531247139,1.45616543293153,7.61356830596924,0.681154700548119
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,13.0045447865169,5.21560311227242,13.2046606899749,10.1139043867588,2.79151461588419,5.14501245319843,1.21773533738837
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,10.6860502892,7.71836543358335,13.1538049939638,10.8816596865654,1.00870788629333,4.93568864092231,0.384346399676121
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,9.20466339336696,5.78480717143547,11.3193523893121,9.67591422796249,2.08103078459485,8.31207421422005,0.641515989920245
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,11.0165930988735,6.46231489936837,13.6002026353498,10.5356283783913,1.24217316646615,7.95006415247917,0.957070376289155
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,5.06234632098424,2.40912875249635,4.30806679304279,4.70556571427733,0.492630385487528,1.88125173049048,0.172335600907029
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,12.7624707935171,8.07064611801008,13.8709796664445,11.9053602814674,3.28639305919833,6.06629717350006,0.542679837892604
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,12.0703698844918,5.59300795898505,12.7814890971296,11.7281888127327,1.25721868243212,2.06923713907599,0.203607024205031
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,10.7632757094623,6.09471892901128,12.8413622675173,9.03274363279343,1.32018487007639,7.54641415178776,0.602066584209441
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,12.7706547984705,8.42258010600063,14.0541253976666,11.0146749019623,1.69042909714155,5.99697580933571,0.700835761378249
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,12.705796673096,7.69280206752242,14.315087095829,11.9387798905373,3.36401037163013,6.163734421134,1.24512098936429
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,12.5436063121147,8.35117108794651,13.5871251993257,11.0972727537155,2.56834286084634,3.70408362615854,0.821796961296118
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,12.45976774063,4.63162821844896,12.975050457858,8.59738713502884,1.21259591363255,5.94188680499792,0.600925455540891
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,13.4779989572281,9.34189829943271,14.4614188947897,11.8645494580269,4.1435991931888,6.36161199212074,1.67983605714873
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,13.3715132248884,7.86668155011181,14.3475130528776,11.7923809885979,3.34238762587496,6.65352097153664,0.20578231292517
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.3371554457422,8.4380836744522,14.3868083862038,11.9492529630661,2.46068720339291,8.7045626938343,0.975349813354337
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,12.2034200185546,7.92804157326939,13.955538990147,10.5249197483063,1.65284795769926,7.99424377083778,0.402708817106861
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,12.9125123699971,8.60163246933487,14.1801799940015,11.9237119555473,2.76357384945419,7.57742270827293,0.731394365512907
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.3233082700921,6.71399577529852,14.4499831849418,11.9548161625862,3.44826813764331,10.4657669067383,2.31148646772008
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,11.9706924120176,6.54490669430943,13.7736731087975,12.0118548870087,4.01549494401109,7.29961895942688,0.825790028487798
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,10.3879992030779,5.56987782391123,12.1072979436045,8.10197320580482,0.365638916682924,3.64192750863731,0.227040816326531
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,12.351567494986,7.00881878343932,13.1739948552255,11.2769365310669,2.1280184981558,3.28574558906257,0.299995175375115
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,10.97911966956,8.12156143122764,13.175487838566,9.88907936215401,1.04143493422139,5.75043779611588,0.165870603560573
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,11.3482313619073,8.40664729761249,13.8504086735235,11.4056959152222,1.61368940525206,5.1156203597784,0.279700285911466
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,11.9457829708138,8.84068896035377,14.1180290699576,11.4373957514763,3.07028309213426,7.31104010343552,0.442798041202297
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,11.07075911638,6.85965263129762,13.4121995032692,8.77544936537743,1.05614321052146,4.49845752120018,0.33253727022724
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,12.419593414402,8.00425397089325,13.1110745044476,9.95158010721207,1.60690099731853,6.26632475852966,0.436446317657498
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,14.31496120016,7.89613607934661,14.5943339648822,12.7863474488258,4.95001114233916,7.48252782225609,1.21007086573031
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.9160941529378,7.75699101073024,14.1657889899096,12.737203836441,3.10120340360475,6.51075467467308,0.759271133820508
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.2626816278302,7.35721740758401,13.74687928164,11.620808660984,1.68529341236299,5.69150319695473,0.348164847334283
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,12.2035529578788,7.47682091587202,13.9491760553774,10.6669430136681,1.95724493474862,5.42096970975399,0.186224489795918
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,13.4531678577519,7.00479042254031,13.661572907194,10.4871927797794,2.8425227715956,5.06900151493028,1.56610197055091
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,12.1615502930147,5.430724671444,12.8552510965932,10.6014366745949,1.21207839899582,3.65842832345515,0.102040816326531
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,13.1372041975483,8.50755301903284,14.2192967296447,12.3721202015877,3.92108221323338,7.30392676591873,0.853089254234373
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,11.9807379055436,8.94484157339421,13.9446260606196,10.8958337306976,1.53890869456814,6.46701304614544,0.408581033960973
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,13.928608401039,6.27637679887295,14.1449754468588,10.7139253020287,3.07585855241647,7.26877394318581,1.64323171872399
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,13.2423291918237,7.58098039406661,13.6980580223536,10.7740715742111,2.16302111855657,6.57207962870598,0.52927505625074
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,13.8387476406412,8.50911452568415,14.4912272808586,12.3980557918549,3.74066675116023,7.99374559521675,1.55784389079357
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.6628029499154,5.41558311046511,13.6880983306101,9.74427983164787,1.52861231804401,6.55325079802424,1.37383972109149
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,10.207714308304,6.73930085142968,13.2577811331617,11.6157848834991,1.69321858239582,4.68361786752939,0.171194472238479
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,13.5859126819769,6.74523960174584,14.4706392292324,11.9567118287086,2.83229511921367,9.18652838468552,1.54761278893221
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,11.2962466943761,6.06985302507092,13.1965649168559,11.512387573719,2.23863789105153,3.1913101747632,0.29449379196637
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,9.92300066296045,6.564526004546,12.6039494785411,10.2696017920971,1.2822819724452,4.36045648902655,0.20578231292517
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,12.4070419957998,8.17692089625324,14.2120634741741,11.7608209252357,2.87499952921436,6.9980291724205,0.29449379196637
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,13.491920419367,9.17402087155696,14.2315675069345,12.3350419402122,3.18276078622374,7.64229544997215,1.14474426155003
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,13.1182128384756,7.25991412355368,13.9865005367304,11.23500674963,3.33424528382159,6.16263082623482,0.717927507254865
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.8813509963365,5.76911470055364,13.0075203592893,10.0825657844543,1.36569357326331,5.84036767482758,0.218846629560915
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,13.2646274999133,5.81512350193763,13.8075157535838,12.2698203921318,3.87696106483965,5.57944855093956,0.548407768904663
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,13.2483935116087,5.87473357658978,13.6944080161405,11.0617417693138,1.52338936391923,6.42992156744003,0.0824829931972789
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,12.6777267602706,5.12412515745073,13.4408043104231,11.4509398937225,2.30683648687451,7.01451495289803,0.499258213923867
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.1209621022521,6.3592690121695,13.769824923909,11.2264305353165,2.51361889946794,6.69602733850479,0.567798041202297
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,11.9645300653616,7.76328133056631,13.3923605919792,9.9916954934597,1.48410775191073,6.14602763950825,0.375221827861579
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,13.1837335954803,7.33728688138525,13.7365220522136,10.2346129417419,1.9640735360444,5.73462642729282,1.51999144937199
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.7086440908209,4.89753688139208,13.6252675726856,10.0625992417336,2.31112236139382,6.80927342176437,0.732456140350877
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,12.996761632212,7.16849330522012,14.2118496356917,11.3511188030243,3.46561135797591,6.71927191317081,1.40187445945542
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,13.8063158544437,8.98557373049744,14.3311287171311,12.333030462265,3.55009385198656,7.30693462491035,0.444552998504366
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,13.7659436764251,8.34241741475579,14.0743628868605,11.7859667539597,4.0353318564805,5.44857492297888,1.11206705941994
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,11.7355248616815,7.69768392078153,13.5383577205623,10.9042237401009,2.21341294238454,6.08197370171547,1.04051819617764
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,12.3683536291622,8.88317742634827,14.2372314492557,11.3318069577217,1.92002093387625,7.72101840376854,0.383441782510106
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,8.78501908313588,6.15042759131259,11.4177682699646,8.76342251896858,0.501631719601192,4.7772963931784,0.299628942486085
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,12.4405756053568,7.5968189227108,13.2209510122797,9.95077887177467,1.107924236608,5.81016429513693,0.289169923288464
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.7824174957363,6.91096153346463,13.3958916003129,10.423785507679,2.13251750386739,7.47471088171005,1.32597958212008
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,12.9126389240457,7.34086819145544,13.7133337022452,11.7629543542862,2.83189875081946,4.52670381963253,0.247448979591837
