"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"accomplice",9.78,3.34,216,147,"Noun",71,10,47.9619345239505,13.7495478593503,6.96486640861422,14.410102978268,11.5562717318535,2.93972982745266,9.09652182459831,1.20015034999507
"accomplish",7.84,2.33,298,263,"Verb",70,10,771.15708714932,13.1215495677134,8.06557728762882,14.116367686501,11.70354783535,3.86082641041601,5.61817413568497,0.649031351671103
"accomplishment",9,2.5,96,87,"Noun",94,14,238.808749488672,13.0905534250077,8.0911762346555,13.8141300011924,9.69882881641388,2.36690708663143,8.0210522711277,0.689982000144548
"accord",9.65,1.57,83,66,"Noun",47,6,2203.82203029632,12.802268542631,8.97713445728692,13.5987866218214,10.7076879739761,2.03138625724617,5.83919075131416,0.654625020055853
"accordance",11.7527,1.54,81,66,"Preposition",74,10,178.403320281955,12.8615765652755,8.58092680349498,14.1347218337961,10.6765922307968,2.5199121656225,7.6012210547924,0.908197755829465
"account",8.26,3.08,2280,1386,"Noun",52,7,2537.75152094991,12.0188373130037,6.858345486682,13.3807202383084,11.0743216276169,2.02645160616815,5.06619262695312,0.416468163110177
"accountability",12.16,1.55,24,17,"Noun",99,14,36.3395020371296,12.0341250192032,6.78572597720071,13.2483776004224,8.41184565424919,1.24338931915821,5.11831137537956,0.417793111694261
"accountable",11.7,2.21,72,65,"Adjective",68,11,47.7077769449787,12.1761396191635,7.68436139556912,13.5206231798664,10.2497907280922,1.68574872552671,7.00918573141098,0.336160458633037
"accrue",14.11,1.61,4,4,"Verb",52,6,49.8896560530766,12.4466489813798,7.3526103121809,14.3417211885331,11.3064826726913,2.09710017197839,6.76298743486404,0.621501169637815
"accumulate",12.3,3,29,27,"Verb",62,10,251.046556401963,13.2051521690116,7.83676631864365,14.1796829022143,11.8162085413933,2.84933629882479,6.29799395799637,0.165870603560573
"accumulation",10.5,2.97,13,13,"Noun",67,12,122.110825628829,12.1761242505622,7.89031984343662,14.1131406796,11.6179021000862,1.4200643482188,7.15167963504791,0.602983441438591
"accuracy",9.71,1.85,76,65,"Noun",72,8,201.100393780471,11.4983133401123,8.14064185747808,13.9276901113548,12.1010573506355,2.88775236995324,7.6125690639019,0.544326241134752
"accurate",9.44,1.9,400,344,"Adjective",53,8,277.018455677816,13.3660255944927,8.87866246256458,14.2581160162459,12.0086497664452,3.75556212343883,6.57255890965462,0.581434149504734
"accusation",10.17,2.38,143,128,"Noun",55,10,159.644021875298,13.903654303288,8.6597337754528,14.4803738065979,12.5384512543678,3.76625688791704,8.3273658156395,1.08366479838847
"accuse",9.1,2.25,290,233,"Verb",40,6,506.711226264413,14.1079875915343,7.82598399220211,14.5711769856157,12.8043263554573,3.61778279666449,9.18550902605057,1.48372353982624
"accuser",11.72,3.44,15,12,"Noun",48,7,45.4826602963469,13.8602591632993,7.15408293279649,14.5557547816711,11.534703373909,4.38465576623471,8.3526948094368,1.59135437864067
"accustom",12,1.48,6,5,"Verb",60,8,305.472074327077,13.1089409539887,6.51673632877362,13.4100361328274,10.2043066620827,1.86675241471505,5.93716267868876,0.206632653061224
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,14.1155167334227,7.07353386322673,14.5275604380253,12.4393348097801,3.63814747890187,7.82008162140846,1.2900037724724
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,12.7098175105334,8.85134227024408,13.6636558437656,11.1158891320229,2.85546241337416,4.91728493198752,0.291720943696628
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,12.8108932400631,8.48235761336514,13.7724592881664,11.8945251703262,2.32864835644295,5.59271478652954,0.797400962178945
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,11.1096675642937,6.82901894380146,14.592417365382,12.0096825361252,1.52817081929937,9.65530225634575,1.59659969132404
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,13.8597919781804,9.30110633943443,14.3969243846947,11.3380570411682,3.53574546289613,5.91930370032787,1.44515055805397
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,12.2449373680339,6.4618268528839,12.9550949591437,6.70614528656006,1.37378323498979,4.25274317339063,0.240105132962276
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,13.5728715622937,7.35632456766591,14.6404831085632,12.1611364483833,1.76927612761105,8.92725050449371,1.34125100942271
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,12.8902188035078,6.41533845744845,13.8106987904231,11.6110278367996,2.86110332568743,4.76047474890947,0.800776554840252
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.7720934213205,8.18295688244293,14.1361186063502,10.1487637162209,3.31837766560205,6.9402180314064,0.748568082798954
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,12.9822314554689,8.39200786842065,14.143915805592,11.1299956440926,3.39740334919494,6.37295095622539,0.390681854137004
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,9.64907128907532,7.62710459132109,13.0336803362051,9.40134152770042,1.19515827256392,4.50156880542636,0.588151927437642
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.4720301549108,7.99401356920742,14.5260561016561,11.821629345417,3.97838822100696,9.11294534802437,2.05798995590579
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,13.0847565535142,6.67914227452538,14.5581892879523,10.9551677107811,4.40944767645666,8.86560034751892,1.75277621341181
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,11.0665164229871,7.93178948340067,13.9058512885212,13.2074702978134,2.46261535551208,7.098488971591,0.531455243213536
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,12.8954300825553,8.32351315403901,14.1197172028654,12.6140657067299,2.3029972852616,5.22386561334133,0.494923727066584
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,11.549360552827,8.05669139578048,13.7200989182783,11.1326827406883,1.80739025630921,5.75456833094358,0.173185941043084
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,12.0576809345083,8.22950690497446,13.6107554435219,11.1735881567001,2.43514505120598,5.3382471203804,0.18452380952381
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,10.1517131965441,8.356201511808,13.3407505468574,11.0029435157776,1.75034303638309,5.09412019664887,0.308673469387755
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,11.3321962973088,6.69568170930867,13.8222133369029,11.946504175663,3.32867587338185,8.50904211401939,1.07754498578987
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,11.1310926422316,6.24405087846176,13.5846854797779,12.082551240921,1.49511352835841,8.26357969641686,0.894935140260236
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,12.4780589861258,8.27647668642044,14.2384671827253,11.6136460900307,1.252103765286,6.89405071735382,0.705357142857143
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,13.1457029474455,6.41860658740918,13.3318779980518,10.0584203004837,3.05964084958326,3.24242351949215,1.16862594733213
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,11.1307631118331,7.17159699014283,13.0315664929845,10.5600211620331,1.16432342674579,6.61771823465824,0.496678684368654
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,9.44291842728201,4.75008353641778,11.1171428531169,9.02165549993515,2.06535860910239,4.80802101269364,1.07749166341939
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,10.4458738785958,4.53352510578198,13.2026178087435,9.43398973345756,1.3914776953749,5.31402552127838,0.96024246024246
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,5.13128581646908,1.20411851372692,4.83030150652333,4.3728148881346,0.637784938536818,1.30380377918482,0.318648381338351
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,12.7253368298828,8.10254058570145,13.7862740905415,11.8725169301033,3.0076861352472,8.62214541435242,0.882241657069858
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,11.2972527435039,6.61981750820501,12.4173677998736,11.4261259436607,1.07689410386979,1.78487624553964,1.02229152229152
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,11.0038766799147,5.91335697130116,12.80160096096,8.91209653019905,1.66660718993276,5.87047722935677,0.789991549654462
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,12.670336848477,8.431337954651,14.1163970445151,10.925096154213,2.02188740529684,4.73806860670447,0.4668293928734
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,12.8213637417169,7.4904616220734,14.3138602906938,11.7572500109673,3.29696288197901,5.67842538654804,0.881829691290379
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,12.6391091754242,6.12883714999303,13.5010547431499,10.7199293673038,2.41521966783875,5.27077500522137,0.508096716947649
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,12.5046642389188,5.04236127375865,12.9910012652516,8.16649106144905,1.32353564951427,5.26429431512952,1.07399187839772
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,13.233299498234,8.91804262135227,14.4136877698435,11.4433744549751,3.91128172145916,7.79105946421623,1.41713352750952
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,13.5491133195959,7.56535625203069,14.4095686293105,11.6289631128311,3.05823880172175,6.66118982434273,1.25450080227463
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.1405971655518,8.53293173503497,14.2677335020101,11.6805974841118,2.07959370337053,8.17739722132683,0.753495230963184
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,12.3317117373982,8.18976767304678,13.9690161323108,10.7142469286919,1.83411616383271,6.85309910774231,1.32425644676475
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,12.8742322709947,7.59575362464162,14.1585322442444,11.7803836464882,3.19731843649138,7.09209215641022,0.585196844695325
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.2628121488545,6.07407604787987,14.2554540588587,11.6117060780525,3.76041230181153,9.26575303077698,2.36644220653796
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,12.3646885177896,6.52171851171026,14.0190155080144,11.7671397924423,3.73398106266065,9.26755487918854,1.64410018377485
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,10.5660754913137,4.56232343598887,12.165995229076,7.30914242565632,0.365515678982046,3.85115788131952,0.0408163265306122
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,11.7295894510436,7.02377525298868,13.0356241622493,10.9722123146057,2.19984872272367,4.34212470054627,0.289169923288464
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,10.8305060550422,7.73812369646205,13.0724825846201,9.40140891075134,0.902680188774414,5.08084765262902,0.29449379196637
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,10.9208069078407,7.72782650249531,13.6872790080871,10.7934638261795,1.34205230386861,5.40046836435795,0.212010798769091
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,11.2557744915729,7.13625282104397,13.9103643336509,11.3583716750145,2.52397061133129,7.57674768567085,0.763042373150609
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,10.6908444932709,6.78354394516907,13.1957662470968,8.51203590631485,0.735642688662379,7.09799784421921,0.308673469387755
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,12.5304301887075,7.64345428908033,12.9821454357256,9.71946224570275,1.33028424016796,6.9296201467514,0.39937641723356
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,14.2187288078617,7.5308630395602,14.5038908305958,12.509913444519,3.65564419158771,7.53389021754265,0.744148831287063
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.8914676327289,7.73686273103557,14.1872350325707,12.548107624054,2.61338418622134,5.80634440481663,0.686537773003939
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.5679979719876,7.28723511585098,13.9576146956109,11.5775523781776,1.92044239845472,5.18242079019547,0.318648381338351
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,12.5484451204033,8.86620663131757,13.9517902805058,10.5676927268505,1.89957858361844,7.49852332472801,0.164965986394558
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,13.2876876645048,7.23676626296788,13.3988761508241,9.81853154301643,2.69081035238885,5.93156914412975,1.03188985248786
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,11.9613220936041,3.60973513474744,12.7829784880207,9.75701892375946,1.88484055691253,4.59558013081551,0.124149659863946
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,13.383061230394,8.30399105929916,14.2363444900288,12.269439637661,3.91696046885318,6.21449463069439,0.687253465005546
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,11.1749883562337,8.11117080817283,13.7540221527394,10.501557469368,1.85241294313161,6.18985748291016,0.668568185974703
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,13.7870995043606,7.13248522828418,14.0377474075958,10.723492026329,2.68311296883997,6.49997560679913,0.337065075799052
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,13.1624181087242,5.80007821441589,13.4981429337666,10.6593142151833,2.20089002797375,6.07369720935822,0.458609438224874
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,14.0833555716605,8.37997239817987,14.5217999364927,12.3026272654533,4.01433351719505,10.3098071813583,1.8903016124827
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.6815541187394,6.06013880320784,13.7137033712279,9.76637664437294,1.67921446636171,8.73455625772476,0.482289419148824
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,9.78706939573713,7.41696975866227,13.2124755452236,11.4831900596619,1.48829566190006,5.1881525143981,0.444321206743567
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,13.5955674348823,6.06356118928838,14.432658339851,11.5411672592163,2.59414008837822,7.87427559494972,1.99497418887534
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,10.848951862087,5.56719347677364,12.9962123118318,10.9366933107376,1.87593008358764,3.68106802552938,0.459237950499349
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,9.57404186414123,5.8387543746491,12.3947124270135,10.0057845413685,1.07932678481973,3.85456484556198,0.142857142857143
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,12.0414106327568,7.63760767217864,14.0451948507154,11.6748843789101,2.75160874647444,5.79367126524448,0.380723211270324
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,13.1562567844593,8.01592427515629,14.3104573456792,12.2014710903168,3.41483827629708,6.07891952991486,0.632423891542433
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,12.5074792840225,7.26005908200283,13.8029409577764,10.7842395305634,2.75342460745964,7.09387403726578,1.13061848160818
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.8328374702932,6.25940210772871,12.9190973558066,9.57013192772865,1.50169931982792,3.44066032767296,0.288265306122449
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,13.1658091253736,6.44755143354032,13.7474481432047,12.1718049049377,3.69837675845984,4.09977330546826,0.501126445027595
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,13.4505734958404,6.54725093252665,13.875489737041,10.7426484823227,1.73638311429433,4.20399230532348,0.301329622758194
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,12.8161970753773,6.14024408945658,13.4136095152609,11.1636576652527,2.50454521894697,4.20653689652681,0.717811514849843
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.1097743786031,8.02195852592316,13.8378804717011,11.1483253836632,2.69561516528149,6.31298215687275,0.462006079027356
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,12.0409779444412,7.52821858003474,13.1582086262649,9.70494851469994,1.30565618350938,5.72256435453892,0.593697623977127
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,13.1614945330918,7.14663665799604,13.7285254170387,10.4062988162041,1.76384846322397,5.55921940505505,0.691591145477128
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.7853454094812,6.41938692442252,13.5987978314283,9.72006529569626,2.65850151519375,5.60343547165394,1.27251652910765
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,13.0084921301143,6.70610624255538,14.2797202771014,11.0155611634254,4.01127862915533,7.0090571641922,1.49089129148467
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,13.343422734554,7.66634106190797,14.1504765961457,12.1875767707825,3.17727841543407,6.08570216596127,0.464110821633618
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,13.5687893352378,8.41139805271585,14.1483372676243,11.5260732769966,3.70156456522886,6.90407991409302,0.70488878000111
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,10.7403856595058,8.02359758177395,13.3883450664525,10.8517397642136,2.1865626916794,4.92953318357468,0.423294495103006
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,12.6993270588749,8.37154449448015,14.3029046645586,11.3106850385666,2.25488686239122,7.48298510909081,0.867470645690478
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,8.84491601580187,6.05844042129779,11.1577021139951,8.53526175022125,0.56282770025006,4.37625791877508,0.406455243213536
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,12.4295598592045,6.41156551572637,13.1611845018717,9.61429589986801,1.32206306507934,5.65868771076202,0.444429760803489
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.9375213308898,6.37433326141439,13.5259990492518,10.0416217446327,2.14427120866189,8.79252660274506,1.33326915171968
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,12.5759490130512,7.15849508320084,13.4956904024241,11.3696196675301,2.39568497565168,6.73076511919498,0.143707482993197
