"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"abandon",8.32,2.54,413,312,"Verb",53,7,807.561786875598,12.7766811729393,4.33004048138731,12.8788451096162,11.2818555831909,1.57673373673349,7.11628726124763,0.186278766825879
"abandonment",10.27,2.54,49,45,"Noun",84,11,74.7024255812982,13.4662064482438,6.45491534567513,13.5924199138955,11.5604286789894,0.850832965941878,7.653584882617,0.186278766825879
"abdicate",12.6,2.08,9,9,"Verb",52,8,23.8565777779767,12.7963928200465,7.85995153813505,13.4864205894134,11.4552565217018,1.89087721064465,9.14411759376526,0.545452686162347
"abhor",13.76,1.81,12,12,"Verb",42,5,56.2492278555315,13.7671407016416,7.23009675555883,13.9241280418045,11.8917153477669,1.13645222541602,9.69462767243385,0.954775506199452
"abide",9.5,1.68,138,124,"Verb",34,5,187.84783263097,13.3849257937043,5.77518073553048,13.537071384718,11.6962103247643,1.20345910175488,7.72159424424171,0.375958894195976
"ability",8.84,1.81,980,679,"Noun",45,7,891.778578235879,13.2658400939132,6.89163919228686,13.8006074117351,11.9447921514511,2.16733008520757,8.87070882320404,0.681762045496022
"abject",14,1.67,20,20,"Adjective",44,6,56.1089639371993,13.8354651941302,6.69880229061899,13.9309301677116,11.7062030434608,1.3382078418916,8.5965493619442,0.460600907029479
"able",7.79,2.38,8155,4285,"Adjective",27,4,2888.06359286769,13.6209118493494,4.60956312804139,14.192358315882,11.1124638915062,3.78536827783394,5.56914784014225,0.0816326530612245
"aboard",8.66217,3.97,1358,709,"Adverb",41,6,303.564550622973,12.1245376846746,5.74019781771614,13.1066057423083,12.6064341068268,2.01567903672401,10.1046833992004,0.976227328315342
"abode",12.06,3.92,33,31,"Noun",37,5,186.809840660048,11.9279249098514,4.5527743541494,12.8371254014554,11.2096888124943,1.93087795345535,7.24153955280781,0.362070005307087
"abolish",10.42,2.19,24,21,"Verb",55,7,175.453352987236,13.9828608802064,7.57342591192735,14.1906012153365,12.4558812379837,2.16087786904407,8.63172802329063,0.933743728902327
"abolition",13.28,2.43,10,8,"Noun",55,9,110.714328956434,13.3286973462169,7.46565685961076,13.8756910313345,12.1867377758026,1.9171095982123,8.11480152606964,0.41331958315241
"abolitionist",12.6,3.28,11,7,"Noun",75,12,44.5571941829354,12.0039215398928,5.86340328846535,13.0033287668641,11.0468820929527,1.49183887957049,8.4628019630909,0.624160744105901
"abomination",11.17,2.23,58,47,"Noun",55,11,33.6809160728565,13.9978201106239,7.01505828315053,14.1855180528885,10.8553002476692,1.94127848846265,7.52462842315435,0.486273942200994
"aboriginal",14.75,3.12,9,9,"Adjective",68,10,37.6927110916067,12.2903057990266,7.83028439494482,13.6848599038306,12.2467659711838,1.20925381379856,10.4928553700447,0.542679837892604
"abortion",13.21,3.41,369,155,"Noun",49,8,126.703539600691,9.11973338960347,4.71404869384164,9.46080477749414,6.57005237042904,0.31547619047619,4.93008470325731,0.122448979591837
"abound",11.65,2.27,18,16,"Verb",37,6,170.630099481519,13.1691822075293,6.3093234329978,13.4033150470784,12.7152751088142,1.49439771132688,7.30494731664658,0.185374149659864
