"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"absolve",12.9,1.85,29,25,"Verb",51,7,33.9864669011706,13.2294748249868,4.15643664896803,13.4559860428926,10.1688154935837,0.600183669464758,8.35076799988747,0.446792063053461
"absorb",8.83,3.11,101,92,"Verb",52,6,469.161508818875,11.4386815427717,5.67827470171795,12.3395231793469,10.0238118469715,1.08739495541123,6.34120655059814,0.252827125299704
"abstain",12.95,2.38,26,19,"Verb",52,7,59.325102805997,10.4730433804288,5.02984033020328,11.72287759619,10.1743684411049,0.580916634868003,4.0909806843847,0.0612244897959184
"abstinence",12.74,1.72,45,28,"Noun",73,10,43.5859368632559,11.2387472329294,3.71655389829776,12.0822866695124,10.4470084905624,1.41749690190328,5.55801754444838,1.08713739576752
"abstract",11.47,1.45,111,82,"Adjective",53,8,276.535254153133,11.9867588676145,5.9077574263341,13.4407785003302,11.1706209778786,1.284975940912,9.01558423042297,0.655259837515024
"abstraction",13.65,1.57,15,11,"Noun",55,11,100.329554941038,12.3259452717595,4.10805405536723,13.3308642779392,10.6768752932549,1.15095648188353,6.95750786364079,0.5247684180055
"absurd",10.5,1.64,495,397,"Adjective",53,6,308.811761172097,13.863760083957,4.7821310218779,13.916594550263,11.5307762026787,2.0645116010603,9.41985988616943,0.957741673183724
"absurdity",13.21,1.25,32,31,"Noun",72,9,124.178137465906,13.6828988575397,4.99402280003182,13.8196246205316,12.1389018893242,1.85986253386339,8.4418997168541,0.898083422531685
"abundance",10.45,2.21,45,41,"Noun",68,9,206.395876507815,13.2848321168808,4.71368811349244,13.8536361740785,11.4952684640884,2.31356212964373,7.39662244915962,0.470655863892946
"abundant",12.84,2.83,29,26,"Adjective",62,8,250.661843491632,12.5239435363231,4.52613028327581,13.6610588777599,11.8139350414276,1.84705667024397,9.20121231675148,0.729447610208165
"abuse",8.61,2.71,523,409,"Noun",35,5,525.860872348073,13.2317812581747,5.3923677548429,13.5053921162819,11.0881065130234,1.48308260109887,9.91106101870537,1.0377313005336
"abusive",9.58,2.55,83,81,"Adjective",56,7,25.4656522104064,12.8132973245231,4.88673222180538,13.02368218201,9.62349855899811,0.944878099059284,7.83360874652863,0.44381593216997
"abyss",11,3.07,90,67,"Noun",40,5,92.372177832932,13.4231377520619,5.34602446493766,13.7155244133257,12.4864483475685,2.21082296537302,8.76710870862007,0.941277405329011
"academic",9.74,2.11,238,181,"Adjective",51,8,261.930797130214,13.3020433547379,3.97728612983613,13.8820859733921,11.6222029924393,3.07873397903094,9.18448436260223,1.56252924608868
"accelerate",10.74,3.48,65,53,"Verb",61,10,103.4695356319,12.7929788386744,4.41285356599304,13.3250251636344,12.1225204467773,2.91418147860873,8.15257552266121,1.07846682669928
"accent",8.6,3.26,621,447,"Noun",37,6,329.717830828074,12.4251648234021,3.89581300393217,12.6826235874473,10.9435057044029,2.132839206185,7.33150504529476,1.1639502524054
"accept",6.74,3.03,2692,1861,"Verb",44,6,1809.12683461098,13.9681715657715,5.29325070291708,13.9812046444354,10.8616127371788,3.54803155876541,6.96097719669342,1.18920096486358
"acceptable",9.84,1.93,269,243,"Adjective",66,10,174.609622977341,11.3810802028571,3.413636858002,11.7080079383905,8.30466213822365,0.98235319497778,4.32556196302176,0.20578231292517
"acceptance",8.56,2.21,161,140,"Noun",71,10,228.444637440018,12.9350708564376,4.24627377459979,13.2983066900599,10.6799213886261,1.56004145263469,8.77034455537796,0.319498721474405
"access",9.1,2.71,1615,923,"Noun",40,6,391.420457462776,11.0086673148464,4.28425923147194,12.6782105906095,11.4047366380692,1.52171661548169,6.17541325092316,0.238404452690167
"accessible",9.94,1.8,56,50,"Adjective",74,10,111.066107916846,11.6746409121973,5.24239033169395,12.8395266429893,11.3332991600037,1.85951595703548,5.79351078346372,0.561472085540409
"accessory",11.15,4.1,147,125,"Noun",63,9,83.5875930413054,10.2407295790849,3.18338434174402,10.2060440277512,8.51740200817585,0.499397255608436,6.12926564738154,0.20578231292517
"accident",5.3,3.26,4146,2180,"Noun",51,8,745.456423399443,11.4332108058878,4.05239673024596,13.0031069367902,11.903706073761,2.07691387538516,6.34935739636421,0.498353596757852
"accidental",6.75,2.17,153,134,"Adjective",59,10,133.37950516524,11.9603934408937,3.41474454357517,12.5735783025243,11.4303541779518,0.749758768755729,8.54187032580376,0.269612100159213
"accommodate",9.9,1.86,109,106,"Verb",76,11,174.320599937226,11.4448411160658,2.53531197324974,12.2710560359248,10.7953248620033,1.61960460788796,7.70730763673782,0.450167655714768
"accommodation",9.58,2.96,48,45,"Noun",76,13,168.188055631489,12.0719211457666,4.18415996878105,13.0451664567682,11.7728742361069,2.42920869476087,6.29756790027022,0.630470430683873
"accompaniment",11.18,2.26,15,13,"Noun",86,13,74.5340500273876,12.9369755289373,4.58877934680689,13.2066074076969,11.3828635811806,1.58047202437317,9.85171455144882,0.743231769434907
"accompany",10.75,3.07,242,213,"Verb",72,9,933.242708849837,12.5946787959403,3.34204663070598,13.0854260506387,11.5480312108994,2.77412952590826,5.74462069571018,0.881430229512564
"accomplice",9.78,3.34,216,147,"Noun",71,10,47.9619345239505,13.7219362898276,5.59609918289387,14.2152658834365,12.3526394963264,2.9500591922449,9.30552834272385,1.05051153419067
"accomplish",7.84,2.33,298,263,"Verb",70,10,771.15708714932,13.7394112818491,4.42300111274521,14.0184459717555,11.5866787433624,3.77642554420114,7.37430459260941,1.21365463924802
"accomplishment",9,2.5,96,87,"Noun",94,14,238.808749488672,13.1430358794811,4.8251958162561,13.2719901960723,11.1536965966225,2.03599523082069,8.1578488945961,1.05417791538447
"accord",9.65,1.57,83,66,"Noun",47,6,2203.82203029632,11.3708540047998,5.60892518558563,11.7282758028048,10.7652942240238,1.20619987695701,6.66246728599072,0.397384948428955
"accordance",11.7527,1.54,81,66,"Preposition",74,10,178.403320281955,13.3714128205322,4.49692515376565,13.7219663386049,11.1996778845787,1.25879282944885,7.8795054256916,0.525157796698698
"account",8.26,3.08,2280,1386,"Noun",52,7,2537.75152094991,11.8863197278165,3.95888343888794,12.7286669690832,11.4634907245636,1.48792888958265,5.29119624802843,0.378455637574179
"accountability",12.16,1.55,24,17,"Noun",99,14,36.3395020371296,11.0445842270314,3.93734293257235,11.9347349110873,9.37255319952965,0.945769106429225,7.4401393532753,0.488938236410815
"accountable",11.7,2.21,72,65,"Adjective",68,11,47.7077769449787,12.3911323522283,5.1836011014718,13.0919346831773,10.6560996174812,1.1701333884828,7.6523374915123,0.382591442374051
"accrue",14.11,1.61,4,4,"Verb",52,6,49.8896560530766,13.202466383758,4.7394759731915,13.7346870782754,11.2129738330841,1.40848120254148,8.62560364603996,0.350770144772407
"accumulate",12.3,3,29,27,"Verb",62,10,251.046556401963,12.8612095755374,5.04148387631162,13.4317321590461,12.0851336121559,1.82672190178006,6.40339827537537,0.694973043323131
"accumulation",10.5,2.97,13,13,"Noun",67,12,122.110825628829,12.3382292031959,6.16646593570863,13.0974481915861,11.7240471243858,1.15087489802556,7.73486015200615,0.939783496588058
"accuracy",9.71,1.85,76,65,"Noun",72,8,201.100393780471,12.4112740273516,5.00072576131932,13.2819563688047,12.5498470067978,2.54334316103751,9.47837591171265,1.42497940513921
"accurate",9.44,1.9,400,344,"Adjective",53,8,277.018455677816,13.8258385124991,4.4042629800183,14.098341436961,12.0066468715668,3.47603564097806,8.44535756111145,1.07092429801231
"accusation",10.17,2.38,143,128,"Noun",55,10,159.644021875298,14.2505168423844,5.29193886314016,14.3375945449403,12.9357112646103,2.8839743397439,10.0701675415039,1.7475884532814
"accuse",9.1,2.25,290,233,"Verb",40,6,506.711226264413,14.290999444339,5.84879572591834,14.463026796745,12.8286179304123,3.44628354805799,9.94742375612259,1.82928282135634
"accuser",11.72,3.44,15,12,"Noun",48,7,45.4826602963469,13.9365794198642,4.22761196347466,14.3278803705038,12.3077908754349,2.87105708283351,10.2395484447479,1.86236832819032
"accustom",12,1.48,6,5,"Verb",60,8,305.472074327077,13.1334463998767,5.28051713331044,13.3363997541929,11.0633168816566,1.81009648316244,5.61026344075799,0.566418815588251
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,13.9423082981803,4.43292139379199,14.0637860322706,12.4650726318359,2.18744085122485,10.096746981144,0.978741090813938
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,12.9325586366223,4.18368615795785,13.1390156526224,11.6004527807236,2.21355305652253,7.05826944112778,0.611042150440194
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,13.2099902468547,4.72096374599224,13.4852375297961,12.000868678093,2.08287109342259,7.00454115867615,0.72747447094137
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,12.9287399493804,4.11517078542218,14.2030661526475,12.751411318779,1.85463981269382,11.7836844325066,1.16344883943868
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,13.4969162475808,4.00930898918378,13.8148756241048,10.8918905258179,1.7189921549311,8.02767458558083,0.651745203169149
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,11.036024492972,4.335204060194,11.5284159667547,7.52293223142624,0.826012811008862,5.6993922367692,0.212010798769091
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,13.5698305069755,5.39270076050306,14.0522134974231,12.531181037426,1.14734665388361,10.5967643260956,0.891349959800484
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,11.9883904839796,3.94491491593373,12.7068098413864,12.2121651768684,1.91436324200299,7.51232928037643,0.352945433492546
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.8247322951152,4.6632394221458,13.9386382942401,10.5814090967178,2.43622772990807,7.87589383125305,0.814487928998303
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,11.9318698116354,3.96336942672369,12.5919142524971,11.1809951066971,1.63195284701496,4.81861501932144,0.29738987793699
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,9.58355029407144,3.08175091965106,11.0004012064662,8.98449662327766,0.845253248093141,6.20523092150688,0.251922508133688
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.8286535467342,4.47437107005199,14.2683246811126,12.1323953270912,3.89474394012114,10.7524632811546,2.16390665037138
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,13.5012415772797,3.53742197508781,14.264438031574,11.8182771205902,4.47442591720437,10.2748954296112,1.77535709678952
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,11.6333007559453,4.31715000097568,12.8013652520189,12.9075676202774,1.9152738405453,8.04713760316372,0.819552998504366
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,13.3789402357541,5.27584247481372,13.7229508541513,12.5465000271797,1.91831577807772,7.09755776822567,1.08126141383116
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,11.7511201441985,4.72246083258596,12.4118997842759,11.357525408268,0.941151351360844,5.35449963063002,0.245748299319728
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,11.1319727406146,2.62832667383796,12.1824885976983,10.821177482605,1.70471216201415,4.31287820730358,0.393929310854777
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,10.2709290943426,5.40372426624316,11.7322788981673,9.96696290373802,1.33187046340742,7.38496720790863,0.353963324460219
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,11.6975978587567,4.38842341141346,12.8660783082621,12.4068238139153,2.4893393654957,9.76603624224663,1.1266745066045
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,10.5775013394269,3.94060621818806,11.8603855716874,12.2888063788414,0.897781549757234,8.67361578345299,0.716543204897242
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,13.0759142970321,5.53741058449778,13.9376841209029,11.3665112257004,1.15684205914352,8.31403151154518,0.378731742465719
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,13.143280985604,5.06379491762483,13.3147794608358,10.3259942829609,3.36236341454825,7.20865371823311,0.574317315578714
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,11.5357165159186,4.66727733366615,12.3249403078754,10.6173937320709,0.892996363042632,6.8113169260323,0.668163945139629
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,8.23048080790474,3.25551472277384,7.74301573556072,6.89087697118521,0.446145124716553,2.95811569876969,0.386585464225216
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,6.62658679664935,2.98902277952604,6.58595195394679,6.65910132974386,0.31745297563984,3.16430716961622,0.270629991126886
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,3.95766233991685,1.87255495641274,3.77785739024099,3.3861419595778,0.601841483140475,1.55263644456863,0.362554112554113
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,12.4606098595119,5.40385764527082,13.0791575968086,11.4481614232063,1.66052260442375,8.05875486135483,0.396367057461282
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,9.84578758030402,4.04675477423848,10.5366513636414,11.262351334095,0.844219088041553,4.71984802559018,0.278682394943793
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,11.3995145583603,3.99083901287595,11.9775595176932,8.9916358590126,1.25643033383598,6.00337674375623,0.759612503459342
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,12.7856979015779,4.64924531651998,13.42469322302,11.616308927536,1.82778223008369,6.62289752066135,0.504582082601773
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,12.6142776191297,4.09439848104339,13.4194492439227,11.971353828907,1.707309851739,7.05934479832649,0.301329622758194
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,11.2737353354244,4.62787567934362,12.0217430182435,11.3123904764652,1.53126772737438,6.10602185130119,0.20753727022724
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,11.4297746955576,3.66411256360911,11.6523655880086,9.16209474205971,0.670995968681989,4.4587337821722,0.342625455979493
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,13.5391963773579,5.5403010570516,13.9967483221821,11.6821544766426,2.94235799828076,9.95412564277649,0.762678799549422
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,12.9670313520748,5.7535990950968,13.3986029046951,11.4742951393127,1.42658935046743,9.05894109606743,0.18452380952381
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.3175809913761,5.54505893261887,13.8049703144274,11.3494825363159,1.26209584749192,9.08994993567467,1.21342621960244
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,12.3624016565496,5.51894739233702,12.7537429121316,10.6298775672913,0.768007268783666,7.79683446884155,0.458609438224874
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,12.5456924465882,5.16879354017522,13.2101449370422,11.7916096448898,1.56355710095558,8.27535080909729,0.717512182177836
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.7456617524064,5.15091114553765,14.0494471326946,12.0775165557861,3.69276622026868,9.85348504781723,2.47222607789453
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,12.1207492414298,4.32004680068784,13.0205945774852,12.5762169361115,3.33475196288511,7.8262602686882,1.04500749149408
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,9.61508139899716,3.99582718500563,9.93370828618145,6.36785651743412,0.125054277029961,5.32177356258035,0.122448979591837
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,10.2426000985505,4.67547241868737,11.5668730301616,11.1832575798035,0.955937217908952,5.27544813603163,0.0612244897959184
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,10.6442639878314,5.55343414203825,11.8583787546199,9.85910302400589,0.423116980372167,5.88459965586662,0.294784580498866
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,11.2304560962818,4.93136469528137,12.6205929393108,11.8882164955139,0.729388613436468,7.27380158007145,0.338151927437642
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,10.9682957407855,4.57149547212263,12.6007107984886,11.7031890749931,1.69958217810315,7.51348060369492,0.405975736522849
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,9.69950372820481,3.62056609648048,11.1469401899463,7.78493572771549,0.482197134172818,4.18519311398268,0.164115646258503
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,12.2475909630419,4.91044391982648,12.3220195498717,9.51779094338417,1.1666121677685,7.21476624906063,0.45313382269904
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,13.8653842193116,5.58616227578706,13.95274283719,12.1777402758598,1.94562997683379,8.87267339229584,0.676740168777964
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.7997288650716,5.15757336243172,13.9251285209275,12.6641893386841,2.32402808487713,7.82193565368652,0.563938341293964
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.0180924671343,5.98391592534811,13.2940542173084,12.2455347180367,1.35386980406995,7.56978413462639,0.477999710522507
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,11.977737810307,4.69615145191226,12.7944583452786,11.1165543794632,1.07740171392282,7.10757333040237,0.561876326375483
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,12.9980839981912,4.88253617246046,13.1849841217314,8.96431992948055,1.54445046955851,4.86647264007479,0.332704821058858
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,8.9297733214704,3.40874126499444,10.0180935539639,9.35187271237373,0.739093467586211,4.43317355227191,0.414675197862062
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,12.4432268471926,4.49319942183544,13.4143265340998,12.1322590112686,1.81954901598144,8.93630355596542,0.534485651126988
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,10.7835072366733,4.09168845754126,12.1132264047949,10.9727431833744,1.34776262358582,5.99109387397766,0.331686930091185
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,12.9924182833824,5.02009969400641,13.1634913072295,10.3366211950779,1.21222644992013,7.50190638005733,0.454161677565933
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,12.6614953632748,5.45679986091848,12.8376094977853,10.586522758007,1.52097585322367,7.87662822008133,0.333555161194913
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,14.1379572233821,4.72124179185075,14.2637667430326,12.9785143733025,3.23799635760408,8.8132720887661,1.82845478768566
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.6687437942634,2.88520021493137,12.9886023777078,10.4227223992348,1.02921953796199,9.59037217497826,0.803443088004888
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,10.3279647137783,4.63337624138032,12.3994457870958,12.1722221970558,1.41579430106918,6.93127772212029,0.377827125299704
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,13.5130362360977,5.60495578665935,13.8541231965543,11.596392095089,1.99244097494533,7.42166393995285,0.703984162835095
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,11.2081767969659,3.49834251306304,12.409030010675,11.4644552469254,1.0009169857033,4.89545959653333,0.344566472151912
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,8.98592833942168,4.11400353398562,10.8207294435318,9.78977388143539,0.753618003563836,4.1001207716763,0.131519274376417
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,11.2227172256609,4.23729008066557,12.5928145141385,11.8673914074898,1.518416288676,7.28328989446163,0.377881402329665
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,13.3665116648945,5.14760967101262,13.8235506972221,12.6654236316681,3.03163101179082,8.17269161343575,0.939174630928298
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,12.811926851615,4.47016478911566,13.4333046421406,11.3378921747208,1.47946968216745,7.58343444764614,0.548240218073045
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.5944850387878,4.75762758713505,12.058800873097,10.6384075284004,0.687376702706424,6.3415649831295,0.18452380952381
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,11.5751709644106,4.11376149674537,12.3945205157352,12.627908885479,1.97895569604044,5.80490009486675,0.787838269150561
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,12.1783345732781,5.01910024205121,12.6728876814053,11.0540952086449,0.689131660008493,6.74556069076061,0.227040816326531
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,10.8454613818975,4.13894769296834,11.3010023937036,11.0140330791473,1.30805093848957,5.64687289297581,0.142857142857143
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.3824080409092,4.11367250660364,13.6477342229491,12.3248538374901,2.34297423559133,8.86011627316475,0.433673469387755
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,11.3884026917639,4.4141037521895,11.7553653704896,9.56555047631264,0.73829972302802,7.92145770788193,0.225340136054422
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,12.0740899049346,4.31163991412835,12.573363952073,11.1945535540581,0.920536108606017,5.85670795477927,0.33078231292517
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.3566642272105,4.55169763904034,12.9384881251069,10.8387010991573,1.89796337844511,8.31490010023117,0.694623079518018
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,13.1088687931403,3.81747405792087,13.6565735419218,11.5188561081886,3.33729509869529,8.8612991720438,0.981702943841176
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,11.8730295550947,4.92098651588395,12.8880396280921,12.0284707546234,2.12788627975363,5.8486166857183,0.744203108317024
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,13.0468351252184,5.34280155473783,13.6279050153048,12.0538936257362,2.31004995889011,7.85437598824501,0.440693298596034
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,9.6932715301419,4.75230418168252,11.4409183310686,11.701210975647,1.00465542196083,6.85487760603428,0.748310403969846
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,13.0483526854208,5.72809046860244,13.7363892979714,12.0014023184776,1.85679709728595,10.1900107264519,0.435482703719786
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,9.88347351648905,4.63750304313894,10.3755068641929,9.44315174221992,0.688172765812517,4.88948151469231,0.756438823678844
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,10.6533032206458,4.65905328211142,11.4077156393955,9.59612536430359,0.637092023094144,7.97328814864159,0.381573551406378
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.3371276804065,3.84855502871338,12.654549604696,9.68824490904808,1.43261019555833,6.37061688117683,0.418643451830316
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,10.7949849805878,3.50351831618004,12.0278344583264,11.3360747098923,1.22899387140039,5.35726385936141,0.370802576349689
