"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"absolve",12.9,1.85,29,25,"Verb",51,7,33.9864669011706,14.1747759749476,8.0654399382177,14.2852320495174,12.1787725687027,1.40875730743302,8.27455228567123,0.716252416364746
"absorb",8.83,3.11,101,92,"Verb",52,6,469.161508818875,13.11424485143,7.38612046495888,13.2210344479557,11.5292731523514,1.82051192397487,6.4618514329195,0.637784938536818
"abstain",12.95,2.38,26,19,"Verb",52,7,59.325102805997,12.1025064251868,7.17417753764362,12.5760582830767,10.4997760653496,0.610513264962203,7.72217637300491,0.102040816326531
"abstinence",12.74,1.72,45,28,"Noun",73,10,43.5859368632559,12.3394767510979,7.82525731395839,12.9374775891893,10.5110666751862,0.554823268278418,6.89185906946659,0.0816326530612245
"abstract",11.47,1.45,111,82,"Adjective",53,8,276.535254153133,13.1262265925338,7.80834847128873,13.8753756630757,11.669608771801,1.42089214365256,9.77491879463196,0.485378823833973
"abstraction",13.65,1.57,15,11,"Noun",55,11,100.329554941038,12.8942511751818,8.56316989045808,13.492522149396,10.7980607151985,1.1020541395233,7.71919298171997,0.288265306122449
"absurd",10.5,1.64,495,397,"Adjective",53,6,308.811761172097,14.0609649032628,7.06942821825301,14.1737895671774,12.6724408268929,2.41443451047369,9.63407164812088,0.812009693658831
"absurdity",13.21,1.25,32,31,"Noun",72,9,124.178137465906,13.7206907698002,7.94849424183693,14.0128350218363,12.4978252053261,2.18753550697895,9.66994988918304,0.643470971490662
"abundance",10.45,2.21,45,41,"Noun",68,9,206.395876507815,13.4703065108559,7.63953938632307,13.859314501605,12.6617295742035,2.55275238761544,7.71468403935432,0.310428426689825
"abundant",12.84,2.83,29,26,"Adjective",62,8,250.661843491632,13.0903229452896,6.98562080973532,13.5838274768041,12.599456012249,2.33124221929676,7.88525289297104,0.414713205808107
"abuse",8.61,2.71,523,409,"Noun",35,5,525.860872348073,13.4718888524151,7.16261714631393,13.7497010151161,11.761631667614,1.5870676943043,8.31826332211494,1.02838490085748
"abusive",9.58,2.55,83,81,"Adjective",56,7,25.4656522104064,12.6617221708675,8.43490516384473,12.8604384864149,10.1256193518639,0.902357446359708,5.81585722975433,0.268761760023158
"abyss",11,3.07,90,67,"Noun",40,5,92.372177832932,13.9331599464217,7.01565101556444,14.0140047859613,12.8965041041374,3.61794874631893,9.94286885857582,1.71252269098564
"academic",9.74,2.11,238,181,"Adjective",51,8,261.930797130214,12.9170669706998,7.01937114461044,13.4883075218028,12.0093501806259,1.87168611227929,10.6502043604851,1.07119421690455
"accelerate",10.74,3.48,65,53,"Verb",61,10,103.4695356319,13.3058866244994,6.49234898614338,13.7895379686899,13.0360440015793,3.09556744279484,8.79043757915497,1.04149393099309
"accent",8.6,3.26,621,447,"Noun",37,6,329.717830828074,13.0821121770316,6.46105859418973,13.2706858898509,11.8972761034966,2.09054728558926,7.02520015835762,0.943384688037717
"accept",6.74,3.03,2692,1861,"Verb",44,6,1809.12683461098,14.2065623934129,7.46553717149241,14.2242742007399,12.3744363188744,3.43597205116878,7.61991658806801,1.31702650472033
"acceptable",9.84,1.93,269,243,"Adjective",66,10,174.609622977341,13.0613747736393,5.93063110149242,13.2578809762382,10.8556724190712,1.5676076442071,6.97805155813694,0.23055073093067
"acceptance",8.56,2.21,161,140,"Noun",71,10,228.444637440018,13.4726652687037,6.62017547592659,13.7538861063682,11.7311972975731,2.06526172357004,7.85579606890678,0.657714424741003
"access",9.1,2.71,1615,923,"Noun",40,6,391.420457462776,12.6464161195913,6.00703488973205,13.4066997174475,12.4627304077148,2.12422092833465,5.10339364036918,0.144557823129252
"accessible",9.94,1.8,56,50,"Adjective",74,10,111.066107916846,13.4496709771391,6.15371225826891,13.8548945895066,12.3706719875336,3.03159671876639,8.3336572945118,0.671453478416538
"accessory",11.15,4.1,147,125,"Noun",63,9,83.5875930413054,10.6128857945474,5.70786373357429,10.9665097111937,9.54869531095028,0.67122024012139,5.92970791412517,0.326098040763694
"accident",5.3,3.26,4146,2180,"Noun",51,8,745.456423399443,13.2367271699334,5.27218005112383,13.7107897299107,12.6637755036354,2.92090111478382,9.12468057870865,0.508441782510106
"accidental",6.75,2.17,153,134,"Adjective",59,10,133.37950516524,13.3366979424279,6.76278895385402,13.5617873940735,11.9851917624474,1.71105825863887,8.1747919023037,1.19137090305851
"accommodate",9.9,1.86,109,106,"Verb",76,11,174.320599937226,13.4012675070956,5.04890464828983,13.629152723259,11.6747473478317,1.96283616755657,6.55517123639584,0.716190879490605
"accommodation",9.58,2.96,48,45,"Noun",76,13,168.188055631489,12.78532759788,5.53655385198629,13.3095724115357,12.3472297787666,2.07077331037743,7.59500420093536,0.354813664596273
"accompaniment",11.18,2.26,15,13,"Noun",86,13,74.5340500273876,13.1196958626001,7.41663250984146,13.7505501717525,12.7868603467941,1.06052905464365,10.775004863739,0.425722277810292
"accompany",10.75,3.07,242,213,"Verb",72,9,933.242708849837,13.2595906031581,6.58795508047086,13.4921740295849,12.752704501152,2.85959226751378,5.07270753383636,0.453072285824899
"accomplice",9.78,3.34,216,147,"Noun",71,10,47.9619345239505,13.6642027003978,8.05361324872798,14.1428778144265,13.0243312716484,2.39442999058729,9.89153033494949,1.01083700247834
"accomplish",7.84,2.33,298,263,"Verb",70,10,771.15708714932,13.7772764599808,6.27225515501496,14.0971303891504,12.3944391012192,2.76650149246681,6.82445362210274,0.546539537800936
"accomplishment",9,2.5,96,87,"Noun",94,14,238.808749488672,13.4064349249962,7.02861402630031,13.6108000598108,11.0140274167061,1.81707384798553,9.86645874381065,0.612133781136043
"accord",9.65,1.57,83,66,"Noun",47,6,2203.82203029632,12.8759961674565,7.11567512916967,13.1722159714581,11.1508234143257,1.6212615487683,9.09694129228592,0.524194182760986
"accordance",11.7527,1.54,81,66,"Preposition",74,10,178.403320281955,13.8633264822029,7.67582941635427,14.1393186885643,11.7266493439674,2.00250937228052,9.65501716732979,0.615213687022198
"account",8.26,3.08,2280,1386,"Noun",52,7,2537.75152094991,13.2653936738372,6.13471205469701,13.5181455157122,11.531022131443,1.68313761477875,5.58696783706546,0.45200265792971
"accountability",12.16,1.55,24,17,"Noun",99,14,36.3395020371296,13.0738862845799,7.93975666150392,13.5060037435171,11.3719299435616,0.674262888097977,7.36276721954346,0.27148033126294
"accountable",11.7,2.21,72,65,"Adjective",68,11,47.7077769449787,13.3010310730882,7.00855303085044,13.51669780361,11.2886664271355,1.66296220137796,7.49706256389618,0.313033724127949
"accrue",14.11,1.61,4,4,"Verb",52,6,49.8896560530766,13.3898865642032,6.5647039433448,13.9572952189972,12.6089445352554,1.3961449430004,8.54657194018364,0.667313783504495
"accumulate",12.3,3,29,27,"Verb",62,10,251.046556401963,13.9859489267213,6.93417581549573,14.1499490082639,12.6952911019325,3.24438426537122,7.13328197598457,0.259662956091528
"accumulation",10.5,2.97,13,13,"Noun",67,12,122.110825628829,13.6079096205151,6.92081366994353,13.9632237292587,12.5075076818466,1.54471230345476,9.09271880984306,0.502772848269743
"accuracy",9.71,1.85,76,65,"Noun",72,8,201.100393780471,12.7182436484594,7.28316041679424,13.4667719438805,12.8921291828156,2.52871231752996,10.3625418543816,0.768234459988127
"accurate",9.44,1.9,400,344,"Adjective",53,8,277.018455677816,14.1018044744238,6.11062087312877,14.3113263505772,12.546049952507,3.66591431646924,9.09528228640556,0.269612100159213
"accusation",10.17,2.38,143,128,"Noun",55,10,159.644021875298,14.2911814045614,6.79274974395206,14.4742615544896,13.5466820001602,3.09251422851635,9.802649974823,0.602175138269363
"accuse",9.1,2.25,290,233,"Verb",40,6,506.711226264413,14.1108949895463,7.54678264966286,14.3645147472564,13.2156100273132,3.18679179761841,9.65497422218323,0.944930315635351
"accuser",11.72,3.44,15,12,"Noun",48,7,45.4826602963469,13.8101232658497,8.94534024912859,14.1452505709853,12.8930275440216,2.08742503725117,10.4743006825447,1.02507029077995
"accustom",12,1.48,6,5,"Verb",60,8,305.472074327077,13.1455774217522,5.51024801765128,13.2876363555282,11.6039409637451,1.79338490020584,8.39247807860374,0.188997338065661
"ache",5.79,3.43,127,113,"Noun",29,4,275.940459486257,14.2332258358834,7.4753923901126,14.3506732502725,12.5939642190933,3.49662638013087,9.93816223740578,1.38086127563463
"achieve",8.53,2.29,374,317,"Verb",51,7,570.700267250584,13.5756052257641,6.83763335633945,13.7238639321863,12.1447024345398,3.01858682384137,6.51328860968351,0.586160458633037
"achievement",8.8,2.37,178,159,"Noun",87,11,333.363035578721,13.6159957421467,7.23014003612039,13.8468911952027,12.9569751620293,2.31080817087359,8.0283422768116,1.00821261282805
"acid",9.6,4.25,508,323,"Noun",33,4,310.612220626873,12.9758106303875,7.49042073130641,14.2068986854104,13.3381997942924,2.17625946626532,12.7027317285538,1.07280261220066
"acknowledge",9.11,2.03,313,250,"Verb",86,11,725.522499157557,14.0970496367078,7.51337282320858,14.2587775848938,12.1054491996765,3.2261152944024,9.36057850718498,0.836651049565679
"acknowledgement",9.95,2.62,21,20,"Noun",109,15,15.8333484288144,12.4132860777999,9.325741501852,12.5693968471445,9.03358173370361,0.7181640187574,6.37202778458595,0.32349274332557
"acorn",5.95,4.96,37,16,"Noun",37,5,34.3389437857925,14.2071864353538,8.99669763283431,14.5459917532359,13.3991876840591,1.74121179148325,12.0808329582214,0.954947955273727
"acquaintance",10.48,3.41,273,229,"Noun",93,12,622.916547813647,12.4306719469855,6.5918396556612,13.1442734871446,12.8115258216858,1.75880332693193,7.13002666831017,0.392937187770015
"acquiesce",14.25,2.21,3,3,"Verb",71,9,75.4749247149791,13.7621737430689,6.95185096740149,14.0328975580741,11.6929814219475,2.35096909809831,8.93074944615364,1.49565731318738
"acquire",9.94,2.93,135,123,"Verb",46,7,810.665461307325,13.6173586843579,6.57743737293488,13.8275150271051,12.5639495849609,2.94440502773566,7.46450746059418,0.585126298581448
"acquisition",13.63,2.6,74,64,"Noun",66,11,198.354492235963,11.2266427439569,7.35288633351586,12.5688510372632,11.3011968135834,0.992525573849084,5.72324229776859,0.254818594104308
"acquit",13.22,2.13,24,19,"Noun",53,6,85.9352282638848,13.5299201198848,7.56516898718974,13.9365307301849,13.0416166782379,3.66789781026236,10.6856140494347,1.335642657397
"acquittal",12.39,2.38,37,33,"Noun",72,9,29.9208686011585,13.5371949970712,7.95929723651132,14.0616723514973,12.0423257946968,3.0005731247309,10.1140108108521,1.66840802346142
"acre",9.8,4.18,93,55,"Noun",34,4,506.314558351346,12.1601279034351,7.70367335226864,13.4332952925837,13.4235413074493,2.31526777190154,8.58323141932487,0.636698916527794
"act",6.42,2.46,5565,3086,"Verb",21,3,4437.10324065134,13.473270729107,6.79973979982511,13.8594325497573,12.7584133148193,2.04373125296212,7.60836809873581,0.337301587301587
"action",6.67,2.86,3115,1857,"Noun",36,6,2753.72764089916,12.9179241366893,7.97386643777502,13.3808245825358,12.2985085248947,1.27178934123486,8.28135126829147,0.403500160471219
"active",6.53,3.32,584,464,"Adjective",39,6,813.869056590148,12.6953214502461,5.61212559021548,13.3047136819186,12.1702720522881,1.74625625712967,6.22592903673649,0.313775510204082
"activity",6.47,2.72,657,519,"Noun",51,8,1142.97169141153,11.864275499097,7.39624403107518,12.861244322217,11.5245200395584,1.22078359946736,8.20694416761398,0.650840586003134
"actor",7.17,4.57,1343,574,"Noun",37,5,493.21718831861,12.2530688301687,6.76363692416139,13.0440719351441,12.7288942337036,2.86929334945316,8.20431479811668,1.08589371264859
"actress",6.17,4.54,817,379,"Noun",46,7,192.733117923656,11.3906124583726,7.16648641307721,12.3598021824126,12.7964563965797,1.36163589488078,10.1824873685837,0.122448979591837
"actual",6.94,2.22,884,706,"Adjective",47,6,756.63053067616,14.1268522618076,6.68943272595708,14.2982196204899,12.2900350093842,1.50861531471802,8.59330809116364,0.641236507497906
"actually",7.330045,1.37,16439,5486,"Adverb",50,8,1483.8542817696,13.2195639509309,4.5899110634619,13.328160677882,10.6668034493923,2.07168214854935,7.97265583276749,0.951341785988323
"acute",11.6,1.92,150,131,"Adjective",39,5,171.729087003918,11.7125179670434,7.23638475224581,12.6709959163492,11.2836657762527,0.825551931542303,7.82359826564789,0.747125717622612
"ad",8.22,4.46,694,432,"Noun",20,2,366.672277615798,10.5787102069609,5.66237290260699,11.3308993634031,10.1074302196503,1.97019832886195,8.29410681128502,0.857803237861932
"adage",16.21,1.86,32,26,"Noun",39,5,18.2857734704483,12.0164909681537,8.76717698910316,12.4209790813394,11.1718624830246,1.4646724110303,6.9368980973959,0.424258109040718
"adamant",14.29,1.65,50,41,"Adjective",57,7,33.165939748667,4.90540338171504,4.42035501994708,4.47480930739871,4.29818153008819,0.424688117758703,2.4423244856298,0.143707482993197
"adapt",9,2.41,134,101,"Verb",37,5,360.578828516487,13.5254138931557,6.27524673574435,13.8505118717447,12.178615629673,2.47274378229228,10.2605976760387,0.879995886966945
"add",5.1,3,1686,1329,"Verb",31,3,3848.98823460264,12.6499232898069,6.89202561114589,12.7640521914375,12.1653149724007,1.26399563563765,3.2203912101686,0.234119642306506
"addict",11.17,3.14,273,193,"Noun",47,6,99.7352888909977,11.5834555426739,7.07493275342255,12.4730965946287,10.6894198954105,1.4304110106362,6.48269405961037,0.518508979436707
"addition",5.763466,2.89,395,361,"Preposition",45,8,825.17765472036,13.4048233598986,7.37031651317006,13.7839959069033,12.5609382390976,2.06917225004084,7.10014769434929,0.482640789895977
"additional",9,2.43,300,274,"Adjective",67,10,564.180774758398,13.2827245465222,6.52404291306475,13.7339654147589,12.6937858462334,2.36984295797619,9.24959689378738,0.484464707868963
"address",5.15,3.89,2666,1688,"Noun",46,7,1648.66227249174,12.820553479185,6.50612436058284,13.1021306247375,11.2458861470222,1.71154091935155,6.94955787062645,0.863999855261254
"adept",12.5,2.23,33,31,"Adjective",37,5,45.1423495252851,12.6779935197263,6.51769519648106,12.7715995317883,9.73226436972618,0.842668242982797,4.30920058116317,0.273181011535049
"adequate",10.35,1.97,132,111,"Adjective",58,8,311.220509130054,13.8811068150333,7.89224306300484,14.1537785137226,12.8021894097328,3.36230802556193,9.49615186452866,0.708496164423216
"adhere",10.78,2.62,29,29,"Verb",41,6,151.151993291382,13.8393237593828,7.43175168792341,14.0705028386277,12.5140904188156,2.8577803279553,8.82204434275627,0.623967425391371
"adherence",12.22,1.5,9,9,"Noun",63,9,54.4482581833121,13.4452393585525,8.09200433474404,13.9592818768045,12.5789325833321,1.40099155658031,9.61504781246185,0.250958894195976
"adherent",14.17,2.45,3,3,"Noun",51,8,72.1760996922145,13.0814896085796,6.50080519999505,13.5318844386882,11.2011085152626,1.37679651430669,8.05878207087517,0.684145515072567
"adjacent",11.05,3.63,68,59,"Adjective",68,8,126.869438199526,13.2553429590882,8.2929981126084,13.7787250822379,12.8576844334602,2.24851594788553,9.25671544671059,0.510702014385773
"adjective",8.6,2.43,25,21,"Noun",55,9,46.3286708139732,13.9076173512353,7.29543075732981,14.2265859062401,12.8659808635712,4.29810709999981,10.3505521416664,2.13641023733026
"adjourn",12.59,2.54,66,55,"Verb",54,7,106.690159683057,12.6973763576588,6.50893016267849,13.2863537722738,12.798394203186,3.4873430494672,9.32843992114067,1.42788613609647
"adjunct",13.06,2.19,7,6,"Noun",59,7,28.0837825429229,10.5217540214148,6.23769105541156,11.1612088995029,8.86549109220505,0.0612244897959184,5.67043332010508,0.0408163265306122
"adjust",8.43,2.93,287,248,"Verb",45,6,373.430296021442,13.0835721738699,5.62003396356528,13.2524241162155,11.8348019123077,2.38573531900263,7.19921489059925,0.0824829931972789
"adjustment",9.74,2.81,158,129,"Noun",63,10,193.034173870186,12.4692599515454,6.81460442917697,13.215123170565,11.3588045835495,0.677347692226788,6.98971915245056,0.187129106961934
"administer",9.42,2.53,85,81,"Verb",68,10,293.004948750319,12.6209956749133,6.93785833341695,13.3954797811991,12.4455916881561,1.54013462035981,6.07714342325926,0.294380518164713
"administration",11.11,2.78,387,286,"Noun",76,14,1332.18678944401,13.1263064688441,7.02918542902407,13.7638047567355,12.3519057035446,2.45615845901165,8.99258857965469,0.697869129293751
"administrator",12.22,3.89,84,68,"Noun",83,13,167.184758570602,11.950594892494,6.08391205241686,12.7391301852168,10.4678417444229,0.814389338837601,7.99275928735733,0.550533559652101
"admirable",11.42,1.81,133,128,"Adjective",52,9,245.447784631824,12.855874714602,7.37582559877029,12.9854593433431,11.0949262976646,0.956453211833827,7.59254395961761,0.400103519668737
"admiration",8.95,1.86,107,99,"Noun",57,10,486.776979635275,14.3602705464874,7.56182187222996,14.443511311673,12.973117172718,2.42909235237483,7.71951541304588,0.709426549472142
"admire",7.42,2.04,722,597,"Verb",37,6,576.309912937975,13.7300081135886,7.38164031945413,13.925920237827,12.9368885159492,2.26805399937014,7.68993254005909,0.298240218073045
"admirer",8.78,2.93,151,124,"Noun",51,7,143.353444275013,13.2211320965974,8.01131509399554,13.5048415247391,12.4170088171959,1.25198646246356,9.58251419663429,0.204081632653061
"admission",8.84,2.83,181,164,"Noun",55,9,317.253086999299,13.3203845615335,7.88188529994974,13.6626590471117,11.6910104751587,1.89674058146902,7.42175957560539,0.148181011535049
"admit",7.56,2.32,3019,2125,"Verb",38,5,1875.81465608298,13.6521350397609,6.27210974685405,13.7259445938572,10.4772138297558,2.3991425590843,7.37128433585167,0.764603546637925
"admittance",10.39,2.26,34,25,"Noun",65,10,39.0876417581982,11.0597966509495,6.24663532901343,11.7734520857768,10.7201393544674,0.762348417627921,4.35153084993362,0.111111111111111
"adopt",7.83,2.36,238,184,"Verb",37,5,1156.79395590123,13.9739955272238,7.50801685333749,14.2174170441634,12.6049991250038,3.31702979321163,8.2180013358593,0.483101751338833
"adoption",7.79,3.03,239,140,"Noun",50,8,237.768196365499,13.1593946024153,6.83657288021435,13.8591336239788,11.7760869264603,1.97361663950181,8.55686342716217,0.403370439084725
"adoration",11.8,2.19,30,25,"Noun",52,9,58.0824037657637,13.9647515684361,7.86156095111777,14.0190949848629,12.0528592467308,1.35967919391006,7.66774921119213,0.504636359631734
"adore",7.95,2.34,394,294,"Verb",36,5,159.838145786002,13.0830408950732,7.51326521247844,13.4511026331889,11.6957775354385,1.73674890031638,9.57642722129822,0.393929310854777
"adorn",11.65,2.38,8,8,"Verb",37,5,203.294259529004,14.1967376073718,7.73319985412336,14.3369533702307,13.33456158638,3.22743366930646,10.2013012468815,1.24108111543727
"adrift",11.21,2.71,51,44,"Adjective",48,6,39.3559229388833,12.5358700241404,5.89806101658544,12.6800451967788,9.12328894436359,1.10318701476551,7.25021959096193,0.999706265580358
"adult",4.68,4.4,729,573,"Noun",37,5,447.213631673606,11.5592312653483,5.50245353515325,12.8647440242603,12.2766852974892,1.57389586793177,8.54984757304192,0.444852331176373
"adultery",11.84,2.79,99,72,"Noun",59,8,37.3788276348247,14.2859816216189,8.27880344508122,14.4108410406804,12.5775619745255,2.55923655419985,10.1537250876427,0.809901126654794
"advance",8.35,2.57,815,654,"Noun",48,7,1696.84317452471,12.492755768047,4.18394509282772,13.1297952642985,11.162144780159,1.58730159636597,4.19928758265451,0.0612244897959184
"advanced",9.05,1.83,451,359,"Adjective",53,8,372.885968229531,11.7244980129531,6.35784063145905,12.5936747161704,10.8138112425804,0.928298861478359,5.5905615016818,0.125054277029961
"advancement",10.89,2.1,63,58,"Noun",74,11,142.429094908879,12.8819623206986,8.22352865945177,13.7072430357087,11.8951185941696,1.72236061277815,8.79548412561417,0.280921459492888
"advantage",9.32,2,1125,918,"Noun",67,9,1483.4632758959,13.8952695189191,7.59092603412048,14.2111287579469,12.6401411294937,2.87940246438443,9.45683073997498,0.707120584706025
"advantageous",12.62,2.07,20,20,"Adjective",92,12,79.2483525609947,13.5228958433115,6.60068901511227,13.9004790397367,12.1046046614647,2.47443075561698,8.70555528998375,0.547153366434455
"advent",10.38,2.48,24,18,"Noun",39,6,76.320020657883,11.8955751204759,5.73327871414645,12.2726631164114,10.5600914359093,1.14486937320362,6.03236375749111,0.258812615955473
"adventure",5.67,2.59,685,466,"Noun",50,9,556.100206392038,13.512365074088,6.29736760708113,13.692537373426,13.324759542942,2.99418261363726,7.69515620172024,0.486961451247166
"adventurer",7.79,3.73,37,32,"Noun",59,10,129.803557364885,12.9274834728414,6.63956085213564,13.0828688789752,11.4972536563873,0.950154831366012,6.44009199738503,0.377827125299704
"adventurous",10,1.95,62,56,"Adjective",71,11,78.6970969159025,12.6571082004517,6.15039615462587,12.8677421138895,11.7333410978317,1.48968440117508,5.4298171363771,0.374258213923867
"adversary",12.67,2.93,77,67,"Noun",71,9,129.772149743714,13.3800137743993,6.40495921946975,13.7277175285685,12.1812900304794,2.01880867441395,8.99609643220901,0.729463879292081
"adverse",10.72,2.23,36,34,"Adjective",44,7,113.295052813024,13.1018629868059,7.24966369287806,13.2853059160733,11.443000972271,0.99913223495885,6.73904471099377,0.387280493592786
"adversity",11.79,1.44,54,48,"Noun",59,9,63.1252624532246,13.258528503479,7.2790961098619,13.4210459080199,11.4341788887978,1.38779909136315,8.38734433054924,0.208387610363294
"advertise",9.63,2.81,84,80,"Verb",52,9,129.249714768401,12.8655481513974,5.75858998020188,13.4468490959578,11.3193515539169,1.88633941505153,7.51995223760605,0.960037838003217
"advertisement",7.67,3.77,61,52,"Noun",86,13,144.512115034143,13.0479328529202,5.63771376620749,13.8736074709635,11.9660970568657,2.93390208295875,7.88952422142029,1.24751840947684
"advice",8.61,2.73,2447,1679,"Noun",42,6,711.67085372435,13.4598461094754,7.34609206005573,13.8111799561686,13.0009046196938,2.29407123800603,8.64153847098351,0.580470535567022
"advise",8.89,2.03,622,499,"Verb",39,6,529.341206522742,13.4140436759693,6.62768697451192,13.7676346000374,12.9077712893486,2.93503200581674,7.24938510358334,0.289965986394558
"adviser",10.78,3.67,53,45,"Noun",42,7,218.967424114601,12.0425810408242,7.11418947748674,13.1352252101805,11.8265150785446,2.03571132258194,6.5008080303669,0.267006802721088
"advocate",11.11,2.72,113,96,"Noun",53,8,478.112828874203,13.1245203304804,6.34283334124285,13.7813445716118,12.4248257279396,2.47241691582214,9.66989278793335,0.329081632653061
"aerial",11.5,3.04,129,97,"Noun",37,6,74.9146515436508,9.74670739294542,6.43131457545,10.7209065639164,9.76798301935196,0.552831799473813,5.91667274013162,0.530975736522849
"afar",8.214576,2.52,59,52,"Adverb",37,4,119.134464223417,11.7721724212696,7.31949777938149,12.6988006067491,11.4197271168232,0.596253423442549,6.78659969568253,0.0816326530612245
"affable",13.4,1.7,6,5,"Adjective",51,7,36.8052249612146,12.8611233588648,7.02339227886495,13.1671174582654,11.9262715578079,2.32649626712724,8.16822345554829,0.944401251656439
"affair",10.94,2.45,1502,834,"Noun",47,6,1647.6399037094,13.394228775197,6.47753471386686,13.6035924965016,12.5436428785324,2.62749917771888,5.87524707615376,0.496813791646618
