"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM.SUM","LNC.SUM","rLNC.SUM","LNC1.SUM","VC.SUM","J.SUM","rVC.SUM","rJ.SUM"
"abandon",8.32,2.54,413,312,"Verb",53,7,807.561786875598,13.3574717763779,5.67765860427143,13.4645584868657,11.6936476826668,2.82986600331291,4.44181696325541,0.595860593041044
"abandonment",10.27,2.54,49,45,"Noun",84,11,74.7024255812982,13.196045657722,6.83199688701553,13.3767314860289,9.84651175141335,1.3044525633072,6.15884253382683,0.418083900226758
"abdicate",12.6,2.08,9,9,"Verb",52,8,23.8565777779767,12.8732326815257,7.34230303011312,13.3250085888364,10.8984952867031,1.92377450064171,7.1889478713274,0.722722777054084
"abhor",13.76,1.81,12,12,"Verb",42,5,56.2492278555315,13.861540527606,7.47188107786307,13.9878667412446,11.0162055492401,1.60816276519714,7.89532294869423,0.960243396780881
"abide",9.5,1.68,138,124,"Verb",34,5,187.84783263097,12.9146778801792,5.6821219940192,13.1110390510422,10.4728548824787,1.66394772923449,6.64588172733784,0.700001943468842
"ability",8.84,1.81,980,679,"Noun",45,7,891.778578235879,13.7260207496934,6.53576742318347,14.0455420380304,11.8628779053688,3.02756481903966,6.36801262199879,1.11113327959502
"abject",14,1.67,20,20,"Adjective",44,6,56.1089639371993,13.6901785059178,7.31472779955922,13.7516596836791,11.1585423052311,1.64154042724204,6.4527250379324,0.48808789627476
"able",7.79,2.38,8155,4285,"Adjective",27,4,2888.06359286769,14.2587170913248,4.48317163359659,14.3606618362953,11.9882220625877,5.4204876182876,5.57745331525803,1.02151718338781
"aboard",8.66217,3.97,1358,709,"Adverb",41,6,303.564550622973,12.3441093456289,5.97553863119168,13.2051310931418,11.9375116825104,1.62526581718392,8.23375383019447,0.866058961501688
"abode",12.06,3.92,33,31,"Noun",37,5,186.809840660048,12.341028303215,4.71166661572279,12.8567090591696,10.619533509016,1.97029414389854,6.28218840062618,1.38954510415659
"abolish",10.42,2.19,24,21,"Verb",55,7,175.453352987236,13.9964290722484,7.65465768147274,14.2126490121396,11.7613995671272,2.51584847616809,9.88954642415047,0.749031201220327
"abolition",13.28,2.43,10,8,"Noun",55,9,110.714328956434,13.6081590872475,7.89327897697337,13.925175983,11.2896029949188,2.23211921314323,7.24675872921944,0.665672100004083
"abolitionist",12.6,3.28,11,7,"Noun",75,12,44.5571941829354,12.912001237248,6.8224675269625,13.3311216112914,10.3534022569656,1.89727705101146,7.31143778562546,0.4787957736286
"abomination",11.17,2.23,58,47,"Noun",55,11,33.6809160728565,13.994927871193,7.90285022908019,14.0616490884389,9.99134147167206,2.13662862391799,7.76833510398865,0.549541555752736
"aboriginal",14.75,3.12,9,9,"Adjective",68,10,37.6927110916067,12.484766742346,7.37754125634581,13.5997870462172,11.2979335784912,1.77210719649392,8.32575204968452,0.59800360168736
"abortion",13.21,3.41,369,155,"Noun",49,8,126.703539600691,8.70253159989979,5.49296463309314,8.47596043644417,5.13237669691443,0.358047474308872,4.17884761281312,0.619502440989031
"abound",11.65,2.27,18,16,"Verb",37,6,170.630099481519,13.4250014548544,8.0953069526706,13.5734771396151,11.7007385492325,1.83463030093864,5.57571458816528,0.226190476190476
"abreast",13.06,2.23,26,25,"Adjective",52,7,51.9917661759001,13.0543401539259,6.40140433212301,13.4848359373607,10.1184862852097,1.70352308220684,7.0257506519556,0.427881297446515
"abroad",10.15415,2.72,250,203,"Adverb",51,6,621.181382655217,11.989269258741,5.52527015411017,13.0085335177771,11.2294476032257,2.00485746331579,4.67217285186052,0.214852607709751
"abrupt",10.95,2.27,58,56,"Adjective",54,6,120.718764417596,12.8961818687463,6.58695261985572,13.0483453863549,11.1279870867729,2.24160247259284,4.11212923750281,0.187129106961934
"absence",7.7,2.31,322,285,"Noun",54,7,658.838499041474,13.1752727995276,5.55633454682529,13.3550776413099,11.4516348838806,2.1426670717399,4.7220670580864,0.280921459492888
